clip_id,split,pc1,pc2
iiW_nu6JITY.005,train,-3.1038864,-4.8630996
ilOi-sQo9HI.001,train,-3.4624634,8.725409
ilOi-sQo9HI.005,train,-6.5573955,3.5504444
in-HuMgiDCE.001,train,-7.1734214,15.617879
in-HuMgiDCE.002,train,-7.860107,7.2753797
in-HuMgiDCE.003,train,-9.602807,8.318519
in-HuMgiDCE.004,train,-10.306897,6.8524513
io0aNQE8En8.000,train,23.189291,41.970192
io0aNQE8En8.002,train,2.95416,4.3813124
io0aNQE8En8.003,train,0.29306015,9.15224
io0aNQE8En8.005,train,-0.5480589,9.943101
io8dFIfl9Go.000,train,-8.352309,2.1938
ioaBnmfoHgo.000,train,-3.6279957,-3.824784
ipP--IqIuWU.001,train,0.76534253,-1.1038526
ipP--IqIuWU.002,train,0.59415376,-2.8915558
ipP--IqIuWU.003,train,13.549905,-9.896507
iqs7mZbg5UI.001,train,-4.878364,-2.0702214
iqs7mZbg5UI.005,train,-2.3648548,-4.1665916
isaP2l3rlBQ.001,train,-12.012627,3.073921
isqmQc9AfBc.000,train,-9.905745,0.75484544
isqmQc9AfBc.001,train,-10.047234,6.620569
isqmQc9AfBc.003,train,-6.1492867,10.365677
isqmQc9AfBc.005,train,-6.8845425,11.286149
iuiuZuWtEH8.001,train,7.093101,-4.891056
ivcVlDXJCDo.000,train,-1.0190471,-3.3740084
ivcVlDXJCDo.001,train,-0.36714342,2.80442
ivcVlDXJCDo.002,train,-1.9773338,-2.411883
ivecmGb711M.001,train,6.487708,-2.9628646
ivpw58MIRtQ.003,train,-4.2055683,-1.2960182
ivpw58MIRtQ.005,train,-1.0968634,-3.3719666
ixPqs7L8oAE.003,train,-3.5087998,-3.3631582
ixPqs7L8oAE.004,train,-6.5717964,-3.4969563
ixPqs7L8oAE.005,train,0.7779608,-5.927711
ixkHBIX84SE.000,train,-2.6758,-4.3008323
izq1ogkfedI.002,train,2.7778234,-5.49046
izq1ogkfedI.004,train,6.2421627,-5.5719175
izqyworQEEM.000,train,-6.1558776,-1.2659951
izqyworQEEM.001,train,-7.58227,-1.5429113
izqyworQEEM.002,train,-1.9158313,-3.786445
j-XUQ3Rmq6w.001,train,-0.21318613,1.9605169
j-XUQ3Rmq6w.002,train,0.255407,5.4806986
j-XUQ3Rmq6w.003,train,-2.0770688,2.4805837
j-XUQ3Rmq6w.004,train,-0.8642744,2.1227841
j-XUQ3Rmq6w.005,train,-3.745739,0.5282231
j0dnDXTyUBA.001,train,-2.887767,6.033762
j1idNSoB7tA.000,train,-9.360633,-0.45718795
j3jdT1V-DeI.000,train,-3.5704603,-0.37675145
j3jdT1V-DeI.001,train,-3.9175131,-2.7779014
j3jdT1V-DeI.002,train,-4.4681892,1.2349389
j3jdT1V-DeI.003,train,-2.814752,-2.6986456
j3jdT1V-DeI.004,train,-5.096127,-2.8087692
j3jdT1V-DeI.005,train,-6.197538,-0.26247388
j5fXaXrNPoA.000,train,1.8750212,-2.050236
j5fXaXrNPoA.004,train,4.1688795,-5.1136184
j5fXaXrNPoA.005,train,12.4737625,-9.948311
j6d-KRDXnUI.001,train,0.8928906,1.7072475
j7VLzb0qw8Q.001,train,10.385577,4.607137
j7VLzb0qw8Q.004,train,5.361216,-8.978031
jDdRrqRcSzM.000,train,2.3946714,-6.6093855
jDdRrqRcSzM.001,train,-2.2097015,-4.4460626
jDdRrqRcSzM.002,train,-3.459728,-2.0345993
jFx6AEw6viQ.002,train,-10.897588,1.9551071
jFx6AEw6viQ.004,train,-8.79992,1.6832117
jFx6AEw6viQ.005,train,-10.455579,2.089877
jKHaHWuaU14.001,train,6.068562,10.904622
jOTlJwOBSd4.002,train,2.7267313,3.6338522
jOTlJwOBSd4.003,train,-3.8295999,-0.28412428
jOTlJwOBSd4.004,train,-1.4264232,0.35478604
jOTlJwOBSd4.005,train,0.12492419,1.9577663
jPpZkVzQywk.000,train,25.390718,12.051598
jPpZkVzQywk.001,train,12.974627,11.877093
jPpZkVzQywk.003,train,-10.829952,1.7176485
jQRFHBVs0dA.004,train,11.356749,-7.6769166
jQRFHBVs0dA.005,train,15.615506,-7.1122556
jSw-grsJCnE.000,train,10.755694,-2.2787554
jSw-grsJCnE.003,train,12.009098,-11.588557
jTkEWnuDnbA.001,train,5.8227334,-7.909277
jTkEWnuDnbA.002,train,2.4328501,-6.061334
jTkEWnuDnbA.004,train,-0.6771098,-3.753551
jVGTEDAYWZ8.001,train,-3.1534288,-4.010608
jVGTEDAYWZ8.003,train,8.746411,7.2969775
jZDlFzVUZwY.001,train,-6.5296364,-1.1638955
jZDlFzVUZwY.002,train,-5.9321337,-0.21165676
jZDlFzVUZwY.003,train,-5.583991,0.26375675
jZDlFzVUZwY.005,train,-4.9773564,-0.24642664
jZhlaIUFMLc.000,train,4.1479087,-12.189725
jZhlaIUFMLc.001,train,5.733674,-10.624872
jZhlaIUFMLc.003,train,6.951313,-13.863838
jZhlaIUFMLc.004,train,1.6135896,-10.801689
jZhlaIUFMLc.005,train,2.4455538,-11.397532
jZl3Rq1MRQg.000,train,21.423264,-10.402721
jZl3Rq1MRQg.003,train,14.106416,-13.759236
jaWY130zc1U.001,train,-4.5070505,-3.356311
jdli4DDP7XM.003,train,-1.8020351,-3.3259888
jdli4DDP7XM.004,train,-0.9400217,-4.08528
jdli4DDP7XM.005,train,-1.635845,-4.024616
jgyDXrhO3n4.000,train,12.476686,7.099637
jgyDXrhO3n4.003,train,7.6051097,2.9768445
jjFzwsootdM.000,train,-6.609297,-2.726266
jjFzwsootdM.004,train,-2.3383508,-4.4403424
jlDYn537Pd0.001,train,3.0928667,-6.6823597
jlDYn537Pd0.002,train,3.8875816,-6.9121704
jlDYn537Pd0.004,train,1.6641759,-7.77087
jlHKgXrxCu8.000,train,-8.635828,1.855879
jlHKgXrxCu8.004,train,-5.8668165,-2.197109
jmbAPNTJ3Vk.002,train,21.018232,34.35905
jmbAPNTJ3Vk.003,train,-1.4140139,-7.6389647
jmbAPNTJ3Vk.005,train,-1.715465,-7.3337474
jnEHHvlBgxE.002,train,-0.15670133,-5.410197
joOfhNyKRjE.004,train,4.6256537,-5.161336
jolhoLhAurM.001,train,0.1292866,-6.7969284
jolhoLhAurM.002,train,-3.7062762,-2.6952543
jolhoLhAurM.004,train,-3.3084497,-4.1744103
jolhoLhAurM.005,train,-2.665321,-4.1249604
jpPZVmzleAo.001,train,-0.618658,-3.2283268
jpPZVmzleAo.002,train,-1.4030926,0.86388993
jpRnHWTLDUs.003,train,-8.856546,-0.17569748
jpRnHWTLDUs.005,train,-9.484612,1.4620521
jpbz8CA4RvI.000,train,-5.4512405,-4.47692
jpbz8CA4RvI.004,train,-4.5941157,-4.9014463
jpyU48DzGTY.001,train,-9.0981655,4.8510685
jpyU48DzGTY.002,train,-4.033746,4.8863287
jpyU48DzGTY.004,train,-4.071038,4.6557364
jpyU48DzGTY.005,train,-5.8255086,6.3980403
jq1dLOVUQJA.000,train,-2.4028149,0.699608
jrhvXPaXo-0.000,train,-7.55434,-0.25208938
ju7N5w4XZ4A.000,train,1.1488197,-0.543394
ju7N5w4XZ4A.002,train,-1.0684628,-4.860002
jub-AHFTH_g.000,train,-4.6666684,-4.4544735
jvHDFrgu9PA.005,train,1.0669237,-8.974425
jwPTGuWAnSI.004,train,-2.472035,-3.2444131
jwbHWwySJW8.004,train,-6.59894,-1.964721
jwcSbw4NDn0.002,train,5.4690385,4.5611887
jwcSbw4NDn0.004,train,0.80984336,0.4500416
jwcSbw4NDn0.005,train,-7.3735366,-1.2181791
jxoOEkSq0uM.001,train,11.819436,-7.4785285
jxt1W2WRNHQ.000,train,-3.6783774,3.0012524
jxt1W2WRNHQ.002,train,-4.7166452,-3.6402
jxt1W2WRNHQ.003,train,-4.2848396,0.29300436
jxt1W2WRNHQ.004,train,-4.764737,-3.7504451
jxt1W2WRNHQ.005,train,-4.3833313,-1.3805305
jz9kgvYbBYA.003,train,-6.883769,-1.7384189
jz9kgvYbBYA.005,train,-4.7659535,-3.3098705
k1eXxMAfnIY.005,train,3.3829064,-8.531869
k2buv6xZ4_o.000,train,-12.644555,5.196881
k2buv6xZ4_o.001,train,-8.745698,2.7411618
k2buv6xZ4_o.003,train,-10.282762,2.426154
k2buv6xZ4_o.004,train,-9.419007,1.995681
k2buv6xZ4_o.005,train,-13.666269,1.5820812
k3iu-fhIkeI.000,train,-5.2428756,-2.56337
k3iu-fhIkeI.002,train,-4.544319,1.4109647
k3iu-fhIkeI.003,train,-5.365756,-1.5901068
k4QmzZuQl9s.003,train,-1.158771,-2.3873281
k4QmzZuQl9s.004,train,-4.698045,-1.7004247
k4eeYoHtnnI.000,train,11.264416,-5.9824386
k4eeYoHtnnI.001,train,7.071633,-4.5359135
k4eeYoHtnnI.004,train,7.854234,-7.195371
k99PI3FGEj0.000,train,20.697554,-7.457321
kAbMWBsPKR4.000,train,-0.34654424,-1.6942068
kAbMWBsPKR4.002,train,1.7314984,-4.130745
kAjPHyfol4w.001,train,-5.773197,-2.606237
kAjPHyfol4w.004,train,-3.419807,-4.5980854
kAjvzIWWrWA.002,train,2.8328204,-6.3345385
kAjvzIWWrWA.003,train,8.250421,-8.971096
kAjvzIWWrWA.005,train,3.4086404,-5.208489
kDInh1O8p5w.005,train,7.0811815,-0.5711702
kDJigDGDJTo.000,train,-6.149881,1.439272
kDJigDGDJTo.001,train,-4.3075633,6.3281064
kDJigDGDJTo.003,train,-8.24182,1.8993155
kDJigDGDJTo.005,train,-2.3776999,-0.8082399
kDP6_hiBR0o.002,train,-2.0041869,-5.0893855
kDP6_hiBR0o.003,train,1.5854726,-2.712564
kDP6_hiBR0o.005,train,-1.5719002,-3.2760625
kDXYolv-8p8.000,train,5.120258,-7.815964
kDXYolv-8p8.002,train,8.13604,-6.6764073
kDXYolv-8p8.003,train,4.337193,-5.000806
kDXYolv-8p8.005,train,6.4443383,-7.769486
kFak4VnRnRM.001,train,8.441913,-7.4153
kFak4VnRnRM.004,train,4.078225,-7.622214
kFak4VnRnRM.005,train,4.4803576,-8.874705
kHK5PkwJS7Y.003,train,8.137175,2.6758006
kJLeYUobR0M.001,train,-1.4306908,1.9628692
kK4QL7pOrhs.002,train,12.74482,-9.858349
kK4QL7pOrhs.003,train,5.512119,-7.463296
kK534gUcRF4.004,train,2.2141185,-5.919057
kKRc2aXzQyM.002,train,-5.86088,0.02180345
kKRc2aXzQyM.004,train,-6.442728,1.0884511
kL-CeaXG9jM.000,train,-6.80971,2.7034667
kL-CeaXG9jM.001,train,-9.468458,2.7748675
kL-CeaXG9jM.002,train,-8.458683,5.112075
kL-CeaXG9jM.004,train,-5.7399726,5.9191546
kN9cs2nFhM4.002,train,-0.15588532,-7.0739436
kN9cs2nFhM4.003,train,-0.4597958,-4.1105494
kN9cs2nFhM4.004,train,-2.6609433,-5.5735703
kN9cs2nFhM4.005,train,-0.91334045,-3.0416038
kN_bFMVnfzY.001,train,-6.9830256,-1.0412409
kPJzHs5jclg.001,train,1.1834102,-1.9676468
kPXVZD3ac8s.005,train,-4.3370786,-1.1633658
kPife9TY9Pw.000,train,2.928504,-2.1736028
kQ8HhrysfaA.003,train,10.151196,-1.3530935
kQ8HhrysfaA.005,train,4.930289,-1.7766706
kSk-rf7a1Ig.000,train,1.773279,-3.6087904
kSk-rf7a1Ig.001,train,-0.38468325,-4.9356537
kSk-rf7a1Ig.003,train,1.1866558,-0.122640066
kUpkeJDcxaE.000,train,5.4457374,-7.9497943
kUpkeJDcxaE.002,train,4.1616426,-7.100316
kUpkeJDcxaE.003,train,1.7189648,-7.5516853
kUv0BJQmKq0.000,train,-2.2122796,-4.842423
kUv0BJQmKq0.001,train,-2.8935423,-3.719626
kUv0BJQmKq0.002,train,0.0892872,-6.9544525
kUv0BJQmKq0.003,train,-1.8255037,-3.457363
kV7MFI2_ddo.000,train,-8.343004,0.03855347
kV7MFI2_ddo.002,train,-6.229889,-0.022565996
kV7MFI2_ddo.005,train,-10.602989,2.8665493
kX-o1qmgWvc.002,train,-0.08766593,3.117415
kX-o1qmgWvc.004,train,-5.3371124,1.3076925
kY_4WyAXxrQ.000,train,3.0815244,-6.140332
kY_4WyAXxrQ.003,train,6.1844673,-6.820331
kY_4WyAXxrQ.004,train,0.045970112,-4.1384406
kare8QF7vrE.000,train,4.693825,-3.2877767
kcHvO5ins50.002,train,-1.1953392,10.402911
kcHvO5ins50.003,train,-4.376644,6.851597
kdPRPO3wgg0.000,train,-5.57694,-1.122999
kdPRPO3wgg0.001,train,-9.143778,2.1176891
kdPRPO3wgg0.004,train,-9.442492,3.0737686
keGXYAcUXmA.001,train,-0.8971456,2.3056562
keGXYAcUXmA.002,train,-2.7496347,-1.3321631
keGXYAcUXmA.005,train,-5.449695,0.6404607
keW8-eSiQ70.003,train,20.002094,-10.221933
khCsAN1Bk_I.000,train,30.257103,-6.649088
khCsAN1Bk_I.001,train,32.32566,-11.9146805
khCsAN1Bk_I.002,train,42.14455,-9.760409
kmV6Qtv0amA.001,train,8.478425,-10.806892
kmV6Qtv0amA.003,train,-0.04985986,-9.646837
kmV6Qtv0amA.005,train,16.738977,-12.498082
kn6I8LdQFN0.004,train,16.38009,-0.30554414
knK0zyX8bS4.004,train,-0.83416975,-6.1826615
knpgk7LAMb0.000,train,6.2556305,-2.7870953
knpgk7LAMb0.002,train,15.172453,2.436302
knpgk7LAMb0.005,train,10.301992,0.6115247
kp3c66Igyr8.001,train,0.3552812,-4.223731
kp3c66Igyr8.002,train,8.441315,-6.793065
kp3c66Igyr8.004,train,7.8319273,-7.6175404
kp3c66Igyr8.005,train,6.7964826,-9.401497
kppgmuWEv-A.000,train,-2.011884,0.9534502
kppgmuWEv-A.001,train,5.703773,3.449032
kppgmuWEv-A.003,train,-2.3198576,3.0993955
kppgmuWEv-A.004,train,-3.1007328,3.2514532
kppgmuWEv-A.005,train,3.022677,8.38741
krTAAqQ8_A8.005,train,3.2645242,-1.4170586
ksCoS_ghDfM.000,train,-0.24730551,-10.3615885
ksCoS_ghDfM.002,train,-1.7142663,-8.646425
kwcpINU9LLk.001,train,1.2580495,-3.5505438
kwcpINU9LLk.004,train,-6.0348563,-2.3085725
kxlqIrk0WnY.002,train,-1.0807346,-3.3943865
kyq-X4IFMtw.001,train,-0.34389994,-6.3829894
kzDQXSGGomg.002,train,8.958062,-8.952576
kzDQXSGGomg.004,train,14.893134,2.7340736
kzDQXSGGomg.005,train,11.135601,-9.309956
l-WgXcGLdZk.002,train,0.12329696,0.5470533
l-WgXcGLdZk.003,train,-1.2940865,-3.3988678
l-WgXcGLdZk.004,train,6.4036126,-1.4602706
l-WgXcGLdZk.005,train,2.7960536,-2.306623
l0qApUuiDjo.005,train,-1.7684896,-0.9365925
l1L61qbiV2U.001,train,-6.36658,3.4302933
l1V-DuJ-WgU.000,train,23.544844,-7.83636
l1V-DuJ-WgU.002,train,14.850747,-6.997427
l1V-DuJ-WgU.004,train,27.464949,-9.688702
l2YS_qsF7SQ.004,train,-3.2779765,1.0559021
l3IoZ_QmOQo.001,train,-8.505635,0.5237624
l3IoZ_QmOQo.004,train,-5.904458,-1.7732403
l3MXBCviqE8.004,train,-1.5131544,1.2319368
l3RE0rN7oEg.001,train,-5.342581,-3.2513885
l3RE0rN7oEg.003,train,-5.8461337,-2.1167037
l7U3YDIOE_s.000,train,12.283064,3.2306695
l7U3YDIOE_s.003,train,8.670035,3.9977324
l8weBJSCHbA.000,train,4.4694,-0.22031178
l8weBJSCHbA.001,train,3.9730916,0.95621115
l8weBJSCHbA.002,train,14.163333,-0.5445503
l8weBJSCHbA.003,train,8.2849455,-1.3204463
l8weBJSCHbA.005,train,4.530302,-0.16590321
lAJWoIcgXlU.000,train,-6.1014256,-1.9622943
lAJWoIcgXlU.001,train,-4.5826373,-3.033651
lAy2z5PN80E.000,train,-6.2088666,0.3743252
lAy2z5PN80E.001,train,-6.794113,-2.161169
lCWWjATDrRM.003,train,-4.920341,-5.227794
lErjGxBb1Bk.002,train,-1.8792572,-5.3778744
lErjGxBb1Bk.004,train,2.1769452,-3.2536824
lGIHEaCvWEA.000,train,-1.9874619,-3.422978
lK1HFH7j93c.000,train,4.855441,-8.592075
lKePJbjYiy0.000,train,-3.24294,-3.7510905
lKePJbjYiy0.002,train,-7.8923225,-1.7738742
lLKwlPLdYig.000,train,-3.874693,-4.803542
lLKwlPLdYig.001,train,-4.3093224,-6.5717406
lLObIVKYDUI.000,train,-5.252795,0.17152438
lLObIVKYDUI.004,train,-3.8075838,-3.9992146
lLObIVKYDUI.005,train,-7.8544044,1.0168781
lLWOcztaIBI.000,train,-9.697555,2.7161639
lLWOcztaIBI.001,train,-8.49086,2.5141802
lLWOcztaIBI.002,train,-9.246127,4.4846225
lLWOcztaIBI.003,train,-7.4457097,2.7563105
lLWOcztaIBI.004,train,-8.227355,1.8143508
lNY0BdE4NqY.000,train,16.874964,-7.7702117
lNY0BdE4NqY.004,train,14.830374,-6.508294
lNaZ4aJaiBU.000,train,-0.3841828,-1.3844382
lWz3uSk1qms.000,train,-9.982088,0.5830294
laPGbkC87us.004,train,-0.4106553,-2.4449341
ld7mBR4v3yU.001,train,-7.243109,-0.17517342
ld7mBR4v3yU.002,train,-7.710152,0.7329113
ldq15dfuaLg.001,train,-6.1509647,-2.3191571
leslBYwG8kc.002,train,18.941124,-10.168482
liRQoL7SsPw.001,train,-1.6321086,-2.469536
lkdQjIunxSE.000,train,-0.9167033,-6.196002
lkdQjIunxSE.002,train,2.2170727,-3.456513
lkdQjIunxSE.003,train,-0.16103314,-5.4060025
lkeXyB-3Gs0.001,train,0.21149214,-0.35196355
ll_chn4R32Y.000,train,5.7476115,-3.4412081
lmz3nj1VLzY.003,train,0.3303925,4.3340025
lnawWqnGpMc.000,train,-1.9399663,1.3339584
lnawWqnGpMc.002,train,1.1385927,3.590855
lnawWqnGpMc.004,train,4.5193157,1.5102175
lnawWqnGpMc.005,train,18.86215,17.063969
lsVwEApsljU.003,train,8.305476,2.4611146
lsVwEApsljU.005,train,2.460017,-1.5572667
lsXw8u4QXIU.001,train,-7.8717947,-0.98463154
luH2RoZW-eY.001,train,10.608808,0.9122049
luH2RoZW-eY.003,train,35.79816,-7.7981033
lvae9lRUugE.000,train,-0.031864513,-0.7681272
lvae9lRUugE.003,train,-0.8255226,0.514716
lvae9lRUugE.004,train,0.40444657,2.2664044
lvae9lRUugE.005,train,-2.7570546,-2.657531
lx6A8s_Ega8.000,train,5.6961637,-5.251116
lx6A8s_Ega8.003,train,4.294093,-3.7476966
lxnV9X8T2Zc.000,train,-8.294942,-1.2985487
lxnV9X8T2Zc.003,train,-7.0471473,-2.9126058
lxnV9X8T2Zc.004,train,-9.145741,-1.49608
lyZZSU1ziCQ.001,train,0.7465688,3.1151242
lyZZSU1ziCQ.002,train,1.043187,5.8622727
lyZZSU1ziCQ.003,train,-1.8972539,-2.1642134
lyZZSU1ziCQ.005,train,5.14099,7.798349
ly_0m16694Q.000,train,-0.8651697,6.221424
ly_0m16694Q.003,train,-0.2124194,1.4909925
lyznxF-Pj6g.001,train,-0.75654805,-3.0605001
m04e9ylCoK0.000,train,-1.2210567,16.25757
m04e9ylCoK0.003,train,-10.6996355,1.2274152
m0iznoJi8hw.001,train,-7.1580515,-2.223257
m0iznoJi8hw.002,train,-7.3616447,-1.0037556
m0iznoJi8hw.003,train,-5.7860494,-2.872856
m0tNIKbEwHE.003,train,-2.8055923,1.6724608
m0tNIKbEwHE.004,train,-5.35047,-2.0062
m2uxFfpb5xU.001,train,-3.9180958,-1.6939927
m2uxFfpb5xU.005,train,-2.9864507,-2.0834277
m3z_a0l0FRk.000,train,4.163469,3.2521014
m3z_a0l0FRk.002,train,10.587239,-5.52007
m4-vvEeWP8s.000,train,7.3336067,-2.632044
m4-vvEeWP8s.001,train,6.987179,-2.9085298
m4-vvEeWP8s.002,train,6.4351106,-3.277307
m4KKYcD6CZw.002,train,10.884435,-7.517337
m4KKYcD6CZw.003,train,4.6563582,-4.3960557
m4ZmRZCv6VA.005,train,4.258152,-1.4801841
m536hegSuKI.002,train,12.981454,-8.579356
m536hegSuKI.004,train,29.964962,-9.569053
m5kTITzj1bY.001,train,-2.1502335,1.6875365
m5kTITzj1bY.005,train,-5.715753,-0.337053
m6JOFpKvkE0.001,train,16.242933,-8.155468
m7zdWVDT-34.001,train,-7.2124963,-2.1188366
m7zdWVDT-34.002,train,-7.4827046,-1.4234997
m7zdWVDT-34.004,train,-7.0335064,-2.8246348
m7zdWVDT-34.005,train,-7.8596644,-2.3605917
mBJTwQsDC4M.002,train,-5.8150563,-2.9400432
mBJTwQsDC4M.003,train,-7.097602,-3.2986062
mBdVuEXRlfQ.000,train,-3.6113024,-6.1826744
mBdVuEXRlfQ.001,train,-3.3664508,-4.7868176
mEQBB6XsJFk.001,train,-4.3461056,-6.5259585
mEQBB6XsJFk.005,train,-6.9927707,-3.6586416
mFz5Fbs97QA.002,train,-0.81166905,1.7666658
mFz5Fbs97QA.003,train,3.929304,9.449513
mGWS0Akp08E.000,train,9.112654,-8.928718
mGWS0Akp08E.001,train,7.15541,-9.707122
mIQnQ8Nmj-c.001,train,7.1629934,-1.5366156
mIQnQ8Nmj-c.005,train,12.182509,-5.513067
mIcktEhNxRo.003,train,31.10188,-1.3118833
mIxTz3tOgmQ.000,train,-2.7308218,3.172973
mK8ebTJyrCI.002,train,0.8492021,18.139587
mKWscEow1U8.000,train,-3.735202,-1.3464378
mKWscEow1U8.002,train,-2.5736992,-3.174045
mKsGK9nCTxw.000,train,14.368723,-5.998139
mKsGK9nCTxw.001,train,21.580023,1.5470389
mLZw7Hf8AYI.004,train,1.2164665,-4.108714
mM6QbrCrdLo.000,train,-3.0346222,0.39110252
mMNjlGNWsZA.001,train,-2.3172135,2.3133683
mQTBqDY71dU.002,train,-6.0193076,-1.5920908
mQpNe8f5xA8.003,train,-5.702873,-2.0398836
mRKGI6hq4UU.003,train,-4.835896,-4.789793
mRKGI6hq4UU.004,train,0.83199275,-4.455013
mRfkHyx__4w.000,train,0.81748015,-5.4756308
mXaI17Dx7u0.000,train,1.7092592,0.80448896
mXaI17Dx7u0.001,train,10.844159,1.9789863
mXaI17Dx7u0.003,train,13.45027,19.779917
mXgUV0o6a20.000,train,8.189079,-7.9085817
mXgUV0o6a20.001,train,7.1018033,-5.970306
mY1ZTvNVkSA.002,train,5.592429,-8.1212845
mY1ZTvNVkSA.003,train,4.0174246,-2.558389
mY1ZTvNVkSA.005,train,0.8048973,-6.0027266
mZ2CHgzwDt0.000,train,-5.0892572,0.1516462
mZ2CHgzwDt0.001,train,-6.1867466,-1.5499269
mZ2CHgzwDt0.002,train,-7.535549,0.6314713
mZ2CHgzwDt0.003,train,-6.825013,0.4305912
mZ3vypXAfHg.000,train,-4.980463,-1.5708141
mZ3vypXAfHg.003,train,-6.106891,-2.0455992
mZQP06F94u8.003,train,14.559446,2.2939663
mZQP06F94u8.004,train,15.592305,-1.3229556
mZzWhUI0CP0.005,train,-6.38194,-2.8105056
m_2k0dL8CRM.001,train,-0.73659617,-2.1762774
m_9aygJNij8.004,train,16.21039,-2.8796742
maDObxiOQRo.000,train,8.076566,-3.0179882
maDObxiOQRo.003,train,8.903479,-6.3124957
mcxi2vtevb4.000,train,2.2447512,-1.2403415
me15sHPOjKo.002,train,-2.8793283,1.8914136
me15sHPOjKo.005,train,-5.918161,0.496891
me5UoRny6NU.005,train,0.13109763,-5.904619
merppcmY6y0.000,train,1.4094139,5.7921853
merppcmY6y0.002,train,-5.4549766,3.3431425
merppcmY6y0.003,train,-7.1738663,2.2196283
merppcmY6y0.004,train,-1.3823873,1.2441491
mf0LqiLJYr0.001,train,13.985498,-2.327486
mfGhtr0zy3k.001,train,-9.096237,2.9229863
mfGhtr0zy3k.002,train,-8.054025,3.0039542
mflgXFsGU9w.000,train,-12.519061,1.8410748
mflgXFsGU9w.002,train,-9.223383,3.741056
mflgXFsGU9w.003,train,-10.533396,1.3334298
mflgXFsGU9w.004,train,-9.899388,0.7795545
mhF4kYTlVUE.000,train,-3.4146101,-1.2801741
mhF4kYTlVUE.001,train,0.47236976,6.7604446
mhF4kYTlVUE.002,train,14.083986,32.832176
mhF4kYTlVUE.003,train,-2.2229366,1.2883159
mhF4kYTlVUE.004,train,-1.9892732,2.8423247
mhvkJjOAjYI.004,train,0.83904326,13.591932
mhvkJjOAjYI.005,train,-4.8984346,2.8700945
mkJjaOADfj4.001,train,8.3915205,-11.243399
mkJjaOADfj4.002,train,0.45074028,-8.005554
mkJjaOADfj4.003,train,1.8347296,-10.93797
mkJjaOADfj4.005,train,4.2423625,-9.178255
mkWfG-4vvGc.000,train,-5.584717,0.19486383
mkWfG-4vvGc.003,train,-6.7885284,1.0821601
mkWfG-4vvGc.004,train,1.7545483,-2.2990844
mlXZQ8dO0nQ.004,train,5.1397533,-9.674423
mlXZQ8dO0nQ.005,train,0.9150034,-7.0819283
mlsiYewUwO0.002,train,4.3464255,-11.295772
mlsiYewUwO0.003,train,3.9855163,-11.79413
mlsiYewUwO0.005,train,3.79452,-8.675593
mmTbHy5iftA.002,train,-1.0661694,-6.0199313
mnRuiwFx_Z8.000,train,29.848244,-3.196067
mnRuiwFx_Z8.002,train,8.320998,-3.1999824
mnRuiwFx_Z8.005,train,18.810862,0.4984223
modNfUPt3F4.000,train,-4.704713,-1.8967665
modNfUPt3F4.005,train,-5.373575,1.0384916
mpXOSY5dW7c.000,train,-7.4687867,0.47666004
mpXOSY5dW7c.002,train,-6.24141,-2.7503679
mpXOSY5dW7c.004,train,-7.309744,2.8965614
mpXOSY5dW7c.005,train,-6.6456094,5.26695
mpk5Ubw2fj8.000,train,-1.411512,-1.6639316
mpk5Ubw2fj8.004,train,-7.1295443,1.5044103
mq9NNKmKYdk.000,train,-8.385858,-2.9825025
mq9NNKmKYdk.003,train,-6.5459156,-2.3422961
mq9NNKmKYdk.004,train,-6.719708,-2.9689758
mq9NNKmKYdk.005,train,-9.794875,-1.3780743
mqDv8688ztg.004,train,-0.7169182,-2.6942456
muKwyr-hrkc.001,train,-0.28821024,0.859521
muLgzV1gGao.001,train,7.5954065,-2.327977
muLgzV1gGao.004,train,0.17692024,-0.08536136
muLgzV1gGao.005,train,12.6837635,0.35407677
mxLRr3YqgMU.000,train,-10.907846,1.9110863
mxLRr3YqgMU.001,train,-10.438527,3.417457
mxLRr3YqgMU.004,train,-11.994209,2.767664
myhEW1aZRg4.000,train,-3.341139,-1.2793555
n0acEDmc0mA.000,train,-7.656602,-0.6701418
n2BuwHbdilY.002,train,2.7514052,-5.053462
n4NkVZ1_dfk.000,train,5.2023973,-2.9160511
n4NkVZ1_dfk.003,train,9.310852,-3.2484794
n4NkVZ1_dfk.004,train,6.5355005,-3.8230755
n4NkVZ1_dfk.005,train,12.994213,-4.06818
n5Jeeqfj2_U.000,train,-9.609663,1.7060648
n5Jeeqfj2_U.005,train,-10.53487,2.3518982
n6JNJurop2U.000,train,-6.4593606,1.2544926
n6JNJurop2U.003,train,-7.1345825,3.933899
n8IiQJyqjiE.000,train,-10.824743,-2.0598922
n8IiQJyqjiE.001,train,-6.5763316,-0.7864596
n8IiQJyqjiE.003,train,-8.672967,-1.3691349
n8IiQJyqjiE.004,train,-4.093891,-1.85803
nB-fPmvZg3U.005,train,4.25716,-2.358239
nBjBfN9SbpM.001,train,12.215389,16.198154
nBjBfN9SbpM.002,train,7.9840155,7.359836
nBjBfN9SbpM.003,train,1.5955135,6.0854845
nBjBfN9SbpM.004,train,6.622864,21.284874
nBjBfN9SbpM.005,train,4.052137,11.750439
nCWEEoJfjgE.000,train,-7.4828987,-2.941901
nCWEEoJfjgE.002,train,1.3650948,-4.952093
nCWEEoJfjgE.004,train,-6.401141,-1.9363302
