model,split,clip_id,embedding_norm
wav2vec2,val,bFwtVtZodIg.003,5.9325643
wav2vec2,val,bJktioZ5Yxk.001,5.8947325
wav2vec2,val,bJktioZ5Yxk.005,5.841441
wav2vec2,val,bLOSPQ8MAC8.000,5.745263
wav2vec2,val,bN2IM-rqZlc.001,7.1694913
wav2vec2,val,bN2IM-rqZlc.005,6.3402567
wav2vec2,val,bPLhV0PGR50.000,5.9787717
wav2vec2,val,bSeTNdOtK7I.002,5.8578444
wav2vec2,val,bSeTNdOtK7I.003,5.9556108
wav2vec2,val,bTLTLzXehPE.000,6.023371
wav2vec2,val,bTLTLzXehPE.005,5.928377
wav2vec2,val,bYXRyimxh7A.005,5.7047386
wav2vec2,val,bcRPLKygrNk.002,5.8964424
wav2vec2,val,bcRPLKygrNk.005,5.8512077
wav2vec2,val,bcx6xr9Ja-8.002,5.822489
wav2vec2,val,bej-DbxTkWA.001,6.0525236
wav2vec2,val,bkzgccBFztM.002,6.198416
wav2vec2,val,blAjqQ0ja8Q.001,5.940008
wav2vec2,val,blAjqQ0ja8Q.002,5.994686
wav2vec2,val,blAjqQ0ja8Q.004,6.012862
wav2vec2,val,bnoPmV0_aIc.001,5.9394417
wav2vec2,val,bt-ev53zZWE.005,5.8620367
wav2vec2,val,bviHajVIie0.001,6.0315485
wav2vec2,val,bzaOB8BoWPU.001,5.8537083
wav2vec2,val,c2LeNguVNrI.000,5.941096
wav2vec2,val,c2LeNguVNrI.005,5.9842725
wav2vec2,val,c3esnCQDoKc.000,6.0017924
wav2vec2,val,c4XnKouozXU.002,6.1402183
wav2vec2,val,c4XnKouozXU.005,5.8818827
wav2vec2,val,c5ZnKbaNCE8.001,5.792388
wav2vec2,val,c5ZnKbaNCE8.002,5.7182755
wav2vec2,val,c70zW-HoZUA.001,5.800848
wav2vec2,val,cA3KzjBNr4M.001,5.912853
wav2vec2,val,cA3KzjBNr4M.004,6.18026
wav2vec2,val,cFGjJg-2zOk.004,5.9417796
wav2vec2,val,cJs_LosR-u8.001,6.1181626
wav2vec2,val,cJs_LosR-u8.003,5.9632607
wav2vec2,val,cJs_LosR-u8.005,6.1014314
wav2vec2,val,cMLkNVKkaOQ.001,5.8648973
wav2vec2,val,cNXnowQb7rs.001,6.0637755
wav2vec2,val,cOo5N1qblyw.000,6.0182385
wav2vec2,val,cOossY5pTrU.005,5.962967
wav2vec2,val,cQRFb-xa4Vc.000,5.9198823
wav2vec2,val,cRDYrvxRJ6U.004,6.000647
wav2vec2,val,cT3oyHhUznw.000,6.070245
wav2vec2,val,cY3nHc5fDYE.004,5.6846037
wav2vec2,val,cZ6xhB5yhfY.005,6.154816
wav2vec2,val,cdtZKwM5NIM.002,6.269998
wav2vec2,val,cdtZKwM5NIM.003,6.007858
wav2vec2,val,cgGCyBMdGrA.004,5.797772
wav2vec2,val,cgT-3CHBmKs.001,5.939741
wav2vec2,val,ciWUq6iQTIE.001,5.970028
wav2vec2,val,cjbh1lfr43c.001,5.9610057
wav2vec2,val,clMg72MI8rw.000,5.905586
wav2vec2,val,clMg72MI8rw.001,5.8354
wav2vec2,val,cpzY1b6wJqs.000,5.9191036
wav2vec2,val,cvHqtadNJDo.002,5.7784805
wav2vec2,val,cx8IycWgMVs.000,5.946161
wav2vec2,val,cx8IycWgMVs.002,5.93386
wav2vec2,val,cxJ0u6r0-pU.004,5.8304257
wav2vec2,val,d4cPiUXpGbc.001,5.922009
wav2vec2,val,d4cPiUXpGbc.003,5.890453
wav2vec2,val,d4cPiUXpGbc.004,5.8990736
wav2vec2,val,d4iSwRMV0bA.001,7.155563
wav2vec2,val,d5ujzxBlvwY.000,6.572098
wav2vec2,val,d8skGb2ycio.004,5.8109202
wav2vec2,val,d8skGb2ycio.005,5.952896
wav2vec2,val,d9_YDJdF-7I.004,5.9069147
wav2vec2,val,d9_YDJdF-7I.005,5.8439345
wav2vec2,val,d9ekvXz64Mc.001,5.9312453
wav2vec2,val,dB-kMg4t-V8.000,5.975125
wav2vec2,val,dB2XYhvqUBU.005,5.92865
wav2vec2,val,dB65He57Ki8.003,5.977937
wav2vec2,val,dB65He57Ki8.004,6.0515757
wav2vec2,val,dDi6vy-OZRg.001,6.0360665
wav2vec2,val,dLaqub4BEsA.000,6.0161176
wav2vec2,val,dLltwqkvsNg.004,5.853514
wav2vec2,val,dNXqs5HNijI.000,5.857692
wav2vec2,val,dOFnHXRLEdM.002,6.1340714
wav2vec2,val,dOFnHXRLEdM.004,6.178615
wav2vec2,val,dQOeQYWIgm8.003,5.936672
wav2vec2,val,d_POf1pikX0.004,5.7556167
wav2vec2,val,datcFOBWYxc.000,5.841761
wav2vec2,val,datcFOBWYxc.002,5.8582253
wav2vec2,val,datcFOBWYxc.004,5.886206
wav2vec2,val,dh6iOU2RtTA.000,5.935428
wav2vec2,val,dl9IT3OvI0o.005,6.230385
wav2vec2,val,dmOKZLeFKCM.001,5.83915
wav2vec2,val,dmycfNpiWCE.000,6.0431595
wav2vec2,val,dmycfNpiWCE.003,6.104784
wav2vec2,val,do8FmnQbI5I.002,5.9239793
wav2vec2,val,do8FmnQbI5I.005,5.904736
wav2vec2,val,dvCKoyBG1pE.000,6.047699
wav2vec2,val,dvCKoyBG1pE.003,6.2570252
wav2vec2,val,dvMeqVbpKW8.000,5.862233
wav2vec2,val,dvU5jYExl0o.000,5.8502183
wav2vec2,val,dvU5jYExl0o.002,5.795099
wav2vec2,val,e07IozLUeKc.004,5.8314037
wav2vec2,val,e3Y7na4SBh4.003,5.776678
wav2vec2,val,e5gDLMLOE9U.000,6.0054803
wav2vec2,val,e6YTvjDXEl0.000,5.9469333
wav2vec2,val,eAkWSjU-JyY.003,5.841474
wav2vec2,val,eI_7SimPnnQ.004,6.0044117
wav2vec2,val,ej0RpdM9kJA.004,5.927928
wav2vec2,val,encC96iqr9Y.000,5.8152847
wav2vec2,val,eqXrUXW4yHY.000,5.9064355
wav2vec2,val,erjlIt61pUk.001,5.8307714
wav2vec2,val,esk_mav4MRk.004,5.9493666
wav2vec2,val,euRnmvd_dus.000,5.9900637
wav2vec2,val,evrzg3Pzyc0.004,5.7655425
wav2vec2,val,f0LnGz5Z6kA.003,5.953238
wav2vec2,val,f7E26XfU8rw.001,5.9647326
wav2vec2,val,f7togdqxEoo.001,6.041574
wav2vec2,val,f7togdqxEoo.002,5.9878125
wav2vec2,val,f7togdqxEoo.004,5.936832
wav2vec2,val,f7togdqxEoo.005,6.077787
wav2vec2,val,f83xK4chMJs.001,5.922826
wav2vec2,val,fBMKlYUjA9E.004,5.7811136
wav2vec2,val,fBMKlYUjA9E.005,5.737891
wav2vec2,val,fBcc1UMtZME.000,5.782686
wav2vec2,val,fBcc1UMtZME.002,5.939943
wav2vec2,val,fDBpO2TyB-Y.001,5.6422462
wav2vec2,val,fDw_PAgW07o.004,5.9077206
wav2vec2,val,fEC3lEDxRnc.003,5.7609305
wav2vec2,val,fG-hvGTHoec.000,6.065934
wav2vec2,val,fKrX-KXgXYM.001,6.0513377
wav2vec2,val,fSDA4eEyGHk.001,5.6751986
wav2vec2,val,fSkQXqXR7D0.003,5.8499503
wav2vec2,val,fUIWjaZCYwM.002,5.8052177
wav2vec2,val,fUf2XzWpSVo.003,5.766322
wav2vec2,val,fUf2XzWpSVo.004,5.8508754
wav2vec2,val,fY4gU5NiV_I.001,5.8427353
wav2vec2,val,fY4tctYZTz8.000,5.9840198
wav2vec2,val,fY4tctYZTz8.001,5.9198
wav2vec2,val,fY4tctYZTz8.004,6.0633426
wav2vec2,val,f_mEEFFeh-0.002,6.0172596
wav2vec2,val,fczufbliJfQ.000,5.967504
wav2vec2,val,feg-RNvT-t0.002,5.8629513
wav2vec2,val,feg-RNvT-t0.003,5.9929185
wav2vec2,val,fiVORaERbP0.001,5.945009
wav2vec2,val,fiVORaERbP0.003,5.9444504
wav2vec2,val,fipvPdFbKN4.001,5.892248
wav2vec2,val,fipvPdFbKN4.005,5.999732
wav2vec2,val,fkDqn2muw-A.004,5.969533
wav2vec2,val,fk_ggmC872E.004,6.118317
wav2vec2,val,fk_ggmC872E.005,5.978302
wav2vec2,val,foj4bqLSmF8.000,5.7983336
wav2vec2,val,frEf7Kz1Usk.000,5.764695
wav2vec2,val,fsCK8Xuzl1Y.002,6.050923
wav2vec2,val,fsLf6Xv_Gbk.004,5.970391
wav2vec2,val,fsaslN7xV-w.003,5.8548226
wav2vec2,val,fwJykIyvS04.005,6.041334
wav2vec2,val,g0PWBzU95sI.002,5.954872
wav2vec2,val,g0Zlp-F6Z6E.005,5.897488
wav2vec2,val,g9zgIN56MnQ.002,6.0199227
wav2vec2,val,g9zgIN56MnQ.003,6.053609
wav2vec2,val,gCLfduV3Phw.001,5.8946347
wav2vec2,val,gCLfduV3Phw.002,5.894321
wav2vec2,val,gCQT7zfS7sI.000,5.997288
wav2vec2,val,gCQT7zfS7sI.005,5.986203
wav2vec2,val,gCd5bIDNAbI.003,6.142477
wav2vec2,val,gChqk1izWkc.001,5.9899035
wav2vec2,val,gIWZPg1BxlU.000,5.961358
wav2vec2,val,gJMH7pfz-14.005,5.9302897
wav2vec2,val,gKxJl7pIYMo.001,5.9135795
wav2vec2,val,gM_KAA-ejJA.000,5.9788594
wav2vec2,val,gZblxCs4EV4.002,5.8155894
wav2vec2,val,gZzB49daFfA.000,5.9970665
wav2vec2,val,ga_XczsO4eY.002,6.79753
wav2vec2,val,geji1U2YAvg.003,7.6876903
wav2vec2,val,gfTTzlRNF8s.002,5.9337745
wav2vec2,val,gggp205gPMI.000,6.0847855
wav2vec2,val,gipWTZy9mjI.004,5.9158077
wav2vec2,val,gj3-xvhPeWg.000,5.8998017
wav2vec2,val,glgfB3vFewc.001,5.988807
wav2vec2,val,gq0yaEv6gSE.001,5.764308
wav2vec2,val,grhDDOLsBho.001,5.8391805
wav2vec2,val,grhDDOLsBho.003,5.839644
wav2vec2,val,gsleSGEZHAs.003,6.0067544
wav2vec2,val,guthEFaGEiA.001,6.9009137
wav2vec2,val,h2-_bQdTZYY.005,5.8909726
wav2vec2,val,h6LOjpCRXtY.003,5.6171255
wav2vec2,val,h6LOjpCRXtY.005,5.733946
wav2vec2,val,h7qbP1GS50U.000,6.06366
wav2vec2,val,hDqsuyVeWmw.002,5.973924
wav2vec2,val,hDqsuyVeWmw.005,5.8949513
wav2vec2,val,hG0I7DLSSYg.000,5.8779387
wav2vec2,val,hG0I7DLSSYg.004,5.880992
wav2vec2,val,hIxLNK_x_QA.004,5.7823696
wav2vec2,val,hK5lmI9pwck.001,5.875989
wav2vec2,val,h_GDQ9_H1es.000,5.9965744
wav2vec2,val,heE4ZZXwehI.000,6.0052195
wav2vec2,val,heE4ZZXwehI.004,5.8561397
wav2vec2,val,hjQpiGBO1Ao.000,5.99322
wav2vec2,val,hnMp0eX28es.002,5.6461244
wav2vec2,val,hnWMsZEQWt4.000,6.0497837
wav2vec2,val,hqe-8SMJGmc.000,6.0232177
wav2vec2,val,hqe-8SMJGmc.002,5.997759
wav2vec2,val,hqe-8SMJGmc.004,6.025798
wav2vec2,val,hqe-8SMJGmc.005,6.085005
wav2vec2,val,hquzfo9MVDo.004,5.767746
wav2vec2,val,hrat_RJczFM.000,5.7333217
wav2vec2,val,hspeWl-Bip0.000,6.097492
wav2vec2,val,huIQlWsIEvY.001,5.804126
wav2vec2,val,huIQlWsIEvY.002,6.0469446
wav2vec2,val,hvGLlMhj7iE.002,6.1650224
wav2vec2,val,i3s5XtbhSrE.004,5.948055
wav2vec2,val,i4IVTm3uvoM.003,5.7505317
wav2vec2,val,i4IVTm3uvoM.004,5.8019204
wav2vec2,val,iFSF6v3xw_k.000,6.0112424
wav2vec2,val,iGBVrJMr62U.004,5.5700827
wav2vec2,val,iJGHwoJKEpA.000,5.9749284
wav2vec2,val,iOB65zCiOFM.000,5.8576474
wav2vec2,val,iOB65zCiOFM.005,5.9230084
wav2vec2,val,iOv0_RdVPCM.004,6.170034
wav2vec2,val,iQvoDdxt06M.004,5.8703585
wav2vec2,val,iW1t-ZiG2rc.002,5.977004
wav2vec2,val,ibawV2tqKug.002,6.0576644
wav2vec2,val,ibawV2tqKug.003,5.961602
wav2vec2,val,ic_LECbCm5M.005,5.892886
wav2vec2,val,iiW_nu6JITY.000,6.013121
wav2vec2,val,iiW_nu6JITY.003,5.8250628
wav2vec2,val,ikCqtEGQbrg.000,5.878244
wav2vec2,val,ikCqtEGQbrg.003,6.0369134
wav2vec2,val,ilOi-sQo9HI.003,5.9342813
wav2vec2,val,in-HuMgiDCE.000,5.865936
wav2vec2,val,ins5QQc2dR0.000,6.074045
wav2vec2,val,ins5QQc2dR0.002,5.999751
wav2vec2,val,io0aNQE8En8.004,6.0526886
wav2vec2,val,ipP--IqIuWU.000,6.0445704
wav2vec2,val,iqs7mZbg5UI.002,5.895851
wav2vec2,val,iqs7mZbg5UI.003,5.952736
wav2vec2,val,iqs7mZbg5UI.004,5.9186006
wav2vec2,val,itQ2wSlXqCw.002,5.6547275
wav2vec2,val,itQ2wSlXqCw.004,5.6364994
wav2vec2,val,ivcVlDXJCDo.004,5.7761283
wav2vec2,val,ivpw58MIRtQ.004,6.1644745
wav2vec2,val,iz_eT0DXx3s.001,6.0493603
wav2vec2,val,j-F-t4BS0yM.002,6.0386004
wav2vec2,val,j08b_trEQrU.001,6.090385
wav2vec2,val,j5fXaXrNPoA.003,5.8222647
wav2vec2,val,j6Rvmjjp7pU.003,6.1121297
wav2vec2,val,j7VLzb0qw8Q.003,5.8504972
wav2vec2,val,jFx6AEw6viQ.000,5.864746
wav2vec2,val,jKHaHWuaU14.000,6.279023
wav2vec2,val,jKHaHWuaU14.002,6.0819077
wav2vec2,val,jKHaHWuaU14.003,6.0027766
wav2vec2,val,jKHaHWuaU14.005,6.716797
wav2vec2,val,jPpZkVzQywk.002,5.9722023
wav2vec2,val,jPpZkVzQywk.004,6.06254
wav2vec2,val,jTkEWnuDnbA.005,5.752568
wav2vec2,val,jVGTEDAYWZ8.002,5.9170732
wav2vec2,val,jZDlFzVUZwY.004,5.9371657
wav2vec2,val,jZl3Rq1MRQg.001,6.630462
wav2vec2,val,jd9_8OPxM3A.001,6.0628214
wav2vec2,val,jd9_8OPxM3A.002,5.882755
wav2vec2,val,jd9_8OPxM3A.003,5.857872
wav2vec2,val,jd9_8OPxM3A.004,5.9799075
wav2vec2,val,jdli4DDP7XM.000,5.9030876
wav2vec2,val,jlHKgXrxCu8.002,5.771421
wav2vec2,val,jlHKgXrxCu8.003,5.837612
wav2vec2,val,jmuVZ3HBiWA.005,5.9427705
wav2vec2,val,jnEHHvlBgxE.001,6.1475725
wav2vec2,val,jolhoLhAurM.000,5.688464
wav2vec2,val,jpPZVmzleAo.003,5.9908757
wav2vec2,val,jpPZVmzleAo.005,6.0461097
wav2vec2,val,jpRnHWTLDUs.001,5.850913
wav2vec2,val,jpRnHWTLDUs.002,5.804388
wav2vec2,val,jq1dLOVUQJA.003,5.9344816
wav2vec2,val,jrhvXPaXo-0.001,5.9367027
wav2vec2,val,jrhvXPaXo-0.002,6.0647717
wav2vec2,val,jrhvXPaXo-0.005,5.9374523
wav2vec2,val,jwcSbw4NDn0.000,5.8954406
wav2vec2,val,k2buv6xZ4_o.002,5.9019113
wav2vec2,val,k4QmzZuQl9s.002,5.789923
wav2vec2,val,k4eeYoHtnnI.002,5.9792137
wav2vec2,val,k4eeYoHtnnI.003,5.6930156
wav2vec2,val,k4eeYoHtnnI.005,5.843212
wav2vec2,val,kAjvzIWWrWA.001,6.2589736
wav2vec2,val,kDJigDGDJTo.004,5.792138
wav2vec2,val,kFak4VnRnRM.002,5.878412
wav2vec2,val,kJLeYUobR0M.000,5.83838
wav2vec2,val,kK4QL7pOrhs.005,5.975366
wav2vec2,val,kK534gUcRF4.003,5.899311
wav2vec2,val,kKRc2aXzQyM.003,5.9166613
wav2vec2,val,kPXVZD3ac8s.000,5.8062534
wav2vec2,val,kPXVZD3ac8s.002,5.8448415
wav2vec2,val,kSk-rf7a1Ig.002,5.722302
wav2vec2,val,kSk-rf7a1Ig.004,5.767121
wav2vec2,val,kUpkeJDcxaE.001,5.8893113
wav2vec2,val,kUpkeJDcxaE.004,5.926834
wav2vec2,val,kV7MFI2_ddo.001,6.0109873
wav2vec2,val,kV7MFI2_ddo.004,6.0331473
wav2vec2,val,kY_4WyAXxrQ.005,6.254429
wav2vec2,val,kco35S1k5Ks.001,6.0331793
wav2vec2,val,kdPRPO3wgg0.003,5.895311
wav2vec2,val,keW8-eSiQ70.002,5.989085
wav2vec2,val,keW8-eSiQ70.005,5.9399443
wav2vec2,val,khCsAN1Bk_I.004,6.052806
wav2vec2,val,knpgk7LAMb0.001,6.4538527
wav2vec2,val,kppgmuWEv-A.002,5.858123
wav2vec2,val,kvNiQ7LVQnY.000,6.0325027
wav2vec2,val,kxJVM1-pYxc.005,6.075015
wav2vec2,val,kxlqIrk0WnY.000,5.5977826
wav2vec2,val,kyq-X4IFMtw.004,5.911581
wav2vec2,val,l-WgXcGLdZk.000,5.824766
wav2vec2,val,l1V-DuJ-WgU.003,6.3435926
wav2vec2,val,l3IoZ_QmOQo.002,5.734246
wav2vec2,val,l3RE0rN7oEg.004,6.052143
wav2vec2,val,l8weBJSCHbA.004,6.0184593
wav2vec2,val,lAJWoIcgXlU.003,5.936152
wav2vec2,val,lErjGxBb1Bk.000,5.817621
wav2vec2,val,lErjGxBb1Bk.003,5.996826
wav2vec2,val,lErjGxBb1Bk.005,5.9003515
wav2vec2,val,lK1HFH7j93c.002,5.997758
wav2vec2,val,lK8qOASUwFE.005,5.6506886
wav2vec2,val,lKePJbjYiy0.004,5.9603047
wav2vec2,val,lLObIVKYDUI.001,5.8821006
wav2vec2,val,lLWOcztaIBI.005,5.844995
wav2vec2,val,lNG_XdqMf0g.001,6.0214753
wav2vec2,val,liRQoL7SsPw.003,5.9058194
wav2vec2,val,lkdQjIunxSE.005,5.8390617
wav2vec2,val,lnawWqnGpMc.001,5.8908763
wav2vec2,val,lnawWqnGpMc.003,6.068926
wav2vec2,val,lsVwEApsljU.001,6.0060453
wav2vec2,val,lsXw8u4QXIU.005,5.9439783
wav2vec2,val,luH2RoZW-eY.002,5.8385572
wav2vec2,val,lx6A8s_Ega8.005,5.817147
wav2vec2,val,lxnV9X8T2Zc.005,5.9406576
wav2vec2,val,lyZZSU1ziCQ.000,5.863419
wav2vec2,val,lyznxF-Pj6g.000,5.6654725
wav2vec2,val,m04e9ylCoK0.002,5.891775
wav2vec2,val,m04e9ylCoK0.004,5.965896
wav2vec2,val,m0tNIKbEwHE.005,6.0145645
wav2vec2,val,m2uxFfpb5xU.000,5.9061627
wav2vec2,val,m5kTITzj1bY.000,5.814736
wav2vec2,val,m6JOFpKvkE0.002,6.1004825
wav2vec2,val,m6JOFpKvkE0.005,6.0866637
wav2vec2,val,m7zdWVDT-34.000,5.933796
wav2vec2,val,m7zdWVDT-34.003,6.058599
wav2vec2,val,mAjagYWuT7A.003,5.952798
wav2vec2,val,mAjagYWuT7A.005,6.0330796
wav2vec2,val,mBdVuEXRlfQ.002,6.0103893
wav2vec2,val,mDRMCwSD3Ms.001,5.952555
wav2vec2,val,mDRMCwSD3Ms.004,5.860209
wav2vec2,val,mEQBB6XsJFk.000,5.9108176
wav2vec2,val,mEQBB6XsJFk.004,5.920126
wav2vec2,val,mFz5Fbs97QA.001,5.8064733
wav2vec2,val,mIQnQ8Nmj-c.000,6.265656
wav2vec2,val,mIQnQ8Nmj-c.003,6.115527
wav2vec2,val,mKWscEow1U8.001,5.797001
wav2vec2,val,mKWscEow1U8.004,5.9909544
wav2vec2,val,mKsGK9nCTxw.004,6.0100126
wav2vec2,val,mLZw7Hf8AYI.000,5.8360376
wav2vec2,val,mLZw7Hf8AYI.001,5.9684095
wav2vec2,val,mQpNe8f5xA8.001,5.8991637
wav2vec2,val,mXaI17Dx7u0.002,6.228956
wav2vec2,val,mY1ZTvNVkSA.000,5.8625455
wav2vec2,val,mZ2CHgzwDt0.004,5.988622
wav2vec2,val,mZ3vypXAfHg.001,5.965223
wav2vec2,val,mZ3vypXAfHg.004,5.9850717
wav2vec2,val,mZQP06F94u8.005,6.075039
wav2vec2,val,mZzWhUI0CP0.001,5.8967566
wav2vec2,val,mZzWhUI0CP0.002,5.7082543
wav2vec2,val,mZzWhUI0CP0.003,5.7915835
wav2vec2,val,mZzWhUI0CP0.004,5.8314157
wav2vec2,val,m_2k0dL8CRM.000,5.7899337
wav2vec2,val,m_9aygJNij8.000,5.7830844
wav2vec2,val,me15sHPOjKo.001,5.8255086
wav2vec2,val,me5UoRny6NU.000,6.109945
wav2vec2,val,mfGhtr0zy3k.000,5.866123
wav2vec2,val,mfGhtr0zy3k.005,5.9149966
wav2vec2,val,mfcs3Ta49K8.000,5.7108846
wav2vec2,val,mhvkJjOAjYI.001,5.95885
wav2vec2,val,mlXZQ8dO0nQ.001,5.915651
wav2vec2,val,mlXZQ8dO0nQ.002,6.010141
wav2vec2,val,modNfUPt3F4.002,5.9399266
wav2vec2,val,modNfUPt3F4.003,5.863686
wav2vec2,val,mpXOSY5dW7c.003,5.6939692
wav2vec2,val,mpk5Ubw2fj8.001,5.9007945
wav2vec2,val,mq9NNKmKYdk.002,6.0388083
wav2vec2,val,mqDv8688ztg.000,5.9518733
wav2vec2,val,mrMp9EorOxE.000,5.840576
wav2vec2,val,muLgzV1gGao.002,6.3550196
wav2vec2,val,mwjoabuP-GM.000,5.889774
wav2vec2,val,mwjoabuP-GM.005,5.7571187
wav2vec2,val,mxLRr3YqgMU.002,6.0523696
wav2vec2,val,mxLRr3YqgMU.003,6.042675
wav2vec2,val,mxLRr3YqgMU.005,5.959443
wav2vec2,val,n0acEDmc0mA.001,5.8280354
wav2vec2,val,n0acEDmc0mA.004,5.8547187
wav2vec2,val,n2BuwHbdilY.000,5.891542
wav2vec2,val,n6JNJurop2U.005,5.8850636
wav2vec2,val,nB-fPmvZg3U.004,6.1915913
wav2vec2,val,nBjBfN9SbpM.000,5.8963537
wav2vec2,val,nCWEEoJfjgE.001,5.937788
wav2vec2,val,nDsTSmE73M0.001,5.940826
wav2vec2,val,nEm44UpCKmA.001,5.867246
wav2vec2,val,nEm44UpCKmA.003,5.907542
wav2vec2,val,nFP7EEgz0Xg.000,6.159086
wav2vec2,val,nHdhGsdsKPI.000,6.223921
wav2vec2,val,nKLhatlbqEw.003,5.813943
wav2vec2,val,nKx64KH7Xks.000,5.638228
wav2vec2,val,nLy7x9kXURM.001,5.913035
wav2vec2,val,nOCSTnpB_F4.000,5.837588
wav2vec2,val,nOFHZ_s7Et4.004,5.954851
wav2vec2,val,nUazOUcW_AM.002,6.0051937
wav2vec2,val,nUbhRInpVbA.002,5.823062
wav2vec2,val,nZC82V87Pm0.001,5.99822
wav2vec2,val,nZC82V87Pm0.003,5.8956404
wav2vec2,val,nZz1hK90gwA.001,5.9780006
wav2vec2,val,nex61B854Ms.000,5.9050837
wav2vec2,val,nfEhF5GBQpo.001,5.8351626
wav2vec2,val,ng42eoHytOA.000,5.7731314
wav2vec2,val,ng42eoHytOA.004,5.8748274
wav2vec2,val,ngB_cSxOjx0.005,5.9434795
wav2vec2,val,nlIrqbcvqLk.002,5.938039
wav2vec2,val,nlIrqbcvqLk.004,5.965996
wav2vec2,val,nmZRXxKPPuQ.000,5.8214197
wav2vec2,val,nndDX4RgU1w.002,6.023464
wav2vec2,val,nndDX4RgU1w.004,6.043689
wav2vec2,val,nndDX4RgU1w.005,5.98945
wav2vec2,val,noepjVnUVFY.002,5.793429
wav2vec2,val,noepjVnUVFY.004,5.78922
wav2vec2,val,o1mTIo1vPas.003,6.0760136
wav2vec2,val,o2wtRccAgjE.000,5.664174
wav2vec2,val,o2wtRccAgjE.001,5.6843634
wav2vec2,val,o2wtRccAgjE.004,5.7631545
wav2vec2,val,o2wtRccAgjE.005,5.780398
wav2vec2,val,o5eCmKiomvo.000,5.86681
wav2vec2,val,o5eCmKiomvo.003,5.9883957
wav2vec2,val,o6JCQlOC3oE.001,5.8209896
wav2vec2,val,o6JCQlOC3oE.004,5.960328
wav2vec2,val,o6xswp0D8tc.000,5.730053
wav2vec2,val,o6xswp0D8tc.003,5.8030324
wav2vec2,val,o7J2fWIJndQ.001,5.9039297
wav2vec2,val,o7J2fWIJndQ.002,5.9672465
wav2vec2,val,o7rFDFvW300.000,5.820134
wav2vec2,val,o7rFDFvW300.001,5.880235
wav2vec2,val,oG84VxrGfj0.004,5.9323816
wav2vec2,val,oGa05H9UXxU.000,6.1533446
wav2vec2,val,oJPdfhG4hT0.000,6.040697
wav2vec2,val,oU7zAWm_01o.005,6.024194
wav2vec2,val,oVSMxtPpQ0M.004,5.9411173
wav2vec2,val,oYiWW-Qc0rs.003,5.606221
wav2vec2,val,o_kTWEEjtyw.000,5.999171
wav2vec2,val,o_kTWEEjtyw.002,5.927446
wav2vec2,val,obr7ktzX8w8.005,7.1811433
wav2vec2,val,odRqijkG28U.002,6.014163
wav2vec2,val,okSmKH2k5lE.000,6.060163
wav2vec2,val,okSmKH2k5lE.003,6.0462184
wav2vec2,val,okSmKH2k5lE.004,6.0159397
wav2vec2,val,okdZnQbLnf8.003,5.95783
wav2vec2,val,omeHsKF7InA.002,5.6305194
wav2vec2,val,onbyz01BC_Y.002,5.987303
wav2vec2,val,opEoJBrcmbI.000,5.9131536
wav2vec2,val,osqQpQsJNPQ.002,5.4913363
wav2vec2,val,outvbZgNX58.005,5.8820715
wav2vec2,val,owRKOW0ymCM.005,5.8918962
wav2vec2,val,p-OcwNFQB0U.000,5.8310027
wav2vec2,val,p-OcwNFQB0U.003,5.7771435
wav2vec2,val,p-OcwNFQB0U.004,5.907002
wav2vec2,val,p-V78q8dtYo.003,5.8430014
wav2vec2,val,p1ORMiJ0fPU.000,5.9593563
wav2vec2,val,p5QXPhJS8Ks.004,6.007662
wav2vec2,val,p7-JUvStF4w.001,5.8074107
wav2vec2,val,p9tAC-RqZPI.005,6.046976
wav2vec2,val,pEYFpmjwKC0.005,5.877935
wav2vec2,val,pEr7WTIPW64.003,5.985465
wav2vec2,val,pHCPbKprJGY.004,6.047284
wav2vec2,val,pPtzEnf5afw.004,5.961647
wav2vec2,val,pT8nyxks1Q4.000,5.8398027
wav2vec2,val,pT8nyxks1Q4.004,5.924368
wav2vec2,val,pZxqWp0e-Ik.002,5.783708
wav2vec2,val,pZxqWp0e-Ik.003,5.774005
wav2vec2,val,p_mu11crx-s.000,5.922948
wav2vec2,val,p_mu11crx-s.002,5.8310246
wav2vec2,val,phjVMKGYBKs.000,5.963031
wav2vec2,val,phjVMKGYBKs.003,5.8898706
wav2vec2,val,pkwzo1OkEmY.004,5.7692847
wav2vec2,val,pzG2VeUbefw.002,5.947713
wav2vec2,val,pzfDth6nFQE.002,6.0451655
wav2vec2,val,q6au1xn_wIE.000,5.9965014
wav2vec2,val,qAisk1lgv2I.001,6.063084
wav2vec2,val,qAisk1lgv2I.002,5.8630342
wav2vec2,val,qBG1mjC7Zgg.002,5.80589
wav2vec2,val,qCFFW1dM8V8.000,5.9563622
wav2vec2,val,qD15qWMepxU.002,5.9011197
wav2vec2,val,qFYgMFMal_s.001,6.0374055
wav2vec2,val,qFYgMFMal_s.002,5.9593163
wav2vec2,val,qJ6_xSx9kCM.004,5.890878
wav2vec2,val,qLV1a_611kA.000,6.031965
wav2vec2,val,qLV1a_611kA.005,5.890826
wav2vec2,val,qMARpi60Hhs.002,6.0168324
wav2vec2,val,qMARpi60Hhs.003,6.0106187
wav2vec2,val,qMARpi60Hhs.005,5.9420614
wav2vec2,val,qP1UtCbMaW4.000,6.09374
wav2vec2,val,qP1UtCbMaW4.002,5.9247956
wav2vec2,val,qP8YzH6LT9c.000,5.756104
