clip_id,split,pc1,pc2
iiW_nu6JITY.001,train,-0.4341686,2.2988732
iiW_nu6JITY.002,train,-0.38545728,1.9222552
iiW_nu6JITY.004,train,-1.3663166,2.6470375
iiW_nu6JITY.005,train,1.774,-0.5542069
ilOi-sQo9HI.001,train,-15.3778105,-5.8333697
ilOi-sQo9HI.005,train,-14.146222,-3.6188147
in-HuMgiDCE.001,train,-14.44814,-1.6837454
in-HuMgiDCE.002,train,-12.7899065,-3.7598
in-HuMgiDCE.003,train,-15.035081,-1.0791796
in-HuMgiDCE.004,train,-13.732362,-1.6260371
io0aNQE8En8.000,train,22.73785,35.47382
io0aNQE8En8.002,train,8.257496,17.49746
io0aNQE8En8.003,train,-2.1128511,20.98676
io0aNQE8En8.005,train,11.649172,24.281977
io8dFIfl9Go.000,train,-10.820887,0.8702824
ioaBnmfoHgo.000,train,-4.2718287,-4.656944
ipP--IqIuWU.001,train,3.2362347,-5.837027
ipP--IqIuWU.002,train,1.3728042,1.5659916
ipP--IqIuWU.003,train,30.503065,9.424625
iqs7mZbg5UI.001,train,-10.698738,-1.4508274
iqs7mZbg5UI.005,train,-5.2718315,-8.842624
isaP2l3rlBQ.001,train,-12.992078,1.8162899
isqmQc9AfBc.000,train,-18.439857,1.4148428
isqmQc9AfBc.001,train,-16.132067,1.237496
isqmQc9AfBc.003,train,-17.108437,2.4634254
isqmQc9AfBc.005,train,-17.904129,0.7179441
iuiuZuWtEH8.001,train,12.241968,-7.4238343
ivcVlDXJCDo.000,train,-2.8866675,-3.5137115
ivcVlDXJCDo.001,train,-5.905653,1.866493
ivcVlDXJCDo.002,train,1.442552,0.36964187
ivecmGb711M.001,train,20.639193,6.956169
ivpw58MIRtQ.003,train,3.0134437,3.7171934
ivpw58MIRtQ.005,train,8.959968,2.37655
ixPqs7L8oAE.003,train,1.4004222,-4.1883345
ixPqs7L8oAE.004,train,-1.1160147,-3.3511748
ixPqs7L8oAE.005,train,1.1961066,-8.449144
ixkHBIX84SE.000,train,-3.071029,-0.94658816
izq1ogkfedI.002,train,11.181623,3.9268675
izq1ogkfedI.004,train,10.609205,4.7208934
izqyworQEEM.000,train,-4.5052395,0.019134356
izqyworQEEM.001,train,-11.8232565,-1.8830334
izqyworQEEM.002,train,-3.8347301,-1.4698325
j-XUQ3Rmq6w.001,train,12.409342,17.153643
j-XUQ3Rmq6w.002,train,15.426181,18.352182
j-XUQ3Rmq6w.003,train,12.353178,18.530878
j-XUQ3Rmq6w.004,train,8.189719,15.06605
j-XUQ3Rmq6w.005,train,8.7396555,16.194553
j0dnDXTyUBA.001,train,-7.673825,11.884425
j1idNSoB7tA.000,train,-10.669755,-11.361383
j3jdT1V-DeI.000,train,-13.084818,-4.7226377
j3jdT1V-DeI.001,train,-11.199224,-7.841751
j3jdT1V-DeI.002,train,-15.785204,-5.7213135
j3jdT1V-DeI.003,train,-7.277933,-7.6332316
j3jdT1V-DeI.004,train,-7.7842016,-9.120997
j3jdT1V-DeI.005,train,-14.55623,-6.695987
j5fXaXrNPoA.000,train,18.906836,-6.799803
j5fXaXrNPoA.004,train,18.6973,-2.5010097
j5fXaXrNPoA.005,train,19.756918,-11.056409
j6d-KRDXnUI.001,train,4.182987,1.9391656
j7VLzb0qw8Q.001,train,13.3125305,6.5693054
j7VLzb0qw8Q.004,train,11.469368,-2.703383
jDdRrqRcSzM.000,train,16.86875,-6.44725
jDdRrqRcSzM.001,train,4.692433,-4.6002407
jDdRrqRcSzM.002,train,-2.4555738,-0.96303636
jFx6AEw6viQ.002,train,-12.532969,-1.665112
jFx6AEw6viQ.004,train,-14.360583,-1.2116114
jFx6AEw6viQ.005,train,-13.090679,-2.1142728
jKHaHWuaU14.001,train,-0.4204783,3.680897
jOTlJwOBSd4.002,train,-12.642796,4.095093
jOTlJwOBSd4.003,train,-10.066907,-3.1577816
jOTlJwOBSd4.004,train,-15.014626,-0.40706548
jOTlJwOBSd4.005,train,-14.860192,3.8185458
jPpZkVzQywk.000,train,29.455898,16.261406
jPpZkVzQywk.001,train,-0.70607024,10.225707
jPpZkVzQywk.003,train,-18.116648,-3.142906
jQRFHBVs0dA.004,train,28.48597,-4.890071
jQRFHBVs0dA.005,train,33.2538,-7.90145
jSw-grsJCnE.000,train,21.626596,1.77306
jSw-grsJCnE.003,train,22.54195,-4.7280793
jTkEWnuDnbA.001,train,6.896362,-4.660696
jTkEWnuDnbA.002,train,5.9125676,-6.30152
jTkEWnuDnbA.004,train,-7.1787,-1.3851576
jVGTEDAYWZ8.001,train,5.7699323,-4.316903
jVGTEDAYWZ8.003,train,13.875064,15.626298
jZDlFzVUZwY.001,train,-12.43852,-3.958701
jZDlFzVUZwY.002,train,-8.0596485,-3.3066833
jZDlFzVUZwY.003,train,-11.347322,-3.651151
jZDlFzVUZwY.005,train,-8.425911,-6.7333794
jZhlaIUFMLc.000,train,22.748932,-26.825714
jZhlaIUFMLc.001,train,20.223156,-24.022228
jZhlaIUFMLc.003,train,27.46453,-25.449406
jZhlaIUFMLc.004,train,19.220375,-21.389187
jZhlaIUFMLc.005,train,19.586014,-23.083519
jZl3Rq1MRQg.000,train,33.357643,-16.16773
jZl3Rq1MRQg.003,train,34.016518,-23.261902
jaWY130zc1U.001,train,-0.26337925,-1.6626847
jdli4DDP7XM.003,train,-7.0914826,-7.908473
jdli4DDP7XM.004,train,9.933439,-4.320173
jdli4DDP7XM.005,train,1.9836779,-7.9019394
jgyDXrhO3n4.000,train,-2.615755,11.588236
jgyDXrhO3n4.003,train,-0.09334941,13.806051
jjFzwsootdM.000,train,8.088973,-3.0186694
jjFzwsootdM.004,train,6.4625435,1.2199107
jlDYn537Pd0.001,train,17.623726,-3.2902672
jlDYn537Pd0.002,train,16.563072,4.0256147
jlDYn537Pd0.004,train,12.200307,-2.6387494
jlHKgXrxCu8.000,train,-11.826046,-3.4903212
jlHKgXrxCu8.004,train,-13.651496,-7.0365005
jmbAPNTJ3Vk.002,train,14.461987,20.745201
jmbAPNTJ3Vk.003,train,2.2284462,-6.2192307
jmbAPNTJ3Vk.005,train,1.8057599,-6.3598156
jnEHHvlBgxE.002,train,18.626211,-13.023141
joOfhNyKRjE.004,train,4.279216,3.6463027
jolhoLhAurM.001,train,4.7315288,-12.3378725
jolhoLhAurM.002,train,4.949376,-10.770607
jolhoLhAurM.004,train,-0.23543337,-6.072622
jolhoLhAurM.005,train,5.417817,-4.45036
jpPZVmzleAo.001,train,12.018502,-1.3640186
jpPZVmzleAo.002,train,7.0842996,-3.0638742
jpRnHWTLDUs.003,train,-12.128976,-5.514195
jpRnHWTLDUs.005,train,-12.547121,-3.6285424
jpbz8CA4RvI.000,train,-6.559322,-4.8288994
jpbz8CA4RvI.004,train,-1.9766331,-7.370726
jpyU48DzGTY.001,train,-16.160877,0.966575
jpyU48DzGTY.002,train,-17.287779,-0.28024417
jpyU48DzGTY.004,train,-18.924147,-0.782068
jpyU48DzGTY.005,train,-20.519487,-2.3547642
jq1dLOVUQJA.000,train,-7.5812154,0.15524174
jrhvXPaXo-0.000,train,-12.40929,-10.923267
ju7N5w4XZ4A.000,train,4.299784,10.090518
ju7N5w4XZ4A.002,train,2.9677165,7.376441
jub-AHFTH_g.000,train,-1.0743014,-7.0961266
jvHDFrgu9PA.005,train,4.7387066,-7.476103
jwPTGuWAnSI.004,train,0.57967466,-5.6302285
jwbHWwySJW8.004,train,-7.4540963,-2.6135035
jwcSbw4NDn0.002,train,-6.0087233,-4.0764165
jwcSbw4NDn0.004,train,-3.4039295,-5.011092
jwcSbw4NDn0.005,train,-8.061661,-5.442523
jxoOEkSq0uM.001,train,36.12055,-1.15798
jxt1W2WRNHQ.000,train,-11.959254,-3.7281644
jxt1W2WRNHQ.002,train,-5.734928,-7.678712
jxt1W2WRNHQ.003,train,-12.128362,-7.432373
jxt1W2WRNHQ.004,train,-6.898457,-9.787692
jxt1W2WRNHQ.005,train,-13.534292,-3.5000653
jz9kgvYbBYA.003,train,-11.733582,-5.2993016
jz9kgvYbBYA.005,train,-9.527887,-4.62419
k1eXxMAfnIY.005,train,13.681976,-19.537195
k2buv6xZ4_o.000,train,-13.783348,-2.7758763
k2buv6xZ4_o.001,train,-12.059742,-2.5068846
k2buv6xZ4_o.003,train,-11.220268,-4.612934
k2buv6xZ4_o.004,train,-12.010332,-4.1201553
k2buv6xZ4_o.005,train,-12.647836,-4.2624626
k3iu-fhIkeI.000,train,-8.273891,-2.064015
k3iu-fhIkeI.002,train,-10.430777,1.3940839
k3iu-fhIkeI.003,train,-7.0890594,-1.4499034
k4QmzZuQl9s.003,train,-4.73262,-1.8584285
k4QmzZuQl9s.004,train,-6.359613,-0.3578273
k4eeYoHtnnI.000,train,19.564949,-7.9314785
k4eeYoHtnnI.001,train,16.63188,-5.444621
k4eeYoHtnnI.004,train,20.286777,-4.0912504
k99PI3FGEj0.000,train,33.447853,-6.00911
kAbMWBsPKR4.000,train,14.763845,2.8302164
kAbMWBsPKR4.002,train,9.553867,-4.780164
kAjPHyfol4w.001,train,-6.4307866,-1.5469464
kAjPHyfol4w.004,train,-1.8703579,-3.3207648
kAjvzIWWrWA.002,train,11.712328,-6.670951
kAjvzIWWrWA.003,train,21.577002,-13.754808
kAjvzIWWrWA.005,train,16.243511,-7.275068
kDInh1O8p5w.005,train,17.206362,3.5086834
kDJigDGDJTo.000,train,-7.7105875,2.8686054
kDJigDGDJTo.001,train,-3.9362333,5.5401397
kDJigDGDJTo.003,train,-9.750842,2.51719
kDJigDGDJTo.005,train,-6.2175245,0.014065119
kDP6_hiBR0o.002,train,2.3178608,-1.3645854
kDP6_hiBR0o.003,train,7.076229,0.799209
kDP6_hiBR0o.005,train,1.1910622,-4.877736
kDXYolv-8p8.000,train,17.815844,2.9813201
kDXYolv-8p8.002,train,11.197354,3.276353
kDXYolv-8p8.003,train,14.536831,3.6307335
kDXYolv-8p8.005,train,28.269949,-4.3137183
kFak4VnRnRM.001,train,21.253798,-17.759655
kFak4VnRnRM.004,train,20.375084,-20.28921
kFak4VnRnRM.005,train,18.320961,-19.21775
kHK5PkwJS7Y.003,train,-0.377135,3.0362418
kJLeYUobR0M.001,train,-2.9638267,3.842206
kK4QL7pOrhs.002,train,24.566902,11.724933
kK4QL7pOrhs.003,train,17.820444,-0.047359787
kK534gUcRF4.004,train,19.088488,0.9960126
kKRc2aXzQyM.002,train,-13.098544,-5.970886
kKRc2aXzQyM.004,train,-13.942107,-4.9433126
kL-CeaXG9jM.000,train,-19.0078,-1.3245372
kL-CeaXG9jM.001,train,-13.98981,0.6510146
kL-CeaXG9jM.002,train,-15.528013,0.12530002
kL-CeaXG9jM.004,train,-18.6388,3.9283996
kN9cs2nFhM4.002,train,6.9159822,-1.5509319
kN9cs2nFhM4.003,train,3.7702913,-3.7328634
kN9cs2nFhM4.004,train,4.2853837,-3.6663816
kN9cs2nFhM4.005,train,-0.43981215,0.5245857
kN_bFMVnfzY.001,train,-11.972323,-2.5312123
kPJzHs5jclg.001,train,7.888326,5.5863724
kPXVZD3ac8s.005,train,-5.017536,1.5462015
kPife9TY9Pw.000,train,9.4367075,-1.5087708
kQ8HhrysfaA.003,train,7.8021965,10.874513
kQ8HhrysfaA.005,train,-3.5949252,4.23833
kSk-rf7a1Ig.000,train,5.220084,-9.611512
kSk-rf7a1Ig.001,train,5.6508465,-10.1579485
kSk-rf7a1Ig.003,train,8.839256,-10.448783
kUpkeJDcxaE.000,train,15.418362,-12.633874
kUpkeJDcxaE.002,train,15.605352,-10.389892
kUpkeJDcxaE.003,train,6.3368053,-6.464306
kUv0BJQmKq0.000,train,0.88183683,0.3192711
kUv0BJQmKq0.001,train,-0.2660882,-3.6567357
kUv0BJQmKq0.002,train,1.7103196,-7.913531
kUv0BJQmKq0.003,train,-1.7865071,-3.400469
kV7MFI2_ddo.000,train,-14.690606,-1.6204379
kV7MFI2_ddo.002,train,-11.1421,-3.198893
kV7MFI2_ddo.005,train,-12.699174,0.054813962
kX-o1qmgWvc.002,train,9.393542,16.728111
kX-o1qmgWvc.004,train,3.7908335,17.242447
kY_4WyAXxrQ.000,train,19.86241,12.042135
kY_4WyAXxrQ.003,train,27.137974,6.3489165
kY_4WyAXxrQ.004,train,19.242178,11.383875
kare8QF7vrE.000,train,5.002627,-22.786217
kcHvO5ins50.002,train,-13.262319,-0.90993553
kcHvO5ins50.003,train,-15.18974,3.0477479
kdPRPO3wgg0.000,train,-14.95208,-4.177849
kdPRPO3wgg0.001,train,-14.991076,-3.5745785
kdPRPO3wgg0.004,train,-16.549782,-4.055612
keGXYAcUXmA.001,train,-11.086228,0.02779658
keGXYAcUXmA.002,train,-12.000179,0.39084324
keGXYAcUXmA.005,train,-7.3179865,-1.7420547
keW8-eSiQ70.003,train,11.117387,-5.571768
khCsAN1Bk_I.000,train,29.391174,-16.180115
khCsAN1Bk_I.001,train,31.100586,-15.379918
khCsAN1Bk_I.002,train,31.673292,-18.68839
kmV6Qtv0amA.001,train,27.473106,-7.154743
kmV6Qtv0amA.003,train,8.268568,-6.4461827
kmV6Qtv0amA.005,train,29.550909,-11.673028
kn6I8LdQFN0.004,train,18.337868,-6.628932
knK0zyX8bS4.004,train,-0.0064362334,-5.5971966
knpgk7LAMb0.000,train,7.2136555,15.110721
knpgk7LAMb0.002,train,11.457402,15.200162
knpgk7LAMb0.005,train,9.031108,16.982206
kp3c66Igyr8.001,train,4.1282363,-13.700867
kp3c66Igyr8.002,train,12.144014,-12.275552
kp3c66Igyr8.004,train,25.655085,-17.961878
kp3c66Igyr8.005,train,24.510305,-8.791917
kppgmuWEv-A.000,train,-5.8846517,0.91155684
kppgmuWEv-A.001,train,-6.100763,2.6575549
kppgmuWEv-A.003,train,-8.647918,1.4032484
kppgmuWEv-A.004,train,-4.927213,2.4978657
kppgmuWEv-A.005,train,-7.446582,3.8999887
krTAAqQ8_A8.005,train,6.878151,12.747564
ksCoS_ghDfM.000,train,6.8701134,-11.236749
ksCoS_ghDfM.002,train,9.411505,-16.61565
kwcpINU9LLk.001,train,6.843903,3.4653919
kwcpINU9LLk.004,train,2.4031792,2.6063416
kxlqIrk0WnY.002,train,3.6376827,-16.309332
kyq-X4IFMtw.001,train,0.48901287,-0.71964866
kzDQXSGGomg.002,train,11.566177,-14.710516
kzDQXSGGomg.004,train,5.6211877,-12.909427
kzDQXSGGomg.005,train,8.747441,-10.178231
l-WgXcGLdZk.002,train,3.2650886,-0.28006583
l-WgXcGLdZk.003,train,-0.49606767,-5.0906825
l-WgXcGLdZk.004,train,4.3061223,5.2543163
l-WgXcGLdZk.005,train,-0.4425568,0.85867774
l0qApUuiDjo.005,train,-3.5018227,4.2141647
l1L61qbiV2U.001,train,-14.066638,6.659124
l1V-DuJ-WgU.000,train,35.41255,-4.6829734
l1V-DuJ-WgU.002,train,30.265217,-10.507407
l1V-DuJ-WgU.004,train,38.84293,-10.066733
l2YS_qsF7SQ.004,train,-5.3941336,7.851006
l3IoZ_QmOQo.001,train,-7.5121737,-3.6438177
l3IoZ_QmOQo.004,train,-2.93779,-1.4768798
l3MXBCviqE8.004,train,-12.38055,11.210767
l3RE0rN7oEg.001,train,4.405256,-2.0142753
l3RE0rN7oEg.003,train,3.3110754,-3.07176
l7U3YDIOE_s.000,train,15.578959,16.34236
l7U3YDIOE_s.003,train,12.862055,14.838089
l8weBJSCHbA.000,train,15.40638,-10.597492
l8weBJSCHbA.001,train,11.416145,-5.805097
l8weBJSCHbA.002,train,32.41339,-1.2126031
l8weBJSCHbA.003,train,19.293732,3.3562276
l8weBJSCHbA.005,train,3.1649156,-6.7990694
lAJWoIcgXlU.000,train,-11.350451,-3.472946
lAJWoIcgXlU.001,train,-8.678821,-3.4870155
lAy2z5PN80E.000,train,-20.078152,-2.1173322
lAy2z5PN80E.001,train,-18.108932,-6.7640142
lCWWjATDrRM.003,train,-0.38792259,-4.6243687
lErjGxBb1Bk.002,train,5.2415104,-0.3656753
lErjGxBb1Bk.004,train,9.139189,4.197089
lGIHEaCvWEA.000,train,-2.2784417,-6.392182
lK1HFH7j93c.000,train,13.573596,-17.768232
lKePJbjYiy0.000,train,-1.9614325,-3.0075257
lKePJbjYiy0.002,train,-2.3589215,-1.4216108
lLKwlPLdYig.000,train,-5.0608006,-1.9090288
lLKwlPLdYig.001,train,-4.221112,-7.0307508
lLObIVKYDUI.000,train,-10.361895,-1.9755026
lLObIVKYDUI.004,train,5.025182,-4.306616
lLObIVKYDUI.005,train,-15.118339,-5.716517
lLWOcztaIBI.000,train,-15.184385,3.1133108
lLWOcztaIBI.001,train,-17.229374,1.417474
lLWOcztaIBI.002,train,-16.460182,1.70903
lLWOcztaIBI.003,train,-16.876244,1.7285008
lLWOcztaIBI.004,train,-16.218664,5.6184716
lNY0BdE4NqY.000,train,19.094791,-2.6497128
lNY0BdE4NqY.004,train,18.82996,4.528534
lNaZ4aJaiBU.000,train,-5.9473896,8.688803
lWz3uSk1qms.000,train,-14.416781,-0.98238283
laPGbkC87us.004,train,11.728099,0.6819561
ld7mBR4v3yU.001,train,0.87473035,11.939383
ld7mBR4v3yU.002,train,6.007219,17.178596
ldq15dfuaLg.001,train,4.1827283,0.61782837
leslBYwG8kc.002,train,39.13033,-6.784497
liRQoL7SsPw.001,train,-3.684002,-5.326792
lkdQjIunxSE.000,train,5.6361623,-0.5865039
lkdQjIunxSE.002,train,5.697228,-0.53668237
lkdQjIunxSE.003,train,8.762672,-1.9949878
lkeXyB-3Gs0.001,train,-4.8757744,8.169959
ll_chn4R32Y.000,train,15.4207325,4.7299075
lmz3nj1VLzY.003,train,-10.8296175,1.1415837
lnawWqnGpMc.000,train,-11.715494,-1.0448475
lnawWqnGpMc.002,train,-8.784841,0.76817524
lnawWqnGpMc.004,train,-6.107832,1.9856063
lnawWqnGpMc.005,train,12.946102,8.227404
lsVwEApsljU.003,train,12.490792,10.008118
lsVwEApsljU.005,train,1.9699805,8.197666
lsXw8u4QXIU.001,train,-11.696082,-3.6601708
luH2RoZW-eY.001,train,4.794301,-1.1661062
luH2RoZW-eY.003,train,32.081924,-10.930464
lvae9lRUugE.000,train,-7.2744,0.2373261
lvae9lRUugE.003,train,-6.6935606,1.5529628
lvae9lRUugE.004,train,-8.389221,5.3063793
lvae9lRUugE.005,train,-5.4653277,-0.77026063
lx6A8s_Ega8.000,train,8.934483,-14.932576
lx6A8s_Ega8.003,train,12.415513,-17.756105
lxnV9X8T2Zc.000,train,-7.597332,-3.4052408
lxnV9X8T2Zc.003,train,-7.5309696,-3.697052
lxnV9X8T2Zc.004,train,-10.855082,-0.60137343
lyZZSU1ziCQ.001,train,1.9414082,4.1245
lyZZSU1ziCQ.002,train,9.308562,13.989847
lyZZSU1ziCQ.003,train,8.194932,7.2627544
lyZZSU1ziCQ.005,train,7.4073944,15.16684
ly_0m16694Q.000,train,4.9708915,18.68864
ly_0m16694Q.003,train,8.475666,18.421926
lyznxF-Pj6g.001,train,-9.892021,-8.35984
m04e9ylCoK0.000,train,-12.645748,-0.7144435
m04e9ylCoK0.003,train,-13.919592,-2.2131836
m0iznoJi8hw.001,train,-8.409016,-0.8326502
m0iznoJi8hw.002,train,-7.868886,3.04208
m0iznoJi8hw.003,train,-9.71776,-2.4383147
m0tNIKbEwHE.003,train,-10.51694,1.7734625
m0tNIKbEwHE.004,train,-6.1072154,-2.5512567
m2uxFfpb5xU.001,train,-8.623317,1.1777073
m2uxFfpb5xU.005,train,-7.8883157,1.0063571
m3z_a0l0FRk.000,train,-9.406883,-0.076451175
m3z_a0l0FRk.002,train,13.733149,8.723771
m4-vvEeWP8s.000,train,11.821991,8.116124
m4-vvEeWP8s.001,train,23.932644,4.245778
m4-vvEeWP8s.002,train,14.57054,10.509416
m4KKYcD6CZw.002,train,24.490376,-2.3370693
m4KKYcD6CZw.003,train,8.683688,-1.1268972
m4ZmRZCv6VA.005,train,8.046159,6.9251776
m536hegSuKI.002,train,30.373827,-6.3578515
m536hegSuKI.004,train,38.95819,-3.1396275
m5kTITzj1bY.001,train,-6.7638693,6.9772396
m5kTITzj1bY.005,train,-0.95900494,-0.34018412
m6JOFpKvkE0.001,train,25.594004,-12.128682
m7zdWVDT-34.001,train,-5.2240343,-2.8778389
m7zdWVDT-34.002,train,-5.3393807,-2.4888308
m7zdWVDT-34.004,train,-7.9967403,-1.7525374
m7zdWVDT-34.005,train,-3.6965303,-4.2439237
mBJTwQsDC4M.002,train,-4.386449,-7.3266096
mBJTwQsDC4M.003,train,-7.414542,-9.676153
mBdVuEXRlfQ.000,train,-3.6763139,-11.637327
mBdVuEXRlfQ.001,train,-4.7553315,-9.361726
mEQBB6XsJFk.001,train,4.150012,-9.191076
mEQBB6XsJFk.005,train,-1.6717615,-5.2770805
mFz5Fbs97QA.002,train,-7.3724656,8.113441
mFz5Fbs97QA.003,train,-6.732689,10.719383
mGWS0Akp08E.000,train,19.849064,-18.275162
mGWS0Akp08E.001,train,21.621468,-22.483912
mIQnQ8Nmj-c.001,train,8.876749,14.957869
mIQnQ8Nmj-c.005,train,28.690071,11.408946
mIcktEhNxRo.003,train,28.909933,7.81089
mIxTz3tOgmQ.000,train,-12.0343895,9.387554
mK8ebTJyrCI.002,train,-7.6442766,7.539325
mKWscEow1U8.000,train,-2.8954265,4.3942027
mKWscEow1U8.002,train,-0.49083847,2.7254372
mKsGK9nCTxw.000,train,28.729755,1.4601163
mKsGK9nCTxw.001,train,27.49644,2.1370769
mLZw7Hf8AYI.004,train,9.943541,3.9289076
mM6QbrCrdLo.000,train,-2.4196723,4.0968256
mMNjlGNWsZA.001,train,3.1712997,19.857647
mQTBqDY71dU.002,train,15.600461,-0.48441303
mQpNe8f5xA8.003,train,2.5601401,-10.3735485
mRKGI6hq4UU.003,train,-1.0086244,-5.7768545
mRKGI6hq4UU.004,train,3.714944,-9.107389
mRfkHyx__4w.000,train,4.452782,0.4465612
mXaI17Dx7u0.000,train,11.484426,7.3231015
mXaI17Dx7u0.001,train,27.62075,6.437249
mXaI17Dx7u0.003,train,21.519503,17.246397
mXgUV0o6a20.000,train,29.488235,5.253286
mXgUV0o6a20.001,train,33.019073,8.083925
mY1ZTvNVkSA.002,train,0.43856704,6.379072
mY1ZTvNVkSA.003,train,3.5011327,3.0110495
mY1ZTvNVkSA.005,train,-6.8823066,0.29059696
mZ2CHgzwDt0.000,train,7.131696,10.67192
mZ2CHgzwDt0.001,train,-2.6702995,5.0867124
mZ2CHgzwDt0.002,train,-4.44127,5.9541607
mZ2CHgzwDt0.003,train,-6.34361,4.9355555
mZ3vypXAfHg.000,train,-18.53338,-3.609952
mZ3vypXAfHg.003,train,-12.598575,-6.731406
mZQP06F94u8.003,train,23.716383,20.650661
mZQP06F94u8.004,train,12.976745,14.629988
mZzWhUI0CP0.005,train,-9.7987,-7.136432
m_2k0dL8CRM.001,train,-2.9777627,0.54143333
m_9aygJNij8.004,train,37.000412,4.838818
maDObxiOQRo.000,train,17.23274,-3.1475656
maDObxiOQRo.003,train,22.798203,0.3678124
mcxi2vtevb4.000,train,1.9496574,11.657044
me15sHPOjKo.002,train,-7.9719224,6.3807077
me15sHPOjKo.005,train,-4.331721,9.854283
me5UoRny6NU.005,train,12.853508,4.1935577
merppcmY6y0.000,train,20.633553,21.712595
merppcmY6y0.002,train,4.8762712,19.027119
merppcmY6y0.003,train,9.882316,12.451786
merppcmY6y0.004,train,16.920214,18.64047
mf0LqiLJYr0.001,train,10.609714,5.985191
mfGhtr0zy3k.001,train,-8.0657625,4.8273897
mfGhtr0zy3k.002,train,-8.048559,3.3588414
mflgXFsGU9w.000,train,-14.893066,-2.296206
mflgXFsGU9w.002,train,-16.160257,-2.5322416
mflgXFsGU9w.003,train,-14.589971,-2.398838
mflgXFsGU9w.004,train,-17.037893,-2.732382
mhF4kYTlVUE.000,train,4.277363,-1.1073656
mhF4kYTlVUE.001,train,-1.4929959,3.0950556
mhF4kYTlVUE.002,train,-0.916414,6.7010994
mhF4kYTlVUE.003,train,5.100856,5.5458703
mhF4kYTlVUE.004,train,5.026016,3.8826091
mhvkJjOAjYI.004,train,-16.099623,3.5553727
mhvkJjOAjYI.005,train,-16.790558,-0.3663559
mkJjaOADfj4.001,train,22.68428,-14.426335
mkJjaOADfj4.002,train,8.14055,-18.795012
mkJjaOADfj4.003,train,6.31053,-14.793289
mkJjaOADfj4.005,train,22.013767,-19.495413
mkWfG-4vvGc.000,train,-3.2202008,5.265296
mkWfG-4vvGc.003,train,-3.200494,4.0602684
mkWfG-4vvGc.004,train,8.087693,2.4666755
mlXZQ8dO0nQ.004,train,9.444975,-4.6182475
mlXZQ8dO0nQ.005,train,3.622904,-6.6231866
mlsiYewUwO0.002,train,22.329361,-28.365984
mlsiYewUwO0.003,train,24.972216,-31.522041
mlsiYewUwO0.005,train,19.703201,-26.549192
mmTbHy5iftA.002,train,9.278028,-5.743665
mnRuiwFx_Z8.000,train,22.018265,-10.23974
mnRuiwFx_Z8.002,train,7.4928446,-6.6703415
mnRuiwFx_Z8.005,train,10.146825,1.0356234
modNfUPt3F4.000,train,-1.7538012,1.0073217
modNfUPt3F4.005,train,1.838964,5.139579
mpXOSY5dW7c.000,train,-7.996151,-8.467654
mpXOSY5dW7c.002,train,-11.487209,-10.676624
mpXOSY5dW7c.004,train,-12.300761,-7.1747465
mpXOSY5dW7c.005,train,-9.756659,-8.319996
mpk5Ubw2fj8.000,train,-9.715102,-0.6464332
mpk5Ubw2fj8.004,train,-14.835127,-0.66929734
mq9NNKmKYdk.000,train,-11.090582,-7.2313685
mq9NNKmKYdk.003,train,-9.526374,-2.9979389
mq9NNKmKYdk.004,train,-11.098485,-2.5380425
mq9NNKmKYdk.005,train,-13.492704,-6.2587247
mqDv8688ztg.004,train,15.754609,9.802609
muKwyr-hrkc.001,train,7.1066623,21.454372
muLgzV1gGao.001,train,24.85311,9.397756
muLgzV1gGao.004,train,19.199678,10.544605
muLgzV1gGao.005,train,30.067617,10.423736
mxLRr3YqgMU.000,train,-14.991484,-2.0707154
mxLRr3YqgMU.001,train,-12.9190445,-0.33571798
mxLRr3YqgMU.004,train,-13.523859,-0.4956855
myhEW1aZRg4.000,train,-2.133972,6.893555
n0acEDmc0mA.000,train,-14.244013,-1.6048108
n2BuwHbdilY.002,train,12.898985,-13.822602
n4NkVZ1_dfk.000,train,23.472973,5.707406
n4NkVZ1_dfk.003,train,29.039776,6.400528
n4NkVZ1_dfk.004,train,23.252691,4.0549583
n4NkVZ1_dfk.005,train,30.161057,3.650225
n5Jeeqfj2_U.000,train,-14.930918,-3.8579845
n5Jeeqfj2_U.005,train,-16.047304,-4.172416
n6JNJurop2U.000,train,-17.953905,0.043538846
n6JNJurop2U.003,train,-17.476828,0.22366314
n8IiQJyqjiE.000,train,-9.809227,-3.5582728
n8IiQJyqjiE.001,train,-12.8495655,-1.3068706
n8IiQJyqjiE.003,train,-11.442434,-0.8369646
n8IiQJyqjiE.004,train,-12.2491865,-0.55913454
nB-fPmvZg3U.005,train,20.546995,18.34115
nBjBfN9SbpM.001,train,-2.0225818,15.174999
nBjBfN9SbpM.002,train,-5.6125875,16.326769
nBjBfN9SbpM.003,train,-4.882582,16.678345
nBjBfN9SbpM.004,train,-1.9598607,15.414902
nBjBfN9SbpM.005,train,-6.0818677,12.378871
nCWEEoJfjgE.000,train,-5.5418096,-0.37169883
nCWEEoJfjgE.002,train,-0.80851454,1.9883552
nCWEEoJfjgE.004,train,-1.2229226,-0.014919713
nCWEEoJfjgE.005,train,-4.409443,-0.07438272
nCc8XfmSvf8.001,train,16.527536,6.9044547
nClvfVFYzbM.000,train,-8.62722,-0.96486396
nClvfVFYzbM.003,train,-3.0007107,0.84124476
nClvfVFYzbM.005,train,-9.607779,1.3918526
nDcl8Jo2tYg.002,train,14.453421,2.7191494
