clip_id,gt_extraversion,gt_neuroticism,gt_agreeableness,gt_conscientiousness,gt_openness,pred_extraversion,pred_neuroticism,pred_agreeableness,pred_conscientiousness,pred_openness,abs_err_extraversion,abs_err_neuroticism,abs_err_agreeableness,abs_err_conscientiousness,abs_err_openness,mae_per_sample,embedding_row_index,embedding_norm_raw,distance_to_train_centroid_scaled,pc1,pc2,error_group
OcS4H_dFeOc.000,0.5794392,0.5104167,0.52747256,0.36893204,0.5777778,0.36528295,0.42461365,0.48422658,0.4066931,0.48209837,0.21415625000000005,0.08580304999999994,0.04324597999999996,0.03776105999999996,0.09567943000000001,0.09532915399999999,796,1.9962643,27.047928,-6.554034,-1.3148767,middle_80pct
OcS4H_dFeOc.001,0.44859812,0.5104167,0.3846154,0.2815534,0.51111114,0.36251163,0.4223435,0.48225746,0.405661,0.446445,0.08608649000000002,0.08807319999999996,0.09764206000000003,0.12410759999999998,0.06466614000000004,0.092115098,797,2.3483186,36.43609,-13.051809,-0.021330178,middle_80pct
OcS4H_dFeOc.004,0.28037384,0.48958334,0.5604396,0.36893204,0.44444445,0.3534152,0.4313423,0.5005683,0.4729029,0.4734087,0.07304136,0.058241039999999966,0.05987130000000007,0.10397086,0.028964250000000025,0.06481776200000001,798,2.1622436,27.123741,-8.954341,2.4270062,middle_80pct
OeGMd58Wgsk.000,0.3084112,0.38541666,0.51648355,0.5533981,0.5,0.27299652,0.33201814,0.43601638,0.3817868,0.3777216,0.035414679999999976,0.053398520000000005,0.08046717000000003,0.17161130000000002,0.12227840000000001,0.09263401400000001,799,2.1519308,28.030397,0.84354347,10.45536,middle_80pct
OeGMd58Wgsk.001,0.48598132,0.7291667,0.74725276,0.79611653,0.73333335,0.3912124,0.49222898,0.5307379,0.5066289,0.48860037,0.09476891999999998,0.23693771999999996,0.21651485999999998,0.28948763,0.24473298,0.21648842199999999,800,1.8930076,24.355835,3.6469507,-2.9447136,highest_error_10pct
OeGMd58Wgsk.003,0.24299066,0.38541666,0.35164836,0.61165047,0.4,0.29483575,0.35560206,0.45628953,0.42424822,0.37639302,0.05184509000000001,0.029814600000000024,0.10464117,0.18740224999999994,0.02360698,0.079462018,801,2.1154387,25.702272,0.55311674,2.976211,middle_80pct
OugdInDyt9s.000,0.39252338,0.33333334,0.43956044,0.4368932,0.53333336,0.4625894,0.5119838,0.52606803,0.5858912,0.5456759,0.07006602,0.17865046,0.08650759000000002,0.14899799999999996,0.012342540000000013,0.099312922,802,1.9922274,25.493177,-5.5862226,-9.550848,middle_80pct
OugdInDyt9s.003,0.62616825,0.53125,0.6593407,0.5825243,0.7,0.47819674,0.4991149,0.5285757,0.54630387,0.5640419,0.14797150999999997,0.03213510000000003,0.13076500000000002,0.03622042999999997,0.13595809999999997,0.09661002799999999,803,1.9510406,27.231722,-9.880386,-8.805948,middle_80pct
OugdInDyt9s.004,0.6168224,0.6041667,0.61538464,0.592233,0.44444445,0.53611404,0.54425466,0.55632216,0.58872986,0.590383,0.08070836000000003,0.059912039999999944,0.05906248000000003,0.00350313999999996,0.14593855,0.06982491399999999,804,2.1071248,29.591032,-6.8907557,-7.9545155,middle_80pct
OugdInDyt9s.005,0.635514,0.6875,0.64835167,0.6407767,0.73333335,0.5209086,0.54525274,0.5710935,0.6479124,0.5853297,0.11460539999999997,0.14224726,0.07725817000000001,0.007135700000000078,0.14800365000000004,0.09785003600000002,805,1.9048657,27.561232,-5.2193384,-9.0289345,middle_80pct
P2T93mqAsWk.000,0.5233645,0.5416667,0.6813187,0.592233,0.65555555,0.5643852,0.5991986,0.6030477,0.5706423,0.6710804,0.04102070000000002,0.05753190000000008,0.07827100000000009,0.021590699999999963,0.015524850000000034,0.04278783000000004,806,1.8594646,24.400667,-3.1185389,-3.972591,lowest_error_10pct
P6CH9Q2wH24.002,0.6728972,0.5833333,0.6043956,0.57281554,0.65555555,0.5858892,0.5929679,0.5916389,0.56633246,0.625995,0.08700799999999997,0.009634599999999938,0.012756700000000065,0.006483079999999974,0.02956055000000002,0.029088585999999993,807,1.916941,22.346992,0.93354607,-4.8451643,lowest_error_10pct
PHUlL5ZzX5U.001,0.21495327,0.22916667,0.23076923,0.36893204,0.44444445,0.26957706,0.2779939,0.3539205,0.29299873,0.35590586,0.05462378999999998,0.04882723000000003,0.12315127000000003,0.07593331000000003,0.08853858999999997,0.07821483800000001,808,2.3547797,40.078297,-20.237484,23.646498,middle_80pct
PHUlL5ZzX5U.002,0.27102804,0.40625,0.36263737,0.34951457,0.6888889,0.2762053,0.2860273,0.41078642,0.3323059,0.3710747,0.005177259999999961,0.12022270000000002,0.04814904999999997,0.017208670000000037,0.31781420000000005,0.10171437600000002,809,2.276694,32.97091,-11.102647,7.4166856,middle_80pct
PHUlL5ZzX5U.003,0.093457945,0.16666667,0.18681319,0.19417475,0.37777779,0.36258796,0.44288558,0.5016733,0.5146274,0.4881911,0.269130015,0.27621891,0.31486011,0.32045264999999995,0.11041330999999999,0.258214999,810,2.07532,27.697077,-3.7826009,4.4511204,highest_error_10pct
PHUlL5ZzX5U.004,0.1682243,0.3125,0.31868133,0.29126215,0.7,0.31035337,0.35349998,0.44792184,0.42983073,0.4329441,0.14212907000000002,0.04099997999999999,0.12924051000000003,0.13856858,0.26705589999999996,0.143598808,811,2.0742877,31.355448,-7.151311,13.086482,middle_80pct
PHUlL5ZzX5U.005,0.25233644,0.22916667,0.21978022,0.26213592,0.5,0.3212188,0.33247834,0.3945577,0.35289556,0.40942535,0.06888236000000003,0.10331167,0.17477748,0.09075963999999997,0.09057464999999998,0.10566116,812,2.176754,32.23185,-15.74777,7.160097,middle_80pct
PJxgOFaaUZM.004,0.635514,0.6145833,0.64835167,0.66019416,0.7111111,0.6145971,0.5650955,0.58405006,0.5413072,0.6578885,0.020916900000000016,0.04948780000000008,0.06430161000000001,0.11888695999999999,0.05322260000000001,0.06136317400000002,813,2.225407,30.869436,-1.4878668,-4.1348867,middle_80pct
PJxgOFaaUZM.005,0.53271025,0.6770833,0.5714286,0.78640777,0.6888889,0.5168339,0.5559042,0.55940914,0.58766705,0.58766246,0.015876350000000095,0.1211791000000001,0.012019459999999982,0.19874071999999998,0.10122644000000003,0.08980841400000003,814,2.0249543,23.677984,0.6219092,-5.182903,middle_80pct
PK0EPT3k4RM.003,0.6635514,0.5416667,0.5934066,0.60194176,0.73333335,0.5247765,0.5326247,0.57144904,0.61505973,0.63122326,0.13877490000000003,0.009041999999999994,0.021957560000000043,0.013117970000000034,0.10211009000000004,0.05700050400000003,815,1.9821543,25.008335,-4.401289,-6.009093,middle_80pct
PKYh4sungwI.002,0.69158876,0.78125,0.6813187,0.5048544,0.73333335,0.62980247,0.61455166,0.56389505,0.5908359,0.6995499,0.06178629000000002,0.16669833999999994,0.1174236500000001,0.08598149999999993,0.03378345000000005,0.09313464600000002,816,1.8335263,25.069847,-2.5050378,-6.9262037,middle_80pct
PKYh4sungwI.003,0.7009346,0.6770833,0.63736266,0.6699029,0.5888889,0.6288065,0.64783174,0.62937725,0.6318063,0.7020236,0.07212809999999992,0.029251560000000065,0.00798540999999997,0.038096599999999925,0.11313469999999992,0.05211927399999996,817,1.9659079,24.387836,3.404718,-5.534321,middle_80pct
PReOtefm17s.000,0.48598132,0.5104167,0.63736266,0.4854369,0.5555556,0.5119996,0.57981235,0.5663431,0.50434995,0.60065633,0.026018280000000005,0.06939565000000003,0.07101955999999998,0.018913050000000042,0.04510072999999992,0.046089453999999995,818,1.978505,22.922241,5.240225,-2.0620468,middle_80pct
PReOtefm17s.001,0.5420561,0.5625,0.5824176,0.39805827,0.54444444,0.5595752,0.61387146,0.5984899,0.5372118,0.64787006,0.01751910000000001,0.051371460000000035,0.01607230000000004,0.13915353000000003,0.10342562,0.06550840200000002,819,2.0916786,22.55129,6.3989425,-3.6125908,middle_80pct
PReOtefm17s.002,0.5233645,0.6875,0.63736266,0.5533981,0.5777778,0.56616193,0.6137022,0.5804183,0.49693957,0.6522261,0.042797430000000025,0.07379780000000002,0.056944359999999916,0.05645853000000001,0.07444830000000002,0.060889284,820,2.0180924,24.605175,1.0045835,-3.8377736,middle_80pct
PReOtefm17s.003,0.5981308,0.625,0.63736266,0.52427185,0.64444447,0.52877957,0.5948368,0.5621363,0.4717175,0.6146839,0.06935122999999999,0.030163199999999946,0.07522635999999994,0.05255434999999997,0.029760570000000097,0.051411141999999986,821,1.9319701,22.804358,2.2384753,-2.7234383,middle_80pct
PReOtefm17s.004,0.5420561,0.65625,0.5604396,0.65048546,0.8,0.5619474,0.6442903,0.60994565,0.55697715,0.621874,0.019891299999999945,0.011959700000000018,0.04950604999999997,0.09350830999999993,0.178126,0.07059827199999998,822,1.9026102,23.134954,1.0119394,-2.948349,middle_80pct
PReOtefm17s.005,0.55140185,0.6354167,0.64835167,0.49514562,0.53333336,0.5200623,0.5821184,0.5744931,0.5178897,0.61105657,0.031339549999999994,0.05329829999999991,0.07385857000000007,0.02274408,0.07772321000000004,0.051792742,823,1.9610552,20.52935,2.26998,-3.2774632,middle_80pct
PSFLaQYVg1I.000,0.55140185,0.5625,0.5824176,0.5631068,0.5555556,0.45274132,0.49091855,0.5500834,0.5244658,0.538668,0.09866052999999997,0.07158144999999999,0.03233419999999998,0.038641000000000036,0.016887600000000003,0.051620955999999996,824,2.012479,23.500238,4.447465,2.17095,middle_80pct
PWM-bKcs2p8.000,0.18691589,0.3125,0.3956044,0.29126215,0.31111112,0.35483947,0.44277024,0.5178715,0.4382978,0.44691998,0.16792358,0.13027023999999998,0.12226710000000002,0.14703565000000002,0.13580885999999998,0.140661086,825,1.9261928,24.880405,2.5690455,1.4448968,middle_80pct
PWM-bKcs2p8.001,0.13084112,0.083333336,0.30769232,0.2524272,0.24444444,0.4491706,0.46217835,0.5363683,0.45163843,0.4537298,0.31832947999999994,0.37884501400000004,0.22867598,0.19921122999999996,0.20928536,0.2668694128,826,2.157345,62.3161,-8.787461,27.610281,highest_error_10pct
PWM-bKcs2p8.002,0.27102804,0.30208334,0.43956044,0.36893204,0.4,0.35807407,0.44318992,0.5111031,0.4701651,0.45677966,0.08704603,0.14110658000000004,0.07154266000000004,0.10123305999999999,0.056779659999999954,0.091541598,827,1.976689,24.96669,1.3955525,0.7843245,middle_80pct
PWM-bKcs2p8.003,0.1682243,0.28125,0.32967034,0.3106796,0.26666668,0.3111992,0.400276,0.45856693,0.3941272,0.42203802,0.14297490000000002,0.11902600000000002,0.12889658999999998,0.08344760000000001,0.15537134000000002,0.125943286,828,2.0316918,24.30069,-0.2612477,-1.1557162,middle_80pct
PWM-bKcs2p8.004,0.1682243,0.26041666,0.2967033,0.30097088,0.11111111,0.24554178,0.3080548,0.40743724,0.32056376,0.31465387,0.07731748,0.047638139999999995,0.11073393999999998,0.01959287999999998,0.20354276,0.09176503999999999,829,2.1453266,30.989628,1.440918,-0.39284572,middle_80pct
PWM-bKcs2p8.005,0.17757009,0.36458334,0.4065934,0.44660193,0.35555556,0.30293575,0.39247328,0.46811852,0.35416788,0.37839645,0.12536566,0.027889940000000002,0.06152511999999999,0.09243404999999999,0.022840890000000003,0.066011132,830,1.976373,28.514833,1.8504236,-1.1897868,middle_80pct
Pc-oQQwkIv8.000,0.18691589,0.15625,0.30769232,0.1262136,0.44444445,0.32593432,0.3230254,0.41370025,0.35037833,0.40771228,0.13901843,0.16677540000000002,0.10600792999999997,0.22416473,0.03673217000000001,0.134539732,831,2.5995712,55.96885,-25.706657,34.88241,middle_80pct
Pc-oQQwkIv8.001,0.08411215,0.13541667,0.26373628,0.18446602,0.2777778,0.3364992,0.34346706,0.46664032,0.41039395,0.4165683,0.25238705,0.20805039,0.20290404,0.22592793,0.13879049999999998,0.20561198199999997,832,2.026048,30.707174,-8.079815,3.472825,highest_error_10pct
Pc-oQQwkIv8.002,0.009345794,0.020833334,0.15384616,0.08737864,0.31111112,0.37643534,0.40918428,0.49506724,0.44803357,0.4565586,0.367089546,0.38835094600000003,0.34122108,0.36065493,0.14544747999999996,0.3205527964,833,2.0395815,31.632488,-4.7912474,0.7857539,highest_error_10pct
Pc-oQQwkIv8.003,0.14018692,0.3125,0.32967034,0.2524272,0.4888889,0.20442265,0.19217408,0.31403816,0.26419178,0.24617478,0.06423573000000002,0.12032592,0.015632179999999996,0.011764579999999969,0.24271412,0.090934506,834,3.0719128,76.07055,-35.877296,26.622293,middle_80pct
Pc-oQQwkIv8.004,0.3271028,0.30208334,0.37362638,0.22330096,0.4,0.40515885,0.42322102,0.47938138,0.4167602,0.48176146,0.07805604999999999,0.12113768000000003,0.10575500000000004,0.19345924000000003,0.08176145999999995,0.116033886,835,2.0325897,32.0809,-9.386009,1.9739076,middle_80pct
Pc-oQQwkIv8.005,0.12149533,0.09375,0.24175824,0.19417475,0.2777778,0.38401222,0.38797826,0.4924842,0.4302535,0.4617035,0.26251689,0.29422826,0.25072595999999997,0.23607875,0.18392569999999997,0.24549511200000004,836,2.1181595,29.96733,-6.717617,2.2484646,highest_error_10pct
PgpMUHH8lEI.000,0.5140187,0.48958334,0.51648355,0.49514562,0.44444445,0.41415137,0.41306666,0.4579997,0.45456943,0.48680168,0.09986733000000003,0.07651668,0.058483850000000004,0.04057619000000001,0.042357230000000023,0.06356025600000001,837,2.200123,32.297565,-10.724358,9.414883,middle_80pct
PgpMUHH8lEI.001,0.60747665,0.59375,0.5494506,0.7184466,0.62222224,0.34329802,0.35112813,0.43333268,0.40831447,0.4536539,0.26417862999999997,0.24262187000000002,0.11611791999999999,0.31013213000000006,0.16856834000000004,0.22032377800000003,838,2.2426002,35.16703,-10.88228,14.427861,highest_error_10pct
PgpMUHH8lEI.002,0.42990655,0.375,0.43956044,0.5631068,0.42222223,0.41006398,0.44541207,0.49429274,0.5305286,0.49354202,0.019842570000000004,0.07041207,0.05473230000000001,0.0325782,0.07131979000000005,0.04977698600000001,839,2.204413,28.066141,-1.9750708,4.3414235,middle_80pct
PgpMUHH8lEI.003,0.6635514,0.6041667,0.41758242,0.5825243,0.65555555,0.5373739,0.54861736,0.54743,0.5370529,0.57737863,0.12617750000000005,0.05554933999999989,0.12984757999999996,0.04547139999999994,0.07817691999999998,0.08704454799999997,840,1.9844103,21.319387,-0.7435332,-1.0644284,middle_80pct
PgpMUHH8lEI.004,0.6168224,0.6041667,0.6593407,0.6213592,0.54444444,0.40440738,0.41187805,0.45539308,0.47909373,0.4976747,0.21241502,0.19228864999999995,0.20394762,0.14226547,0.046769740000000004,0.1595373,841,2.1705205,31.099415,-4.5190954,3.050939,middle_80pct
PgpMUHH8lEI.005,0.635514,0.5729167,0.6043956,0.63106793,0.7,0.41515175,0.4684101,0.5086433,0.5116084,0.4913056,0.22036225000000004,0.10450659999999995,0.09575230000000001,0.11945953000000009,0.20869439999999995,0.14975501600000002,842,2.22522,26.617664,-0.7682011,4.6932335,middle_80pct
PmJw3uI1qBE.000,0.21495327,0.38541666,0.4945055,0.61165047,0.3,0.42220646,0.5421831,0.5434365,0.5726284,0.5805336,0.20725319,0.15676644,0.048931,0.03902206999999991,0.2805336,0.14650126,843,2.113869,27.489058,1.7408853,-0.8337863,middle_80pct
PoVizBmIHy0.000,0.38317758,0.32291666,0.30769232,0.29126215,0.62222224,0.40926796,0.43368715,0.51047844,0.43393975,0.5057133,0.02609037999999997,0.11077049,0.20278611999999996,0.14267760000000002,0.11650894,0.11976670599999999,844,2.1573298,27.122084,10.319464,3.8539348,middle_80pct
PooFvZH6fK0.000,0.42990655,0.46875,0.5714286,0.37864077,0.6888889,0.4918162,0.55569273,0.5745173,0.5857353,0.6114563,0.06190964999999998,0.08694272999999997,0.0030887000000000553,0.20709452999999994,0.07743260000000007,0.087293642,845,2.0190344,23.702394,2.4699798,-2.08905,middle_80pct
PooFvZH6fK0.001,0.6168224,0.59375,0.6043956,0.61165047,0.6,0.47309068,0.54382336,0.5677693,0.5229718,0.5924169,0.14373172,0.04992664000000002,0.0366263,0.08867866999999996,0.007583099999999954,0.065309286,846,2.134683,24.823711,0.51604486,-3.499263,middle_80pct
PooFvZH6fK0.002,0.5981308,0.6145833,0.7802198,0.57281554,0.65555555,0.49670437,0.559058,0.60537744,0.6003439,0.6189874,0.10142642999999996,0.0555253,0.17484235999999997,0.02752836000000003,0.03656815000000002,0.07917811999999999,847,1.9920055,22.003403,-2.4068885,3.6476603,middle_80pct
PooFvZH6fK0.003,0.5794392,0.6041667,0.61538464,0.65048546,0.6666667,0.53610146,0.57545173,0.6206172,0.6155563,0.6313487,0.043337740000000013,0.028714969999999895,0.005232559999999942,0.034929160000000015,0.03531799999999996,0.029506485999999964,848,2.02731,25.628592,1.7656556,-3.067605,lowest_error_10pct
PsqpkFKX8co.000,0.7196262,0.8229167,0.82417583,0.9223301,0.7222222,0.5590785,0.63708293,0.6246671,0.6606126,0.6478652,0.16054769999999996,0.1858337699999999,0.19950873000000002,0.26171750000000005,0.074357,0.17639294,849,2.0035832,21.880583,4.221501,-3.4935536,middle_80pct
PsqpkFKX8co.001,0.60747665,0.6979167,0.73626375,0.8543689,0.74444443,0.64814544,0.7023439,0.63001597,0.6652372,0.7282533,0.04066879000000001,0.0044272000000000755,0.10624778000000001,0.1891317,0.016191130000000054,0.07133332000000003,850,1.936662,19.786058,2.2422762,-5.011072,middle_80pct
PsqpkFKX8co.002,0.55140185,0.625,0.72527474,0.7281553,0.65555555,0.5881816,0.6475596,0.62759477,0.72312874,0.67583275,0.03677975,0.022559600000000013,0.09767997000000006,0.005026559999999902,0.020277199999999995,0.03646461599999999,851,1.9712026,22.70063,1.3156,-4.654605,lowest_error_10pct
PsqpkFKX8co.003,0.6168224,0.7708333,0.62637365,0.78640777,0.73333335,0.6993723,0.7385814,0.6537091,0.72029215,0.7342258,0.08254989999999995,0.0322519,0.02733545000000004,0.06611561999999993,0.0008924500000000446,0.04182906399999999,852,1.9923054,22.610296,2.3978739,-5.015218,lowest_error_10pct
PsqpkFKX8co.004,0.7009346,0.7395833,0.84615386,0.7669903,0.74444443,0.5984242,0.6624576,0.63138914,0.69122773,0.6923244,0.1025104,0.07712570000000007,0.21476472000000002,0.07576256999999997,0.052120030000000095,0.10445668400000004,853,2.1020331,22.336533,3.1656191,-3.544654,middle_80pct
PyPFJWirPjs.000,0.18691589,0.13541667,0.35164836,0.26213592,0.36666667,0.44509724,0.47249755,0.5211356,0.42993307,0.5179092,0.25818135,0.33708088,0.16948724000000004,0.16779714999999995,0.15124253,0.21675782999999998,854,1.9647834,25.28812,-1.4454346,-3.8110976,highest_error_10pct
PyPFJWirPjs.001,0.27102804,0.46875,0.51648355,0.4854369,0.53333336,0.43727168,0.46617645,0.51544017,0.43901032,0.49761295,0.16624363999999997,0.00257354999999998,0.0010433800000000382,0.046426579999999995,0.03572040999999998,0.050401511999999996,855,1.9636214,23.283703,-1.3979222,-3.7786794,middle_80pct
PyPFJWirPjs.002,0.46728972,0.38541666,0.62637365,0.33009708,0.45555556,0.39826238,0.45423195,0.5197522,0.45631164,0.46739167,0.06902733999999999,0.06881528999999997,0.10662145,0.12621456000000003,0.011836109999999955,0.07650294999999999,856,2.0526164,27.145517,-2.2897444,0.014042764,middle_80pct
Q9B3SJkH2Q8.000,0.5046729,0.5416667,0.5824176,0.41747573,0.47777778,0.33756936,0.3627491,0.48182476,0.37788415,0.45134515,0.16710354,0.17891759999999995,0.10059283999999996,0.039591580000000015,0.026432630000000013,0.10252763799999998,857,1.9483128,25.224577,5.053462,3.2670364,middle_80pct
Q9B3SJkH2Q8.001,0.53271025,0.65625,0.63736266,0.36893204,0.45555556,0.3681175,0.3901477,0.4683785,0.35230312,0.45489666,0.16459275000000007,0.2661023,0.16898416,0.01662891999999999,0.0006589000000000178,0.12339340600000004,858,2.0453238,28.162296,4.198495,4.0869517,middle_80pct
Q9B3SJkH2Q8.002,0.53271025,0.5,0.63736266,0.47572815,0.44444445,0.38545835,0.39359426,0.479141,0.36980546,0.4800459,0.14725190000000005,0.10640574000000003,0.15822166,0.10592269000000004,0.035601450000000034,0.11068068800000004,859,1.9553372,28.419336,2.2783809,5.5192976,middle_80pct
QBZieJiOl1w.000,0.6542056,0.5208333,0.62637365,0.41747573,0.64444447,0.59282774,0.5537253,0.5453544,0.42413884,0.67281735,0.061377860000000006,0.03289199999999992,0.08101924999999999,0.006663110000000028,0.028372879999999934,0.042065019999999974,860,2.025712,30.038687,-15.286104,-7.059478,lowest_error_10pct
QBZieJiOl1w.001,0.44859812,0.45833334,0.5714286,0.3592233,0.54444444,0.52210087,0.49736917,0.5430384,0.47683474,0.6074225,0.07350275000000006,0.03903583000000005,0.02839019999999992,0.11761143999999996,0.06297805999999995,0.06430365599999999,861,2.0238397,29.263515,-14.555901,-7.0588856,middle_80pct
QBZieJiOl1w.002,0.7570093,0.625,0.62637365,0.49514562,0.6,0.5720654,0.5260397,0.5605174,0.4491663,0.63799304,0.18494390000000005,0.0989603,0.06585624999999995,0.04597931999999999,0.03799304000000003,0.086746562,862,2.1034396,28.856195,-14.109673,-6.888998,middle_80pct
QBZieJiOl1w.003,0.6168224,0.4375,0.6813187,0.47572815,0.5555556,0.4497377,0.42623553,0.5115322,0.4526527,0.560512,0.16708469999999997,0.011264470000000026,0.16978650000000006,0.023075449999999997,0.004956399999999972,0.075233504,863,1.9890717,32.615128,-16.683695,-6.7353067,middle_80pct
QBZieJiOl1w.004,0.60747665,0.5625,0.62637365,0.61165047,0.62222224,0.5371557,0.5074301,0.51942813,0.45942402,0.63328195,0.07032094999999994,0.055069900000000005,0.10694552000000002,0.15222644999999996,0.011059709999999945,0.07912450599999997,864,2.0732827,30.28443,-14.366169,-8.332424,middle_80pct
QBZieJiOl1w.005,0.55140185,0.53125,0.6593407,0.407767,0.53333336,0.5089843,0.5004805,0.5585556,0.48707914,0.59997916,0.042417550000000026,0.030769500000000005,0.10078509999999996,0.07931214000000003,0.06664579999999998,0.063986018,865,2.0886426,28.103437,-11.72663,-7.0622287,middle_80pct
QDd2AfQEAqs.001,0.39252338,0.21875,0.35164836,0.23300971,0.4,0.33269298,0.31029326,0.38380653,0.32041746,0.3889222,0.05983039999999995,0.09154326000000002,0.032158169999999986,0.08740774999999998,0.011077800000000027,0.056403475999999994,866,2.423601,44.572746,-24.476694,17.283655,middle_80pct
QKcx5msA7iA.000,0.7570093,0.75,0.6703297,0.66019416,0.73333335,0.57438326,0.653238,0.61053777,0.6587796,0.68935263,0.18262604000000005,0.09676200000000001,0.05979193000000005,0.0014145599999999536,0.04398071999999997,0.07691505000000001,867,2.2200112,24.135744,9.938038,-2.863556,middle_80pct
QKcx5msA7iA.001,0.7383177,0.8125,0.5494506,0.80582523,0.8111111,0.61211824,0.6710161,0.65588295,0.6747429,0.70639014,0.12619945999999993,0.1414839,0.10643234999999995,0.1310823299999999,0.10472095999999997,0.12198379999999995,868,1.8814212,23.104507,6.8028736,-5.443637,middle_80pct
QKcx5msA7iA.002,0.7570093,0.78125,0.61538464,0.70873785,0.7777778,0.61241347,0.67534804,0.6528324,0.68246233,0.70278513,0.14459582999999998,0.10590195999999996,0.03744775999999994,0.026275519999999997,0.07499266999999998,0.07784274799999998,869,1.9444435,22.39468,7.061389,-4.069954,middle_80pct
QKcx5msA7iA.003,0.85046726,0.6979167,0.6593407,0.74757284,0.7222222,0.56712466,0.602432,0.6022692,0.6154591,0.6535841,0.2833426,0.09548469999999998,0.05707150000000005,0.13211373999999998,0.06863810000000004,0.12733012800000001,870,1.9527874,22.320387,6.779152,-3.9268413,middle_80pct
QKcx5msA7iA.004,0.78504676,0.7708333,0.73626375,0.78640777,0.7888889,0.6283179,0.6598964,0.630276,0.630803,0.7298529,0.15672885999999997,0.1109369,0.10598775000000005,0.15560476999999995,0.05903599999999998,0.11765885599999999,871,1.8444835,24.389248,5.3219757,-5.7618876,middle_80pct
QKcx5msA7iA.005,0.69158876,0.8333333,0.8131868,0.7184466,0.75555557,0.6116284,0.6512044,0.62255955,0.61492586,0.69100153,0.07996036000000006,0.18212890000000004,0.19062725000000003,0.10352074,0.06455403999999998,0.12415825800000002,872,1.8724222,23.33977,3.2401462,-5.653585,middle_80pct
QKlawwZQK9M.000,0.47663552,0.40625,0.41758242,0.3592233,0.73333335,0.45188323,0.46101648,0.5481412,0.53236294,0.5614247,0.024752289999999955,0.054766480000000006,0.13055877999999999,0.17313963999999993,0.17190865,0.11102516799999998,873,2.0688143,25.004438,-4.9879713,-0.5040039,middle_80pct
QKlawwZQK9M.001,0.5981308,0.5,0.64835167,0.57281554,0.7,0.4514769,0.40157223,0.47979152,0.4345065,0.52092206,0.14665389999999995,0.09842777000000003,0.16856015000000002,0.13830904,0.17907794,0.14620576000000002,874,2.0335877,24.250345,-6.8372107,-1.8061156,middle_80pct
QQzeQOoqO20.001,0.6728972,0.5833333,0.5824176,0.69902915,0.62222224,0.39061698,0.33972144,0.40168124,0.3315872,0.4559102,0.28228021999999997,0.24361186000000007,0.18073635999999998,0.36744194999999996,0.16631204000000005,0.24807648599999998,875,2.5802667,44.479244,-22.189808,7.865483,highest_error_10pct
QQzeQOoqO20.002,0.42056075,0.39583334,0.52747256,0.39805827,0.42222223,0.41962025,0.4225688,0.48639953,0.4176082,0.48886552,0.0009405000000000108,0.026735460000000044,0.041073029999999955,0.019549929999999993,0.06664329000000002,0.030988442000000005,876,2.1382594,24.662909,-1.3360084,3.3625116,lowest_error_10pct
QQzeQOoqO20.005,0.5794392,0.5208333,0.61538464,0.5631068,0.64444447,0.37506324,0.38804004,0.48358417,0.39268193,0.4805968,0.20437596000000002,0.13279326000000008,0.13180047000000006,0.17042487,0.16384767000000006,0.16064844600000003,877,2.1991074,26.257166,-6.45189,-0.6696121,middle_80pct
QV4TV3aHxfE.004,0.41121495,0.5208333,0.5714286,0.7281553,0.53333336,0.3139049,0.50250226,0.54139286,0.6484394,0.45374167,0.09731005000000004,0.018331040000000076,0.030035739999999977,0.07971589999999995,0.07959168999999999,0.06099688400000001,878,2.452199,34.77866,15.967144,4.7982087,middle_80pct
QXFRE_pjrAE.000,0.6728972,0.6145833,0.7032967,0.5339806,0.7777778,0.51082796,0.53308594,0.55337805,0.46050316,0.61631733,0.16206924,0.08149736000000007,0.14991865000000004,0.07347744,0.16146046999999997,0.12568463200000002,879,2.0122921,21.869217,-1.0459834,-1.2439831,middle_80pct
QXFRE_pjrAE.001,0.60747665,0.65625,0.5604396,0.65048546,0.62222224,0.48004666,0.4946979,0.5249791,0.48315305,0.5650336,0.12742998999999994,0.16155209999999998,0.035460500000000006,0.16733241,0.05718864000000001,0.10979272799999999,880,2.008397,25.549656,-1.7980783,0.073848575,middle_80pct
QXFRE_pjrAE.002,0.7009346,0.6770833,0.7582418,0.61165047,0.6666667,0.565848,0.5830941,0.53030276,0.43164527,0.6445492,0.13508659999999995,0.0939892000000001,0.22793903999999998,0.18000519999999992,0.0221174999999999,0.13182750799999995,881,2.0584316,25.70262,5.2360206,-1.133153,middle_80pct
QXFRE_pjrAE.003,0.53271025,0.40625,0.4945055,0.5145631,0.65555555,0.4855631,0.52391547,0.5137357,0.39414173,0.5727544,0.04714715000000003,0.11766547000000005,0.01923020000000003,0.12042137000000003,0.08280114999999999,0.07745306800000003,882,2.0348928,22.98974,-1.9213637,-2.6661,middle_80pct
QXFRE_pjrAE.004,0.5046729,0.47916666,0.47252747,0.61165047,0.7222222,0.5412937,0.5396624,0.52432334,0.4109106,0.6339986,0.03662080000000001,0.060495739999999965,0.05179587000000002,0.20073986999999993,0.08822360000000007,0.087575176,883,2.0462368,22.830137,-4.3591566,-2.6953409,middle_80pct
