clip_id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
Tad9Q9OFjJw.003,26.466133,0.13986224,23.879492,25.629313,28.496597,4.6171055,134.48381,143.72687,31.472452,29.04111,0.8106243,0.6557356,0.29264155,0.76084226,1.224609,0.9319675,11.447953,7.195449,9.208252,5.8704357,0.374923,0.90639293,21.625875,0.82347465,-1.3599348,-9.311177,12.770224,1.2290127,-4.3558097,-3.6175356,0.020210238,1.1572418,1.1255184,0.6081101,4.5550375,0.5233204,5.6046157,1.2787329,22.46161,0.40360537,632.26294,0.4124046,1265.2751,0.17723462,-113.98576,-0.8319996,1653.3529,0.17107703,972.44006,0.28182456,-116.36785,-0.77697575,2681.5808,0.11869462,955.793,0.2911055,-118.613716,-0.7414007,-10.411401,-0.5474994,20.046534,0.3383817,0.03531575,0.56912106,-0.019375023,-0.89544696,0.5254096,0.6289413,31.341791,0.35732594,-4.3558927,-2.9103773,14.669138,1.2182093,-8.152752,-2.2282972,-4.5526204,13.15447,0.026342558,-0.003046798,0.25673628,3.4689794,2.2757697,0.18676469,0.14652285,0.23939393,0.23304231,-21.184563
Tad9Q9OFjJw.004,28.02126,0.16299228,24.227478,26.589731,32.643234,8.415756,221.42465,274.9631,41.470547,50.33326,0.8644452,0.6539121,0.39413726,0.76975316,1.294541,0.90040374,15.390016,7.873912,9.31804,5.011169,0.43987146,0.82385135,25.589415,0.59602654,-2.5043423,-5.084501,9.767367,1.3250657,-6.107867,-2.4157104,0.023617687,1.6437562,1.3432517,0.6415459,4.374071,0.64249784,4.084046,2.0182834,22.453917,0.43637678,626.4218,0.40785637,1313.2417,0.19579215,-103.4918,-0.9072832,1652.2423,0.18699259,994.4505,0.2248121,-102.54132,-0.8774617,2696.4756,0.12235688,971.78455,0.29688883,-106.063675,-0.81642115,-10.250115,-0.5377762,20.735628,0.35235548,0.038434405,0.56331927,-0.021458315,-0.7469704,0.5802169,0.61089176,30.85336,0.36320773,-4.464914,-2.967827,9.145619,1.6370877,-10.173824,-1.6525954,-7.136762,15.820839,0.031178148,-0.008154356,0.2939622,4.06938,3.2128515,0.15062499,0.13232546,0.14297873,0.13561387,-20.291061
Tch2Bt9b8AY.001,29.55044,0.14775261,25.620708,28.538437,32.93273,7.312023,147.60043,156.21573,76.55155,98.14788,0.9859712,0.4879984,0.5501878,0.91200286,1.4404435,0.8902557,10.616435,6.0428686,6.9159007,4.019939,0.48384747,0.74357057,27.945787,0.48163638,-6.7861333,-1.9252027,16.905195,1.1759249,-9.336128,-1.5636791,0.02294694,1.840502,1.205494,0.63891387,5.623593,0.5787559,8.628686,1.0151058,22.610302,0.45001248,705.32666,0.3753245,1334.1945,0.22486074,-76.58736,-1.198756,1754.2932,0.17308943,999.0137,0.40239885,-78.14939,-1.1029598,2814.5625,0.10122501,957.7116,0.31279874,-80.58033,-1.0459176,-10.842401,-0.65511227,20.83549,0.40164375,0.03760396,0.6259832,-0.017623875,-0.93725866,0.56337225,0.6218411,32.655415,0.27072206,-5.8094177,-2.2134254,18.65978,1.1039153,-11.046666,-1.4354329,-3.3113878,10.76659,0.023474751,-0.00766144,0.33197796,3.4022682,2.008032,0.31633332,0.2220883,0.1675862,0.16412054,-19.46275
TeNC9wOhlXM.000,35.008137,0.21010868,34.508774,37.128036,38.72894,4.2201653,210.02132,294.55978,159.1903,249.7394,0.9119269,0.6595201,0.42002726,0.66826004,1.4164779,0.99645066,10.779232,6.5095,6.5918717,4.3388214,0.38021222,0.8461016,26.635683,0.2553422,-6.9807467,-2.1666057,6.1984663,2.1421535,-8.5319805,-1.3224354,0.015283084,1.8931792,1.1175835,0.5600245,5.9808865,0.58376026,5.205712,2.643331,15.662243,0.7838285,709.9739,0.37752393,1386.6798,0.17324758,-107.66804,-0.87916076,1683.9652,0.14548767,1147.0271,0.24459602,-96.64175,-0.957271,2698.8167,0.09391303,1041.771,0.28627217,-100.41862,-0.88664997,-7.037811,-1.0837848,17.79598,0.5614841,0.018681567,1.2115386,-0.012831069,-1.0403092,0.48317394,0.7117485,27.93079,0.21953198,-13.448351,-1.1565874,5.523578,2.7912388,-11.993104,-1.0122916,-10.7403145,19.220852,0.0034259344,-0.011556942,0.25963682,2.2014678,3.0140657,0.16799998,0.15845926,0.15333332,0.14454636,-20.956644
Tg8a_iNEamM.000,36.212387,0.071480565,34.64491,35.454086,39.411,4.7660904,132.0933,119.94608,9.199182,4.4686213,0.19168378,0.7174893,0.08121826,0.14046496,0.29548547,0.21426721,3.354966,2.0835133,1.8003951,1.2452947,0.03865992,1.0682403,17.458218,0.68166965,5.669742,2.5065439,2.2171204,6.791903,-5.526399,-3.3215175,0.012616141,1.3325343,0.98660505,0.78343743,8.959003,0.376374,1.7840917,6.748987,21.701124,0.37981164,654.30084,0.33369884,1402.887,0.16256522,-126.02381,-0.7444627,1708.1073,0.14716534,1091.513,0.28604123,-120.69762,-0.7497869,2778.907,0.095036946,1005.13153,0.39563963,-123.90686,-0.6999398,-10.521426,-0.5916005,23.866667,0.28440538,0.049077008,0.54358083,-0.0137612205,-1.0867707,0.060256023,0.8291278,26.171515,0.29080936,-3.2775803,-4.3856835,-4.6656966,-3.6615257,-20.065382,-0.7870068,-9.384075,17.259205,0.008605989,0.008157387,0.022931708,2.6684456,2.141901,0.1875,0.1467566,0.259375,0.2801778,-38.73331
Tg8a_iNEamM.005,34.50565,0.19561453,34.394154,35.939976,38.279686,3.8855324,333.64447,420.22263,88.74793,96.024765,0.18431804,0.7782853,0.08633809,0.13390605,0.26282698,0.17648889,3.482032,2.7479942,1.7886997,1.6568955,0.043435156,1.2694815,16.903078,0.6072224,7.9043074,1.8951609,10.540275,1.4064994,-1.1120125,-14.334792,0.021831315,1.7574499,1.201729,0.6315008,7.0782814,0.4939046,8.969119,1.291109,23.122532,0.4321709,668.5973,0.3357908,1383.6725,0.16087101,-125.251495,-0.7168807,1752.3843,0.13000003,1009.1082,0.31253392,-121.25427,-0.7065931,2754.0442,0.09209536,1058.7982,0.46499404,-122.930435,-0.68145835,-12.012601,-0.56513786,21.668955,0.35808796,0.038035035,0.7704153,-0.0073379227,-2.2817676,0.060469262,1.0914507,23.51433,0.34204587,3.751259,4.3258686,9.640814,1.9102466,-10.142416,-1.5802437,-9.644532,17.939417,0.0065156156,0.00895134,0.030717202,2.6684456,3.2128515,0.12541667,0.09701715,0.16499999,0.20223749,-39.48364
TiQF5QduRNE.003,37.63199,0.07109933,35.609554,37.29461,39.171146,3.561592,29.064058,25.3355,35.918095,73.04849,0.46736276,1.0308592,0.09492651,0.21750869,0.8668548,0.7719283,9.688444,7.3341947,4.464566,3.2037723,0.14632736,1.3775239,17.68242,0.56897736,-10.836114,-1.4246533,3.1413493,4.512417,-9.452924,-1.5476308,0.013315626,1.6720818,1.0431721,0.56383854,7.829585,0.42181018,2.4713492,4.3188133,13.7049055,0.85720557,699.51074,0.3911191,1343.793,0.17562047,-119.49816,-0.7936591,1672.6908,0.145064,1140.1595,0.27780893,-105.047874,-0.89923096,2681.8447,0.11439197,1076.6313,0.31493437,-108.56358,-0.8378913,-5.167606,-1.4202667,16.49396,0.52355605,0.08085929,0.24013266,-0.0036382554,-3.9640899,0.2739668,0.80327034,24.615595,0.37317157,-20.106709,-0.79209846,-0.3527486,-51.989033,-16.42633,-1.0334511,-4.6228995,14.058025,0.05006182,0.014230608,0.019910205,1.6010674,1.1386471,0.42588234,0.20140854,0.40444443,0.56497025,-27.283249
Tm44tg1zPwU.004,23.969238,0.07869012,22.65113,23.524803,25.25905,2.6079197,27.904613,27.835535,16.229399,11.217501,0.6003273,0.50640094,0.2992496,0.5607426,0.8343254,0.5350758,6.0869164,3.6462634,4.5643973,2.3104205,0.22408137,0.6648234,23.725113,0.4343692,3.84894,2.4636066,16.976208,0.7036671,1.7156609,5.862464,0.012496332,1.1883719,1.1542168,0.63137424,4.4216204,0.4572497,4.353111,1.5861205,22.24658,0.3296544,493.84335,0.40813047,1344.3674,0.1336944,-85.09572,-1.1352162,1557.8,0.14983788,972.90424,0.2265234,-91.214294,-0.9825673,2550.3923,0.1112118,968.22015,0.32209408,-92.84515,-0.94934803,-13.495243,-0.39310142,21.072865,0.23779327,0.020594204,0.9233461,-0.014238714,-0.75969017,0.28584966,0.49459684,29.546806,0.20913607,2.4707158,4.391738,18.608332,0.7383661,-0.9350744,-11.734068,-9.282051,16.530903,-0.0006856078,0.0018478665,0.13986135,3.4689794,2.2757697,0.24529411,0.17385314,0.17411764,0.24134572,-25.490396
TmpP2fXeVtk.000,34.683643,0.1427816,32.418392,33.820225,38.038685,5.6202927,120.65934,121.72864,16.392782,16.919662,0.40288785,0.975197,0.07978326,0.3020971,0.6483636,0.5685803,7.940175,5.446585,4.911238,4.215138,0.14426048,1.5969177,12.920476,1.1487011,2.2782297,6.5455465,-4.925218,-3.1145427,-7.406409,-1.7204969,0.020982925,2.3292074,1.1162035,0.70874685,7.8419013,0.49374443,3.3544323,3.1356218,22.858847,0.44832355,719.6039,0.23568226,1358.9474,0.13735247,-126.75053,-0.7340831,1771.7994,0.12249078,1017.23364,0.29808328,-127.23208,-0.69169223,2803.0015,0.07956285,914.42316,0.36541545,-129.93857,-0.651624,-12.822885,-0.5353034,22.895624,0.38476068,0.057279952,0.32687044,-0.021355309,-0.6759836,0.2216271,0.93260086,26.193527,0.3673727,2.8692439,6.2171497,-3.6973996,-5.3463273,-14.517032,-0.89209205,-1.8744043,9.501978,0.052215185,0.013735672,0.10715341,1.8679119,1.6733601,0.22879998,0.19436708,0.3488,0.5432003,-27.571249
TmpP2fXeVtk.002,33.146023,0.13911846,30.33692,33.200027,36.656498,6.319578,104.57775,113.392876,42.377224,47.25096,0.4582376,0.6461202,0.21833539,0.379619,0.65467536,0.43633997,7.0171704,5.425187,4.5407057,3.5595164,0.17197643,1.1122624,23.17297,0.6397801,3.7563415,3.4928408,-10.216496,-1.6410125,-7.701713,-1.7795213,0.027672,2.2319622,1.3253297,0.6295272,6.370772,0.6175452,0.7995881,12.164331,24.318615,0.39643827,706.3162,0.24316296,1446.8142,0.1747736,-72.44956,-1.2183424,1696.2936,0.13691801,1115.8202,0.34795016,-76.61624,-1.0791498,2808.862,0.08985362,963.8548,0.40778056,-84.45396,-0.9138337,-12.18116,-0.54229414,25.99005,0.35069814,0.051088054,0.38546062,-0.020475367,-0.65634304,0.20602228,0.9434332,29.45497,0.35474586,4.337685,3.0636454,-11.223657,-1.657678,-9.535865,-1.5400482,-4.591109,13.571284,0.047584645,-0.003898679,0.102990694,3.6024017,2.8781796,0.22302325,0.20631355,0.12027027,0.11100246,-27.52036
TmpP2fXeVtk.003,33.042736,0.13466077,30.294748,32.80561,35.858032,5.563284,65.42226,52.489365,96.449135,205.88434,0.45466346,0.61539584,0.2139798,0.40834257,0.6725422,0.45856243,6.8697543,4.945807,4.4524107,3.2764876,0.17274746,0.9416159,21.437073,0.66194326,3.2155,4.0430717,-5.172986,-3.3704052,-9.668243,-1.5189103,0.016998308,1.1123736,1.1592084,0.62225664,6.8490677,0.52003974,1.718713,5.99561,23.94201,0.49771708,738.56775,0.24342911,1420.6704,0.17209579,-95.91793,-0.9559688,1724.7747,0.13204688,1098.0115,0.3648726,-99.207375,-0.8740796,2819.7373,0.084178,925.57544,0.35751536,-104.32062,-0.78832114,-12.19195,-0.5607845,24.743547,0.34558117,0.056714796,0.3736168,-0.017804762,-0.7634604,0.20836069,0.7573056,28.535137,0.32219103,3.5396247,3.8771496,-4.624518,-4.226281,-10.949866,-1.372345,-5.682719,15.621914,0.054085527,-0.0050816466,0.13045146,3.6691127,3.2128515,0.16104166,0.13273156,0.14068182,0.11376607,-28.465025
TmyDT-HC3qI.001,29.166761,0.2120813,24.738638,26.51509,34.79013,10.051493,300.94138,375.1587,126.69287,107.438416,0.90697736,0.6791273,0.42058727,0.7098164,1.3462498,0.9256625,11.999167,7.6683626,6.8240147,3.5040843,0.35008386,0.93550605,18.059511,0.50786453,-12.91237,-0.9130528,3.8569057,3.8238606,-6.7707543,-1.8123425,0.040245384,2.4051356,1.5582548,0.6133934,2.4857614,1.0518342,1.3473353,7.921336,10.195093,0.9228063,896.6847,0.32618508,1243.6389,0.2687028,-97.46298,-0.99785274,1848.5452,0.15689698,1186.5529,0.37132505,-92.9384,-1.028651,2830.4954,0.10116792,1044.6896,0.37198228,-95.74931,-0.9717947,-2.5952249,-1.9268562,13.624823,0.4511457,0.06560275,0.3112242,-0.005451509,-2.0370312,0.46704563,0.7720608,20.056465,0.40071478,-15.421864,-0.80922866,3.0991492,5.401139,-9.446881,-1.2888602,-2.6911943,12.162314,0.05480725,0.0005210765,0.21909547,3.335557,4.0187545,0.121,0.09387402,0.11298245,0.14237292,-21.987726
TmyDT-HC3qI.002,28.573776,0.27686188,24.758472,26.877853,34.10417,9.345699,551.02783,717.97736,199.82669,181.37572,0.79468024,0.5858833,0.39337385,0.67341286,1.1637157,0.7703419,10.62303,6.1469245,6.1901817,3.1057205,0.33582267,0.89873123,21.950697,0.40191576,-7.522821,-1.5066836,5.577958,2.687511,-4.8883023,-2.8259513,0.032867715,1.6963319,1.5409656,0.56118083,1.9795184,1.236646,-0.39646912,-62.8615,8.901837,2.2987351,758.36633,0.37026295,1307.3827,0.22219126,-144.30492,-0.5907231,1732.3501,0.16468388,1149.0282,0.34644306,-140.97403,-0.6028176,2782.1765,0.10748651,1014.10583,0.39323914,-142.90788,-0.5739132,-5.9388022,-1.1575836,17.721827,0.4195327,0.029710537,1.0829484,-0.012602763,-1.2505401,0.45839676,0.6977938,24.924597,0.28779128,-10.96064,-1.0749238,0.56023765,27.529352,-9.649071,-1.483721,-6.7910714,15.712222,0.008878345,-0.0074877464,0.28393203,3.2021348,3.616879,0.073148146,0.06994242,0.19038461,0.17401327,-23.960579
Tr3A7WODEuM.001,39.009323,0.13428253,35.071106,37.503902,41.693707,6.6226006,241.74565,392.3524,107.229836,110.624084,0.38261953,0.7083796,0.16836175,0.29849124,0.5664383,0.39807656,4.807398,2.619566,3.1007633,1.9208515,0.08907986,1.2007914,3.887806,2.3897839,-20.04934,-0.8692528,-10.126652,-1.269984,-27.31402,-0.61428994,0.025143357,1.963363,1.2483978,0.5244158,4.477743,0.90785044,1.5633746,6.7157187,9.317895,1.1271437,937.86035,0.27719226,1299.5879,0.22806971,-77.73033,-1.2702411,1859.0774,0.12587102,1116.873,0.25317666,-70.231865,-1.3316395,2827.2046,0.080050305,985.8759,0.3524972,-72.06613,-1.2768146,-1.0422037,-5.646165,10.091169,0.69809,0.101214096,0.15075524,-0.00014778669,-100.62506,0.11507216,0.9451368,7.34619,1.0420895,-24.454397,-0.69213265,-9.268378,-1.5072467,-32.99151,-0.5157594,2.217909,5.7111835,0.091277145,0.008587725,0.043247923,2.8685791,2.4128687,0.2572222,0.2738066,0.1583871,0.17031464,-34.09907
TursJyaFzqY.000,30.192032,0.24967389,25.54067,27.981945,33.783913,8.243242,298.3706,262.59875,150.53862,147.15466,0.8428676,0.66474426,0.32873097,0.7532227,1.2741249,0.9453939,12.404082,7.396824,8.872926,4.418915,0.3871443,0.97564614,11.445684,1.6582713,-7.812579,-1.9446045,6.2077236,3.425349,-7.6763387,-2.2323172,0.047505442,1.8551443,1.6291362,0.5353713,2.5340874,1.3350946,1.7366571,5.7826123,13.9199295,0.9929832,844.37225,0.29511136,1085.5848,0.21057451,-106.96816,-0.91827214,1874.8772,0.13934927,900.7123,0.33809748,-102.92151,-0.9223366,2885.2505,0.09746725,836.2959,0.40174514,-104.21481,-0.89538205,-6.252055,-1.3772442,15.166123,0.6421776,0.073490106,0.30616286,-0.00858317,-2.4545758,0.54759294,0.7422565,20.665823,0.6955673,-9.0987215,-1.7338326,5.149805,4.362159,-13.008015,-1.4750997,3.2893848,4.766408,0.06301216,0.011690089,0.23465753,3.9359574,3.353454,0.13579999,0.112536035,0.16,0.1693839,-21.722174
TursJyaFzqY.002,32.52272,0.3382844,23.687748,28.575323,36.95266,13.264912,223.05437,168.19034,208.02353,335.93094,0.7317536,0.9359218,0.077410795,0.5265948,1.3620057,1.2845949,11.529206,6.122169,7.4870744,4.211036,0.34807217,1.2278073,12.405553,1.4805884,-10.899809,-1.4419239,2.6828532,6.8510356,-8.913998,-1.5923965,0.056487214,1.873892,1.7015486,0.51874757,1.3026342,3.190384,0.17829555,51.846207,11.307715,1.0568919,793.90283,0.3598898,1102.9572,0.24928047,-148.83185,-0.5868897,1844.7826,0.15656608,922.3321,0.3569761,-140.34164,-0.6322667,2844.0864,0.10223944,911.2397,0.43630475,-140.55527,-0.6245731,-2.4763482,-4.6612015,12.933938,1.1037012,0.07291399,0.28756863,-0.006093289,-3.540338,0.5839254,0.7204585,17.027433,1.3135617,-10.896458,-1.5251755,1.867938,13.143842,-16.469187,-1.0025703,0.63026553,8.013718,0.0626883,0.00938426,0.24560031,2.5350235,2.3427043,0.11857142,0.12380035,0.32451615,0.27988288,-22.190098
TursJyaFzqY.003,30.41957,0.28564817,24.463947,26.965506,36.041878,11.57793,485.55426,915.2091,158.46115,130.83179,1.0506974,0.6150652,0.40771407,1.011296,1.5763816,1.1686676,13.983819,7.5083404,9.781201,5.533651,0.47912312,0.94333535,11.40226,1.8326299,-9.362825,-1.7974688,10.757301,1.9537083,-12.9040785,-1.5388846,0.04402782,1.7997959,1.5508657,0.5907284,2.038589,1.8561006,0.27955335,36.5258,10.040413,1.2666095,839.2796,0.33547756,1081.3092,0.2854558,-95.56955,-1.0334982,1891.4767,0.1633679,839.6121,0.41412976,-90.74959,-1.0425369,2874.463,0.10035487,813.01965,0.4263704,-91.23616,-1.0312566,-3.5816357,-2.5967164,12.080835,0.8267659,0.07045683,0.30377334,-0.010681624,-2.156755,0.60897595,0.7439719,19.595163,0.8939033,-12.735815,-1.2952276,11.314052,1.990708,-19.251577,-1.0809803,3.62066,4.216786,0.06436454,0.011011236,0.32154965,3.8692462,3.619303,0.14055555,0.15133254,0.1265306,0.11750035,-19.92887
TursJyaFzqY.004,30.64952,0.2557614,24.255348,29.256187,36.99836,12.743011,373.08948,606.21844,184.76555,149.3632,0.93034345,0.60576415,0.39019287,0.89781505,1.4211543,1.0309614,13.474324,7.785768,8.682881,5.287605,0.42932293,0.87478197,14.683802,1.2322364,-8.4745245,-1.8785828,6.1585054,3.5773034,-9.528022,-1.8917701,0.04658981,1.8835016,1.5425143,0.5200402,2.6663907,1.2745029,2.0732527,5.222142,14.126596,0.90537214,821.29926,0.314212,1134.85,0.27133787,-105.272606,-0.91048306,1845.2802,0.158149,925.0526,0.32306242,-99.85664,-0.9330159,2877.7683,0.10536198,804.58936,0.30518872,-102.092155,-0.8901176,-6.6673155,-1.3767571,15.354823,0.6259763,0.06665546,0.3770633,-0.008849466,-2.187508,0.5388931,0.7609523,21.430447,0.60513186,-8.282707,-1.9619199,5.7876253,3.983925,-12.469928,-1.6528234,1.2594196,6.418377,0.069133244,0.0057074865,0.31760332,3.5356905,3.6838582,0.12836364,0.08853893,0.13734694,0.16836278,-21.58141
TursJyaFzqY.005,32.665867,0.2374376,26.586967,30.36982,37.418873,10.831905,360.50772,624.2552,281.93304,617.037,0.9872006,0.6462977,0.39076632,0.86579686,1.4956846,1.1049182,13.368758,7.4448028,9.990668,4.644382,0.48420674,0.9279417,9.821407,2.1081154,-6.8768997,-2.226121,9.865801,2.3282151,-6.6061954,-2.7644253,0.04973784,1.8246881,1.5977302,0.5515914,3.0209527,1.0857288,1.9359281,5.180238,14.613749,0.99017406,910.39374,0.28601062,1041.501,0.29955828,-114.74176,-0.8279146,1940.9426,0.1392255,951.58966,0.305506,-108.18912,-0.8667193,2932.1187,0.091095775,883.7135,0.3595169,-109.92885,-0.83471787,-5.1554193,-1.9320232,15.226251,0.73118347,0.073213644,0.32800975,-0.0064629847,-3.2141201,0.6666877,0.6914148,18.955904,0.92938995,-9.472842,-1.7561201,7.3959136,3.1680017,-11.294303,-1.7468904,2.8936536,5.7649155,0.06635776,0.010258461,0.32506078,3.7358239,3.4805892,0.12384614,0.09705578,0.15765958,0.1328607,-20.006031
TwWDFpN3occ.001,31.677652,0.11173965,29.096014,31.018038,34.582027,5.4860134,115.14718,163.95547,39.005257,40.502476,0.5531925,0.5288934,0.27543315,0.49384537,0.81531775,0.53988457,6.14391,3.1714187,3.9255369,2.1103241,0.17413267,0.6985011,18.668066,0.47512636,1.2526602,10.176586,10.655659,1.3547437,-2.4672713,-5.912694,0.01649144,1.4788479,1.1123426,0.5441282,6.0561376,0.4564299,2.1455026,5.3531995,16.079674,0.5779875,631.6678,0.4033859,1291.4927,0.18384692,-90.11477,-1.037211,1649.9814,0.15791544,995.93054,0.28847626,-89.57628,-0.9868734,2673.4475,0.10824374,910.802,0.32856974,-91.747185,-0.94369966,-8.921847,-0.6537565,18.074085,0.37806466,0.027279196,0.79263884,-0.010206088,-1.3548574,0.22154243,0.5187426,22.98276,0.27294767,-2.1655996,-6.0832624,10.602785,1.6059529,-8.061637,-1.8445956,-7.617329,15.44586,-0.0057398938,0.003320695,0.10613452,3.2021348,2.9470866,0.19022727,0.1727253,0.13232557,0.15043868,-28.31454
TwWDFpN3occ.002,30.199186,0.1648926,27.995386,30.507998,33.69844,5.7030544,108.07818,108.12612,79.24682,76.82398,0.4543228,0.60462445,0.18154569,0.39759412,0.71897614,0.53743047,5.5253425,3.0152364,3.380944,1.8423464,0.15295613,0.81648016,21.487778,0.43146902,3.835076,3.4120398,11.180591,1.2825285,-3.0519333,-5.75359,0.023349857,1.5777324,1.1300962,0.5848756,5.237095,0.5916431,3.9974687,3.1824825,19.296732,0.5176357,572.32776,0.4228677,1297.0972,0.16161288,-84.60961,-1.1055388,1612.3593,0.16100334,995.329,0.27276582,-83.30422,-1.0458362,2630.5786,0.110334456,969.2394,0.36118436,-86.258095,-0.98395777,-11.154576,-0.52909154,20.948807,0.3071901,0.027720707,0.93163705,-0.01292515,-1.2090293,0.19715278,0.593947,25.585337,0.26436207,0.35262337,37.253174,12.342313,1.313303,-8.055217,-2.3600504,-10.282965,17.87845,-0.0077433297,0.0005057647,0.07444282,3.268846,2.546917,0.23578946,0.22518568,0.14828572,0.13803697,-29.383081
TwWDFpN3occ.003,31.050781,0.13809961,28.418636,29.66941,32.14701,3.7283745,298.93274,336.39758,80.87743,82.61294,0.46504238,0.6439863,0.19877663,0.3854486,0.70121574,0.50243914,5.786661,3.8278463,3.398373,1.9278508,0.14736585,0.86498517,23.487043,0.42416623,-2.4344337,-5.4845886,11.185802,1.3756337,-6.461552,-2.4725742,0.024607152,1.6551952,1.1749102,0.5639307,5.2414365,0.5108786,2.5041459,4.2378683,18.116512,0.49312294,617.8836,0.4171749,1270.543,0.15012062,-81.187454,-1.1283553,1637.0162,0.15913767,994.11163,0.28198907,-79.3022,-1.076034,2656.3164,0.109743744,892.065,0.2853796,-82.095085,-1.0167012,-10.543046,-0.59638834,19.686834,0.3700824,0.03250975,0.7481812,-0.0128422035,-1.2804729,0.18392351,0.7217007,27.115677,0.26497558,-4.2568693,-2.9883225,13.881727,1.1233636,-9.701516,-1.7200719,-7.0557213,16.480433,0.01091862,0.00055698847,0.07977209,3.335557,2.811245,0.22023809,0.16646877,0.118536584,0.1067836,-29.56605
TzW_VxrCR30.002,32.631756,0.09565863,31.228266,32.48967,34.124424,2.8961582,100.71084,125.44543,16.320562,10.212275,0.7972959,0.6445381,0.34441447,0.6946389,1.223265,0.8788506,12.612821,6.3916492,10.064044,5.5380106,0.32614934,0.8266801,22.04017,0.7097497,-0.55967236,-33.91894,15.930188,1.2470841,-5.4914336,-3.7030153,0.015051212,1.5058774,1.1049937,0.6788771,6.8337493,0.44320545,4.7662106,1.7277539,19.835691,0.5278635,677.4245,0.36508617,1401.3593,0.20162268,-79.70441,-1.1358191,1681.3379,0.13249737,1101.7441,0.31365055,-78.498535,-1.0873302,2755.2231,0.09769723,974.5641,0.4204783,-82.460236,-0.9987179,-8.617611,-0.9043273,19.256638,0.43879354,0.027236529,0.84977514,-0.0118094515,-1.515957,0.40019488,0.70070803,27.39263,0.42898184,-5.56058,-3.3818588,11.477615,1.6984015,-11.82205,-1.6721326,-9.058656,16.24568,-0.014556254,0.0028048344,0.19203825,4.2028017,3.2841823,0.18714285,0.16040763,0.10148936,0.10363558,-22.85577
