group_id,clip_id,split_official,VideoName,Ethnicity,Gender,AgeGroup,extraversion,neuroticism,agreeableness,conscientiousness,openness,interview
voSLxKtKr0Q,voSLxKtKr0Q.005,train,voSLxKtKr0Q.005.mp4,2,2,4,0.5794392523364487,0.5729166666666666,0.6373626373626373,0.5145631067961165,0.5777777777777777,0.4953271028037382
voXr6-ykd1w,voXr6-ykd1w.000,train,voXr6-ykd1w.000.mp4,2,1,4,0.5140186915887851,0.6041666666666666,0.3956043956043956,0.4563106796116505,0.6888888888888889,0.40186915887850466
voXr6-ykd1w,voXr6-ykd1w.002,train,voXr6-ykd1w.002.mp4,2,1,4,0.37383177570093457,0.4375,0.5054945054945055,0.35922330097087385,0.7777777777777777,0.4205607476635514
vp9p1osOaLI,vp9p1osOaLI.002,train,vp9p1osOaLI.002.mp4,2,2,5,0.4485981308411215,0.25,0.3956043956043956,0.4466019417475728,0.3777777777777778,0.3457943925233644
vp9p1osOaLI,vp9p1osOaLI.003,train,vp9p1osOaLI.003.mp4,2,2,5,0.5700934579439253,0.5,0.5824175824175825,0.6310679611650486,0.5888888888888889,0.5046728971962616
vqF65-bFHKM,vqF65-bFHKM.003,train,vqF65-bFHKM.003.mp4,1,1,4,0.588785046728972,0.5104166666666666,0.4725274725274725,0.4660194174757281,0.5111111111111111,0.514018691588785
vqF65-bFHKM,vqF65-bFHKM.004,train,vqF65-bFHKM.004.mp4,1,1,4,0.5327102803738318,0.5625,0.6373626373626373,0.5145631067961165,0.5888888888888889,0.4859813084112149
vqLtOsoNPnU,vqLtOsoNPnU.002,train,vqLtOsoNPnU.002.mp4,3,1,5,0.4392523364485981,0.45833333333333337,0.5714285714285714,0.5436893203883495,0.4777777777777778,0.5607476635514018
vqLtOsoNPnU,vqLtOsoNPnU.004,train,vqLtOsoNPnU.004.mp4,3,1,5,0.6542056074766356,0.84375,0.7142857142857143,0.6990291262135921,0.7444444444444444,0.7663551401869158
vr5FWHUkYRM,vr5FWHUkYRM.000,train,vr5FWHUkYRM.000.mp4,2,2,5,0.4485981308411215,0.4479166666666667,0.5494505494505494,0.6019417475728155,0.4888888888888889,0.5327102803738317
vr5FWHUkYRM,vr5FWHUkYRM.001,train,vr5FWHUkYRM.001.mp4,2,2,5,0.4579439252336449,0.42708333333333337,0.6483516483516484,0.5436893203883495,0.6333333333333333,0.4859813084112149
vrMlwwTLWIE,vrMlwwTLWIE.005,train,vrMlwwTLWIE.005.mp4,2,1,5,0.3271028037383178,0.37499999999999994,0.31868131868131866,0.27184466019417475,0.611111111111111,0.3644859813084112
vtOEl_Mg0Io,vtOEl_Mg0Io.000,train,vtOEl_Mg0Io.000.mp4,2,1,5,0.4953271028037384,0.46875,0.7912087912087912,0.5339805825242718,0.6333333333333333,0.5887850467289719
vtOEl_Mg0Io,vtOEl_Mg0Io.004,train,vtOEl_Mg0Io.004.mp4,2,1,5,0.3177570093457944,0.34374999999999994,0.4835164835164835,0.3300970873786408,0.4444444444444445,0.41121495327102797
vxuBHsokOX4,vxuBHsokOX4.005,train,vxuBHsokOX4.005.mp4,2,1,5,0.25233644859813087,0.2708333333333333,0.2637362637362637,0.33980582524271846,0.3666666666666667,0.2616822429906542
w0CQ55sKmck,w0CQ55sKmck.002,train,w0CQ55sKmck.002.mp4,2,2,5,0.2710280373831776,0.3020833333333333,0.5494505494505494,0.5242718446601942,0.4777777777777778,0.4579439252336448
w2FKw8IhbFw,w2FKw8IhbFw.001,train,w2FKw8IhbFw.001.mp4,2,1,5,0.4672897196261683,0.5416666666666666,0.5164835164835165,0.6019417475728155,0.5777777777777777,0.514018691588785
w4cZStXMUII,w4cZStXMUII.003,train,w4cZStXMUII.003.mp4,2,2,5,0.5233644859813085,0.6145833333333333,0.5824175824175825,0.5339805825242718,0.711111111111111,0.5327102803738317
w7O2QJu2Wl4,w7O2QJu2Wl4.004,train,w7O2QJu2Wl4.004.mp4,2,2,5,0.7570093457943926,0.65625,0.5494505494505494,0.5631067961165048,0.6666666666666666,0.6261682242990654
w7O2QJu2Wl4,w7O2QJu2Wl4.005,train,w7O2QJu2Wl4.005.mp4,2,2,5,0.7383177570093458,0.7291666666666667,0.6923076923076923,0.5922330097087379,0.7666666666666666,0.6822429906542056
w7wPDiQkiA4,w7wPDiQkiA4.001,train,w7wPDiQkiA4.001.mp4,2,2,6,0.6448598130841123,0.7291666666666667,0.5054945054945055,0.7378640776699029,0.7666666666666666,0.6355140186915886
w7wPDiQkiA4,w7wPDiQkiA4.004,train,w7wPDiQkiA4.004.mp4,2,2,6,0.5514018691588786,0.5729166666666666,0.5384615384615384,0.6504854368932039,0.6,0.5046728971962616
w989xx44UQI,w989xx44UQI.000,train,w989xx44UQI.000.mp4,2,2,5,0.5981308411214954,0.6354166666666666,0.5274725274725275,0.5145631067961165,0.6555555555555556,0.5327102803738317
w989xx44UQI,w989xx44UQI.001,train,w989xx44UQI.001.mp4,2,2,5,0.7289719626168225,0.7812499999999999,0.6593406593406592,0.5825242718446602,0.7666666666666666,0.6915887850467289
w989xx44UQI,w989xx44UQI.003,train,w989xx44UQI.003.mp4,2,2,5,0.6168224299065421,0.65625,0.6263736263736264,0.6990291262135921,0.7777777777777777,0.5887850467289719
w989xx44UQI,w989xx44UQI.004,train,w989xx44UQI.004.mp4,2,2,5,0.5607476635514019,0.53125,0.6043956043956044,0.5922330097087379,0.5777777777777777,0.5607476635514018
wAl_Pm7xG3A,wAl_Pm7xG3A.001,train,wAl_Pm7xG3A.001.mp4,2,2,5,0.8037383177570094,0.8229166666666667,0.857142857142857,0.7281553398058251,0.9666666666666666,0.850467289719626
wBCSJVBr4ZE,wBCSJVBr4ZE.004,train,wBCSJVBr4ZE.004.mp4,2,1,5,0.47663551401869164,0.5729166666666666,0.5714285714285714,0.5145631067961165,0.4777777777777778,0.5420560747663551
wBCSJVBr4ZE,wBCSJVBr4ZE.005,train,wBCSJVBr4ZE.005.mp4,2,1,5,0.5514018691588786,0.6041666666666666,0.7692307692307692,0.7087378640776699,0.611111111111111,0.6915887850467289
wBSf7anTC_g,wBSf7anTC_g.004,train,wBSf7anTC_g.004.mp4,2,1,5,0.35514018691588783,0.65625,0.5494505494505494,0.6310679611650486,0.5111111111111111,0.5700934579439252
wDvZdcb00Bg,wDvZdcb00Bg.001,train,wDvZdcb00Bg.001.mp4,2,1,5,0.4672897196261683,0.5520833333333334,0.6263736263736264,0.5242718446601942,0.5444444444444444,0.5420560747663551
wDvZdcb00Bg,wDvZdcb00Bg.002,train,wDvZdcb00Bg.002.mp4,2,1,5,0.4205607476635514,0.5,0.4835164835164835,0.5048543689320388,0.5,0.5514018691588785
wDvZdcb00Bg,wDvZdcb00Bg.003,train,wDvZdcb00Bg.003.mp4,2,1,5,0.38317757009345793,0.6145833333333333,0.5164835164835165,0.4951456310679611,0.5444444444444444,0.4953271028037382
wDvZdcb00Bg,wDvZdcb00Bg.004,train,wDvZdcb00Bg.004.mp4,2,1,5,0.37383177570093457,0.5,0.5274725274725275,0.4077669902912622,0.3777777777777778,0.3644859813084112
wFZJ3gTKwwM,wFZJ3gTKwwM.002,train,wFZJ3gTKwwM.002.mp4,1,1,4,0.29906542056074764,0.2708333333333333,0.3956043956043956,0.36893203883495146,0.38888888888888895,0.2616822429906542
wJl7DbsbrDA,wJl7DbsbrDA.000,train,wJl7DbsbrDA.000.mp4,2,2,6,0.4392523364485981,0.5833333333333333,0.4835164835164835,0.5728155339805825,0.5777777777777777,0.4485981308411215
wJl7DbsbrDA,wJl7DbsbrDA.001,train,wJl7DbsbrDA.001.mp4,2,2,6,0.4205607476635514,0.5833333333333333,0.4505494505494505,0.5631067961165048,0.5222222222222223,0.514018691588785
wJl7DbsbrDA,wJl7DbsbrDA.005,train,wJl7DbsbrDA.005.mp4,2,2,6,0.36448598130841126,0.4895833333333333,0.4835164835164835,0.4660194174757281,0.4777777777777778,0.3925233644859813
wK_ExIjn5Q8,wK_ExIjn5Q8.002,train,wK_ExIjn5Q8.002.mp4,2,2,4,0.24299065420560748,0.4479166666666667,0.4395604395604395,0.6310679611650486,0.5444444444444444,0.4579439252336448
wK_ExIjn5Q8,wK_ExIjn5Q8.004,train,wK_ExIjn5Q8.004.mp4,2,2,4,0.13084112149532712,0.29166666666666663,0.3956043956043956,0.5048543689320388,0.32222222222222224,0.23364485981308408
wK_ExIjn5Q8,wK_ExIjn5Q8.005,train,wK_ExIjn5Q8.005.mp4,2,2,4,0.2336448598130841,0.40625000000000006,0.4505494505494505,0.5533980582524272,0.34444444444444444,0.32710280373831774
wNH5FmWVr-M,wNH5FmWVr-M.001,train,wNH5FmWVr-M.001.mp4,2,1,5,0.7850467289719627,0.7812499999999999,0.7032967032967032,0.7669902912621359,0.8666666666666667,0.7757009345794392
wTo1uZns2X8,wTo1uZns2X8.000,train,wTo1uZns2X8.000.mp4,3,2,6,0.5327102803738318,0.6875,0.5274725274725275,0.6116504854368932,0.5333333333333333,0.5794392523364486
wTo1uZns2X8,wTo1uZns2X8.001,train,wTo1uZns2X8.001.mp4,3,2,6,0.5700934579439253,0.5104166666666666,0.6263736263736264,0.4174757281553398,0.4777777777777778,0.5420560747663551
wTo1uZns2X8,wTo1uZns2X8.003,train,wTo1uZns2X8.003.mp4,3,2,6,0.6448598130841123,0.65625,0.6483516483516484,0.3786407766990291,0.5777777777777777,0.5607476635514018
wTo1uZns2X8,wTo1uZns2X8.005,train,wTo1uZns2X8.005.mp4,3,2,6,0.22429906542056074,0.37499999999999994,0.4835164835164835,0.3203883495145631,0.2,0.29906542056074764
wTpb1CfMnVM,wTpb1CfMnVM.005,train,wTpb1CfMnVM.005.mp4,2,1,5,0.4018691588785047,0.42708333333333337,0.5824175824175825,0.7087378640776699,0.43333333333333335,0.4859813084112149
wVpjBxCirAQ,wVpjBxCirAQ.001,train,wVpjBxCirAQ.001.mp4,2,1,6,0.3177570093457944,0.20833333333333331,0.4395604395604395,0.4951456310679611,0.45555555555555555,0.43925233644859807
wVpjBxCirAQ,wVpjBxCirAQ.004,train,wVpjBxCirAQ.004.mp4,2,1,6,0.4112149532710281,0.5625,0.4945054945054945,0.6116504854368932,0.5888888888888889,0.5887850467289719
wVpjBxCirAQ,wVpjBxCirAQ.005,train,wVpjBxCirAQ.005.mp4,2,1,6,0.18691588785046728,0.3020833333333333,0.32967032967032966,0.3883495145631068,0.43333333333333335,0.3177570093457943
wYZJ2HXfvmQ,wYZJ2HXfvmQ.001,train,wYZJ2HXfvmQ.001.mp4,3,2,6,0.18691588785046728,0.28125,0.3406593406593406,0.4660194174757281,0.2111111111111111,0.3644859813084112
wYZJ2HXfvmQ,wYZJ2HXfvmQ.002,train,wYZJ2HXfvmQ.002.mp4,3,2,6,0.14018691588785046,0.1666666666666666,0.2857142857142857,0.2912621359223301,0.1777777777777778,0.23364485981308408
wYZJ2HXfvmQ,wYZJ2HXfvmQ.003,train,wYZJ2HXfvmQ.003.mp4,3,2,6,0.22429906542056074,0.35416666666666663,0.5494505494505494,0.4368932038834952,0.4888888888888889,0.40186915887850466
wYZJ2HXfvmQ,wYZJ2HXfvmQ.005,train,wYZJ2HXfvmQ.005.mp4,3,2,6,0.20560747663551404,0.19791666666666666,0.30769230769230765,0.33980582524271846,0.3777777777777778,0.2616822429906542
wYixHjntI-4,wYixHjntI-4.001,train,wYixHjntI-4.001.mp4,2,2,5,0.5607476635514019,0.6979166666666666,0.813186813186813,0.6893203883495147,0.5777777777777777,0.7009345794392522
wYixHjntI-4,wYixHjntI-4.002,train,wYixHjntI-4.002.mp4,2,2,5,0.691588785046729,0.6666666666666667,0.7252747252747254,0.6116504854368932,0.711111111111111,0.6542056074766355
wYixHjntI-4,wYixHjntI-4.004,train,wYixHjntI-4.004.mp4,2,2,5,0.5794392523364487,0.53125,0.6263736263736264,0.6213592233009709,0.5888888888888889,0.5420560747663551
wYixHjntI-4,wYixHjntI-4.005,train,wYixHjntI-4.005.mp4,2,2,5,0.5514018691588786,0.6770833333333334,0.7582417582417583,0.7184466019417477,0.7333333333333333,0.6822429906542056
w_ExyXsnw2A,w_ExyXsnw2A.000,train,w_ExyXsnw2A.000.mp4,2,2,5,0.4299065420560748,0.35416666666666663,0.5384615384615384,0.6504854368932039,0.5666666666666667,0.5046728971962616
w_ExyXsnw2A,w_ExyXsnw2A.003,train,w_ExyXsnw2A.003.mp4,2,2,5,0.4579439252336449,0.4791666666666667,0.5934065934065933,0.4854368932038835,0.5444444444444444,0.46728971962616817
wdeOWVDSeLE,wdeOWVDSeLE.001,train,wdeOWVDSeLE.001.mp4,2,2,4,0.4392523364485981,0.39583333333333337,0.3736263736263736,0.5728155339805825,0.5222222222222223,0.41121495327102797
wdeOWVDSeLE,wdeOWVDSeLE.002,train,wdeOWVDSeLE.002.mp4,2,2,4,0.5607476635514019,0.42708333333333337,0.5494505494505494,0.4660194174757281,0.5666666666666667,0.4859813084112149
wm94g-5Cg5s,wm94g-5Cg5s.000,train,wm94g-5Cg5s.000.mp4,2,1,5,0.4112149532710281,0.46875,0.5824175824175825,0.4466019417475728,0.4666666666666667,0.5327102803738317
wm94g-5Cg5s,wm94g-5Cg5s.002,train,wm94g-5Cg5s.002.mp4,2,1,5,0.6448598130841123,0.5416666666666666,0.6483516483516484,0.5339805825242718,0.5444444444444444,0.644859813084112
wm94g-5Cg5s,wm94g-5Cg5s.003,train,wm94g-5Cg5s.003.mp4,2,1,5,0.2897196261682243,0.6770833333333334,0.5934065934065933,0.5242718446601942,0.5555555555555556,0.5887850467289719
wm94g-5Cg5s,wm94g-5Cg5s.004,train,wm94g-5Cg5s.004.mp4,2,1,5,0.5700934579439253,0.5833333333333333,0.7142857142857143,0.6213592233009709,0.6,0.6728971962616823
wm94g-5Cg5s,wm94g-5Cg5s.005,train,wm94g-5Cg5s.005.mp4,2,1,5,0.26168224299065423,0.6145833333333333,0.5824175824175825,0.5922330097087379,0.5333333333333333,0.5887850467289719
wr4dP9MuHME,wr4dP9MuHME.004,train,wr4dP9MuHME.004.mp4,2,2,5,0.5140186915887851,0.5416666666666666,0.7252747252747254,0.5339805825242718,0.7333333333333333,0.5420560747663551
wr4dP9MuHME,wr4dP9MuHME.005,train,wr4dP9MuHME.005.mp4,2,2,5,0.6261682242990655,0.5,0.4505494505494505,0.42718446601941745,0.6888888888888889,0.4299065420560747
wsBrLt5coeM,wsBrLt5coeM.000,train,wsBrLt5coeM.000.mp4,2,2,5,0.5794392523364487,0.53125,0.4725274725274725,0.4466019417475728,0.6555555555555556,0.4485981308411215
wuhoIm_jPc0,wuhoIm_jPc0.002,train,wuhoIm_jPc0.002.mp4,2,1,6,0.2710280373831776,0.4479166666666667,0.4505494505494505,0.4563106796116505,0.4666666666666667,0.37383177570093457
wuhoIm_jPc0,wuhoIm_jPc0.003,train,wuhoIm_jPc0.003.mp4,2,1,6,0.4205607476635514,0.6458333333333333,0.4725274725274725,0.6796116504854369,0.7555555555555554,0.5420560747663551
wuhoIm_jPc0,wuhoIm_jPc0.004,train,wuhoIm_jPc0.004.mp4,2,1,6,0.37383177570093457,0.5208333333333334,0.4615384615384615,0.5825242718446602,0.6222222222222222,0.5233644859813084
wuhoIm_jPc0,wuhoIm_jPc0.005,train,wuhoIm_jPc0.005.mp4,2,1,6,0.47663551401869164,0.59375,0.6263736263736264,0.6019417475728155,0.611111111111111,0.5514018691588785
wxpXOLNwW1E,wxpXOLNwW1E.000,train,wxpXOLNwW1E.000.mp4,3,2,5,0.38317757009345793,0.3854166666666667,0.3516483516483516,0.33980582524271846,0.5222222222222223,0.2803738317757009
wxpXOLNwW1E,wxpXOLNwW1E.002,train,wxpXOLNwW1E.002.mp4,3,2,5,0.5327102803738318,0.32291666666666663,0.4505494505494505,0.3203883495145631,0.4666666666666667,0.35514018691588783
wy1szFSVpEI,wy1szFSVpEI.002,train,wy1szFSVpEI.002.mp4,3,1,5,0.5420560747663552,0.7291666666666667,0.4615384615384615,0.5825242718446602,0.6,0.5981308411214953
wzCdM6Fe_4A,wzCdM6Fe_4A.001,train,wzCdM6Fe_4A.001.mp4,3,2,5,0.5794392523364487,0.625,0.6813186813186812,0.7961165048543688,0.8666666666666667,0.6635514018691588
wzCdM6Fe_4A,wzCdM6Fe_4A.003,train,wzCdM6Fe_4A.003.mp4,3,2,5,0.4112149532710281,0.5208333333333334,0.5714285714285714,0.5533980582524272,0.6666666666666666,0.4579439252336448
wzCdM6Fe_4A,wzCdM6Fe_4A.004,train,wzCdM6Fe_4A.004.mp4,3,2,5,0.48598130841121495,0.40625000000000006,0.4835164835164835,0.5728155339805825,0.4888888888888889,0.4579439252336448
x0CZuHnJ0Hs,x0CZuHnJ0Hs.004,train,x0CZuHnJ0Hs.004.mp4,2,1,5,0.4485981308411215,0.5729166666666666,0.7032967032967032,0.5339805825242718,0.6333333333333333,0.5700934579439252
x0CZuHnJ0Hs,x0CZuHnJ0Hs.005,train,x0CZuHnJ0Hs.005.mp4,2,1,5,0.5794392523364487,0.65625,0.6483516483516484,0.5339805825242718,0.8222222222222221,0.5233644859813084
x57nEfACdXA,x57nEfACdXA.001,train,x57nEfACdXA.001.mp4,2,2,6,0.47663551401869164,0.4791666666666667,0.7032967032967032,0.5145631067961165,0.7,0.5981308411214953
x57nEfACdXA,x57nEfACdXA.002,train,x57nEfACdXA.002.mp4,2,2,6,0.5981308411214954,0.7604166666666666,0.7472527472527474,0.6504854368932039,0.5555555555555556,0.7102803738317757
x57nEfACdXA,x57nEfACdXA.003,train,x57nEfACdXA.003.mp4,2,2,6,0.4672897196261683,0.5208333333333334,0.5604395604395604,0.5436893203883495,0.5111111111111111,0.5046728971962616
x57nEfACdXA,x57nEfACdXA.005,train,x57nEfACdXA.005.mp4,2,2,6,0.5607476635514019,0.4479166666666667,0.5824175824175825,0.6699029126213591,0.7222222222222221,0.6635514018691588
x6Tluj4dJTU,x6Tluj4dJTU.002,train,x6Tluj4dJTU.002.mp4,2,1,5,0.4299065420560748,0.53125,0.4945054945054945,0.5922330097087379,0.6222222222222222,0.514018691588785
x6Tluj4dJTU,x6Tluj4dJTU.004,train,x6Tluj4dJTU.004.mp4,2,1,5,0.2897196261682243,0.32291666666666663,0.4285714285714285,0.2912621359223301,0.5444444444444444,0.29906542056074764
xA3GCTL5o-k,xA3GCTL5o-k.000,train,xA3GCTL5o-k.000.mp4,2,1,4,0.2710280373831776,0.39583333333333337,0.3626373626373627,0.2815533980582524,0.45555555555555555,0.2523364485981308
xBiI0Oo1vBw,xBiI0Oo1vBw.000,train,xBiI0Oo1vBw.000.mp4,2,2,5,0.7570093457943926,0.6770833333333334,0.7582417582417583,0.7184466019417477,0.711111111111111,0.6728971962616823
xBiI0Oo1vBw,xBiI0Oo1vBw.005,train,xBiI0Oo1vBw.005.mp4,2,2,5,0.5420560747663552,0.5416666666666666,0.4725274725274725,0.5533980582524272,0.5888888888888889,0.4485981308411215
xDjhf8wrNWQ,xDjhf8wrNWQ.001,train,xDjhf8wrNWQ.001.mp4,2,1,5,0.5607476635514019,0.7083333333333334,0.6703296703296703,0.5242718446601942,0.6,0.6074766355140186
xDjhf8wrNWQ,xDjhf8wrNWQ.003,train,xDjhf8wrNWQ.003.mp4,2,1,5,0.5327102803738318,0.65625,0.4945054945054945,0.3883495145631068,0.5111111111111111,0.5981308411214953
xDjhf8wrNWQ,xDjhf8wrNWQ.004,train,xDjhf8wrNWQ.004.mp4,2,1,5,0.26168224299065423,0.35416666666666663,0.5054945054945055,0.4466019417475728,0.32222222222222224,0.41121495327102797
xDjhf8wrNWQ,xDjhf8wrNWQ.005,train,xDjhf8wrNWQ.005.mp4,2,1,5,0.5046728971962617,0.5833333333333333,0.6923076923076923,0.5436893203883495,0.6222222222222222,0.5514018691588785
xEmwNv4OxGE,xEmwNv4OxGE.001,train,xEmwNv4OxGE.001.mp4,2,1,6,0.5327102803738318,0.6145833333333333,0.4065934065934066,0.4660194174757281,0.5444444444444444,0.5607476635514018
xGo_wImhwkQ,xGo_wImhwkQ.003,train,xGo_wImhwkQ.003.mp4,2,1,5,0.7570093457943926,0.6145833333333333,0.7142857142857143,0.6990291262135921,0.711111111111111,0.6915887850467289
xHb5_bc1JOA,xHb5_bc1JOA.000,train,xHb5_bc1JOA.000.mp4,3,2,6,0.3457943925233645,0.5416666666666666,0.4615384615384615,0.7281553398058251,0.4222222222222222,0.5233644859813084
xHb5_bc1JOA,xHb5_bc1JOA.001,train,xHb5_bc1JOA.001.mp4,3,2,6,0.26168224299065423,0.42708333333333337,0.4725274725274725,0.6116504854368932,0.5333333333333333,0.46728971962616817
xHb5_bc1JOA,xHb5_bc1JOA.003,train,xHb5_bc1JOA.003.mp4,3,2,6,0.20560747663551404,0.4479166666666667,0.31868131868131866,0.42718446601941745,0.32222222222222224,0.308411214953271
xHsh2Rg5ANU,xHsh2Rg5ANU.000,train,xHsh2Rg5ANU.000.mp4,2,1,4,0.2710280373831776,0.29166666666666663,0.4835164835164835,0.2912621359223301,0.34444444444444444,0.2616822429906542
xLfLuyIQOJE,xLfLuyIQOJE.002,train,xLfLuyIQOJE.002.mp4,2,1,5,0.4018691588785047,0.4791666666666667,0.4835164835164835,0.5631067961165048,0.43333333333333335,0.5700934579439252
xLfLuyIQOJE,xLfLuyIQOJE.003,train,xLfLuyIQOJE.003.mp4,2,1,5,0.3271028037383178,0.4479166666666667,0.4945054945054945,0.4854368932038835,0.3555555555555556,0.4205607476635514
xLfLuyIQOJE,xLfLuyIQOJE.004,train,xLfLuyIQOJE.004.mp4,2,1,5,0.5140186915887851,0.53125,0.6153846153846153,0.5728155339805825,0.4777777777777778,0.5233644859813084
xLfLuyIQOJE,xLfLuyIQOJE.005,train,xLfLuyIQOJE.005.mp4,2,1,5,0.36448598130841126,0.5625,0.4505494505494505,0.5436893203883495,0.5555555555555556,0.46728971962616817
xP6i_WO1LCM,xP6i_WO1LCM.000,train,xP6i_WO1LCM.000.mp4,2,1,4,0.4579439252336449,0.46875,0.5054945054945055,0.6213592233009709,0.4777777777777778,0.514018691588785
xQHmbJ_lPjY,xQHmbJ_lPjY.001,train,xQHmbJ_lPjY.001.mp4,2,2,5,0.5607476635514019,0.5416666666666666,0.6703296703296703,0.5825242718446602,0.6,0.5981308411214953
xQHmbJ_lPjY,xQHmbJ_lPjY.003,train,xQHmbJ_lPjY.003.mp4,2,2,5,0.6355140186915887,0.4479166666666667,0.5164835164835165,0.4174757281553398,0.7,0.5607476635514018
xQHmbJ_lPjY,xQHmbJ_lPjY.005,train,xQHmbJ_lPjY.005.mp4,2,2,5,0.588785046728972,0.5625,0.5384615384615384,0.4466019417475728,0.6666666666666666,0.514018691588785
xRLaEoXAsjk,xRLaEoXAsjk.001,train,xRLaEoXAsjk.001.mp4,2,2,5,0.6261682242990655,0.65625,0.5714285714285714,0.6213592233009709,0.6666666666666666,0.7009345794392522
xRhUBifOWiI,xRhUBifOWiI.000,train,xRhUBifOWiI.000.mp4,1,2,5,0.5607476635514019,0.5729166666666666,0.7582417582417583,0.6310679611650486,0.7,0.6542056074766355
xRhUBifOWiI,xRhUBifOWiI.001,train,xRhUBifOWiI.001.mp4,1,2,5,0.5700934579439253,0.59375,0.6923076923076923,0.6990291262135921,0.5777777777777777,0.5981308411214953
xRhUBifOWiI,xRhUBifOWiI.003,train,xRhUBifOWiI.003.mp4,1,2,5,0.4953271028037384,0.4895833333333333,0.6593406593406592,0.6699029126213591,0.6555555555555556,0.514018691588785
xRhUBifOWiI,xRhUBifOWiI.004,train,xRhUBifOWiI.004.mp4,1,2,5,0.4205607476635514,0.59375,0.5604395604395604,0.6310679611650486,0.6555555555555556,0.5981308411214953
xUdaVBK1b8w,xUdaVBK1b8w.001,train,xUdaVBK1b8w.001.mp4,2,2,5,0.5514018691588786,0.53125,0.5384615384615384,0.5728155339805825,0.6444444444444444,0.514018691588785
xVJDjbiIjTo,xVJDjbiIjTo.001,train,xVJDjbiIjTo.001.mp4,3,2,6,0.4392523364485981,0.40625000000000006,0.6043956043956044,0.4466019417475728,0.5777777777777777,0.47663551401869153
xX5Imr7UmaA,xX5Imr7UmaA.002,train,xX5Imr7UmaA.002.mp4,3,2,5,0.7102803738317757,0.7291666666666667,0.6373626373626373,0.5048543689320388,0.6444444444444444,0.6074766355140186
xZ9iwqHw7GY,xZ9iwqHw7GY.002,train,xZ9iwqHw7GY.002.mp4,2,2,5,0.48598130841121495,0.45833333333333337,0.4175824175824176,0.47572815533980584,0.4888888888888889,0.41121495327102797
xZ9iwqHw7GY,xZ9iwqHw7GY.003,train,xZ9iwqHw7GY.003.mp4,2,2,5,0.2897196261682243,0.625,0.4725274725274725,0.4174757281553398,0.3555555555555556,0.4299065420560747
xZFZ0Mvjiuo,xZFZ0Mvjiuo.000,train,xZFZ0Mvjiuo.000.mp4,1,2,5,0.48598130841121495,0.42708333333333337,0.4945054945054945,0.5922330097087379,0.5333333333333333,0.5233644859813084
xZFZ0Mvjiuo,xZFZ0Mvjiuo.001,train,xZFZ0Mvjiuo.001.mp4,1,2,5,0.6728971962616823,0.5,0.5164835164835165,0.5145631067961165,0.5333333333333333,0.514018691588785
xZFZ0Mvjiuo,xZFZ0Mvjiuo.003,train,xZFZ0Mvjiuo.003.mp4,1,2,5,0.33644859813084116,0.32291666666666663,0.23076923076923075,0.35922330097087385,0.41111111111111115,0.3831775700934579
xZFZ0Mvjiuo,xZFZ0Mvjiuo.005,train,xZFZ0Mvjiuo.005.mp4,1,2,5,0.7196261682242993,0.7187499999999999,0.6703296703296703,0.6310679611650486,0.7,0.6822429906542056
xbAb00tGeBQ,xbAb00tGeBQ.000,train,xbAb00tGeBQ.000.mp4,2,1,4,0.6355140186915887,0.6770833333333334,0.5714285714285714,0.4951456310679611,0.5,0.6074766355140186
xcMwMi4fdis,xcMwMi4fdis.001,train,xcMwMi4fdis.001.mp4,3,2,5,0.2149532710280374,0.39583333333333337,0.5274725274725275,0.33980582524271846,0.43333333333333335,0.308411214953271
xcMwMi4fdis,xcMwMi4fdis.002,train,xcMwMi4fdis.002.mp4,3,2,5,0.4018691588785047,0.3854166666666667,0.4615384615384615,0.3980582524271845,0.4777777777777778,0.40186915887850466
xcMwMi4fdis,xcMwMi4fdis.005,train,xcMwMi4fdis.005.mp4,3,2,5,0.36448598130841126,0.5208333333333334,0.5054945054945055,0.33980582524271846,0.5111111111111111,0.4953271028037382
xcVy0l2nfV0,xcVy0l2nfV0.001,train,xcVy0l2nfV0.001.mp4,3,2,6,0.5981308411214954,0.5833333333333333,0.5824175824175825,0.3883495145631068,0.6222222222222222,0.5514018691588785
xe3l76e8yE4,xe3l76e8yE4.001,train,xe3l76e8yE4.001.mp4,2,2,6,0.26168224299065423,0.3854166666666667,0.4725274725274725,0.35922330097087385,0.5,0.29906542056074764
xeE08Vn-HXI,xeE08Vn-HXI.000,train,xeE08Vn-HXI.000.mp4,2,2,4,0.4112149532710281,0.3125,0.3956043956043956,0.4854368932038835,0.5111111111111111,0.43925233644859807
xeE08Vn-HXI,xeE08Vn-HXI.001,train,xeE08Vn-HXI.001.mp4,2,2,4,0.4112149532710281,0.4166666666666667,0.4835164835164835,0.4174757281553398,0.4777777777777778,0.3644859813084112
xerGtxpxW6Q,xerGtxpxW6Q.002,train,xerGtxpxW6Q.002.mp4,2,1,4,0.7102803738317757,0.7916666666666667,0.7362637362637363,0.5242718446601942,0.922222222222222,0.719626168224299
xerGtxpxW6Q,xerGtxpxW6Q.003,train,xerGtxpxW6Q.003.mp4,2,1,4,0.6448598130841123,0.6145833333333333,0.4725274725274725,0.42718446601941745,0.711111111111111,0.43925233644859807
xfLVThCzEEk,xfLVThCzEEk.000,train,xfLVThCzEEk.000.mp4,3,2,6,0.39252336448598135,0.45833333333333337,0.3516483516483516,0.35922330097087385,0.5,0.35514018691588783
