clip_id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
L-C1blPD_ec.005,25.992157,0.15737632,22.155956,24.95576,30.715633,8.559677,139.65283,124.65093,33.650276,61.245934,0.5783198,0.7124821,0.20629007,0.45281267,0.9369192,0.73062915,7.7096434,3.9903462,5.5663266,3.6612668,0.8439241,0.6022038,25.724064,0.39714575,4.860166,1.9156207,6.1844907,1.8907279,12.177687,0.9939628,0.015387661,1.1812166,1.158258,0.629721,4.6214805,0.59779763,2.1972077,3.348226,23.343603,0.30190146,616.30493,0.35364383,1364.5374,0.17162934,-149.32674,-0.5566136,1624.6917,0.1550724,1116.2661,0.26480556,-150.63408,-0.52950954,2770.9343,0.116178736,1043.4248,0.356159,-153.37062,-0.4915147,-14.073177,-0.49224088,28.40446,0.2421188,-0.032340173,-0.7100371,-0.001849309,-8.386765,0.9724247,0.47794357,31.402414,0.24570663,2.236145,4.0229955,3.8149252,4.339184,3.0849206,4.69627,-25.421337,39.717957,-0.07183429,0.009467834,0.80165064,2.6017346,2.4112525,0.09916667,0.07938565,0.29555553,0.48879924,-16.861513
L-rmZZP_wj8.003,37.03267,0.10789646,33.481567,36.381733,40.900616,7.4190483,176.86899,369.21716,13.574563,5.6510386,0.6582756,1.0003144,0.12970209,0.37599698,1.1696944,1.0399923,12.157739,8.171311,8.32715,5.714307,0.24641146,1.4338578,11.315397,1.1364712,-2.6067314,-5.2798285,-2.79307,-4.896268,-8.22308,-1.7541614,0.010777743,1.2738004,0.98693264,0.7045474,8.541955,0.4323854,2.4094956,3.6185021,17.656527,0.6151246,752.09686,0.30122364,1402.1455,0.1779586,-122.00275,-0.776885,1726.2014,0.12834777,1120.3765,0.2590154,-119.23879,-0.768933,2773.2017,0.083375506,926.9098,0.33487305,-122.21806,-0.7217331,-8.440638,-0.92512214,19.788527,0.4566604,0.055239193,0.34646657,-0.015148711,-0.93464196,0.49139366,0.842646,20.663988,0.508883,-7.499053,-2.3297994,-6.6757164,-2.4636896,-18.987118,-0.72177327,-1.5001538,9.395237,0.02215153,0.008003914,0.061167594,2.2014678,1.472557,0.28363636,0.18071939,0.39190474,0.6198127,-21.779537
L-rmZZP_wj8.004,37.72941,0.10345268,33.940178,36.750492,41.54642,7.606243,131.20502,212.15488,93.08975,165.06226,0.68002266,0.98529446,0.14110951,0.35236716,1.2600958,1.1189864,13.75665,7.5888696,10.2215,7.4191036,0.3038885,1.4185853,8.6714945,1.5509067,-5.8448796,-2.2347503,-3.1232357,-3.9050143,-9.011571,-1.9128323,0.018076245,1.4020028,1.0687587,0.56833214,6.8762064,0.5208748,4.6621842,1.8016155,20.64489,0.5159529,818.77924,0.27984703,1380.1893,0.22089948,-138.3204,-0.6481703,1757.443,0.13899778,1157.0092,0.3116268,-131.3447,-0.6822052,2823.672,0.09909068,983.29407,0.45535696,-134.20078,-0.63993824,-6.467531,-1.0766109,17.485308,0.5440292,0.06277932,0.3936304,-0.0152326,-1.1006774,0.6717678,0.7242048,19.495855,0.6059865,-10.499342,-1.5141639,-8.073173,-1.7164624,-23.503359,-0.7338306,0.37386242,7.902485,0.020621385,0.009220212,0.09517657,2.4683123,1.7402946,0.19846153,0.16190434,0.385,0.55305964,-22.124052
L9sG80PI1Gw.000,25.577843,0.21912466,22.243008,23.6688,27.306229,5.063221,194.62148,340.34296,88.25943,83.510506,0.7589726,0.6963834,0.3104575,0.6257041,1.1462731,0.83581567,11.86583,7.6963267,9.688935,6.695486,0.32464862,0.9602472,22.378569,0.66547155,-2.6438618,-5.419031,14.016343,1.2992961,-3.2138972,-6.49335,0.02346232,1.6427683,1.3955042,0.65866834,3.5894687,0.7036266,2.7615042,2.5995061,17.380543,0.5897786,647.91394,0.41842312,1256.8478,0.18569493,-86.8438,-1.0944407,1695.9895,0.18347909,894.41174,0.3345913,-89.04514,-1.0059646,2713.8276,0.114990495,855.9121,0.3501422,-89.005714,-1.005805,-9.757499,-0.8147208,18.108389,0.47804222,0.030716978,0.88467157,-0.016353093,-1.3056062,0.3815983,0.8452525,28.195557,0.34214023,-2.1047053,-7.0839715,17.344454,1.1744523,-6.358856,-3.454017,-2.90688,11.356535,0.023264589,0.001662728,0.2470256,4.1360908,2.5435073,0.22157894,0.22486866,0.15105262,0.13039997,-23.0491
L9sG80PI1Gw.002,34.833492,0.13040668,31.646101,34.897125,38.782948,7.1368465,134.46921,193.91833,123.046486,186.50519,1.3751177,0.6821009,0.49525553,1.1307782,2.3093088,1.8140533,21.969324,11.301953,17.814714,8.192651,0.7801654,0.86025596,12.789691,1.082861,-7.455474,-2.185636,8.253802,2.4788983,-2.254295,-7.5318995,0.02906184,1.7214497,1.3832728,0.6379746,4.71069,0.7011064,7.4632072,1.4339613,12.540935,0.9416584,861.76886,0.34470892,1109.7433,0.29305786,-96.977615,-0.9600829,1872.3007,0.15821286,957.03265,0.38540587,-85.49599,-1.0595158,2854.6575,0.102014564,873.7917,0.35283327,-86.90339,-1.0288893,-4.3088593,-1.5315139,12.801993,0.6604226,0.05941841,0.43507951,-0.007584456,-2.213184,0.98980623,0.6778849,15.669074,0.7377822,-10.49781,-1.5218695,5.7372227,3.6449184,-6.4972353,-2.7957273,-1.1157055,8.565421,0.03361346,0.0038990513,0.4840649,5.2034693,3.3467202,0.16679999,0.12892541,0.11583333,0.10043309,-17.22838
L9sG80PI1Gw.003,33.456238,0.16897643,29.9603,32.282444,36.439217,6.478916,285.78415,554.76514,227.56796,376.2193,1.1631317,0.6806236,0.3952924,1.007322,1.9071094,1.511817,19.771484,9.724129,14.778319,7.563148,0.634792,0.8883218,13.60833,1.1188056,-6.8616824,-2.5203784,8.709098,2.0991735,-3.5736153,-4.8605447,0.043708704,1.9868116,1.4460275,0.7482518,4.086865,1.012238,5.815423,1.7041333,13.919224,0.94794625,868.4807,0.31689146,1114.2574,0.25664198,-91.71901,-1.0208374,1896.9247,0.14278911,904.2674,0.33305553,-85.41279,-1.0608578,2887.805,0.09543301,914.8265,0.3408821,-86.85046,-1.0279887,-5.0926685,-1.5447912,13.823238,0.65236205,0.06344556,0.3895562,-0.0094561605,-1.9487875,0.83077943,0.7033967,18.778812,0.6248701,-9.534754,-1.8170837,6.6933284,2.9318748,-8.943857,-2.0071807,0.25237787,7.297959,0.036638882,0.007673823,0.35301733,4.1360908,3.6838582,0.14999999,0.12462307,0.111,0.11191515,-18.637009
LBrmHHzyIiY.000,23.534636,0.11751624,21.415598,22.914856,24.68417,3.2685719,153.29324,331.88403,31.272806,42.065697,1.0060385,0.615461,0.45758373,0.8918732,1.4874794,1.0298958,12.186249,9.506597,9.614055,6.72575,0.6023663,0.922314,21.56119,0.5914789,6.2684464,2.0364597,8.04338,1.6498877,16.759504,0.68185765,0.016048538,0.98017937,1.1109354,0.6246689,3.9367945,0.53953546,8.988737,0.7470732,23.200842,0.38198623,581.2118,0.44067198,1282.9672,0.16231497,-136.39381,-0.63112384,1586.1073,0.19413958,1012.1744,0.26588967,-137.36494,-0.61034375,2641.3223,0.11965631,903.1371,0.2948144,-140.39937,-0.567183,-12.728469,-0.5720281,24.936365,0.2772484,-0.01602316,-1.4937795,-0.01150212,-1.4573896,0.75873345,0.5949048,31.04942,0.24214764,4.5400987,2.8914473,4.7031574,3.7510862,12.982725,1.132367,-9.796742,21.2947,-0.041213676,0.0012299669,0.5232311,2.0013342,2.476573,0.12918918,0.13541484,0.25405404,0.22219372,-17.539513
LBrmHHzyIiY.001,22.315533,0.083137386,20.585306,22.120687,24.041603,3.456297,21.341953,20.53112,22.40858,21.953743,0.85752934,0.65203613,0.3188481,0.6742304,1.3750944,1.0562463,10.084876,5.1088963,6.780385,4.223011,0.47312036,0.71458995,22.556356,0.55685997,7.0760565,1.7036418,8.954276,1.6224828,16.736567,0.6218219,0.023201793,1.1527457,1.1128026,0.5911365,3.8958917,0.44331828,2.946552,6.417604,17.402296,1.260251,702.6273,0.41412917,1282.304,0.1808638,-99.44622,-0.8889218,1691.3014,0.181936,1031.1891,0.29037336,-101.069084,-0.8558178,2759.024,0.110981904,937.0846,0.3069406,-106.06077,-0.77047193,-13.552955,-0.58348364,27.223118,0.27522308,-0.029322976,-1.0512123,-0.005821579,-2.3317509,0.5353929,0.682717,27.812569,0.3933633,6.331828,2.1135988,7.2148013,2.372764,15.87879,0.6934866,-12.416371,23.563755,-0.0440892,-0.00069778325,0.40003118,3.0687125,2.8781796,0.18116279,0.15483238,0.14272727,0.12682062,-19.43713
LBrmHHzyIiY.002,22.51467,0.075073436,21.095026,22.11066,23.73911,2.644085,151.30972,287.20172,24.19571,31.077242,0.851903,0.6245051,0.3593255,0.68685764,1.3570876,0.9977621,9.307246,5.092546,6.875657,4.1558094,0.48757556,0.7613588,21.108541,0.58523226,10.576283,1.2170614,9.315656,1.388341,15.510166,0.72812885,0.020160872,1.2200226,1.1096883,0.56791496,3.5455158,0.46957606,10.259289,0.9383589,23.284119,0.32507005,636.93585,0.42846298,1290.5679,0.19785495,-133.83911,-0.6469594,1641.4653,0.19185756,1011.2379,0.24899751,-135.07332,-0.62536925,2688.8735,0.113408156,897.98444,0.32159638,-137.81314,-0.5853511,-12.544594,-0.588909,24.652832,0.27549118,-0.021904204,-1.2285732,-0.009287624,-1.8237954,0.64058167,0.65526867,29.220457,0.27986306,4.856878,2.7494028,7.929993,2.2476828,13.322262,1.1257069,-13.395257,24.44702,-0.04700133,0.00028283024,0.40172023,2.2681787,2.476573,0.13513513,0.1283707,0.25527778,0.23171446,-19.884043
LBrmHHzyIiY.003,22.746878,0.13502596,20.604147,21.856434,24.010616,3.4064693,148.77092,180.5246,93.06049,139.85716,0.888926,0.65200907,0.35913235,0.71553946,1.3791054,1.019973,12.308471,13.22097,7.405543,4.852226,0.5349742,0.88436025,21.263838,0.5823188,6.413325,1.8922915,8.382014,1.7115092,16.151443,0.685165,0.028025106,1.3405777,1.1631508,0.52655375,3.466854,0.6385043,4.012926,6.5530763,14.724304,1.6172177,686.62134,0.40388775,1263.8182,0.1860343,-106.195724,-0.83534443,1695.4255,0.17335884,1015.573,0.26079804,-107.853424,-0.80028945,2722.7783,0.11144861,945.84436,0.29516557,-111.73798,-0.737476,-13.600443,-0.5411801,26.34744,0.3034621,-0.02684391,-1.2026362,-0.008482673,-1.7609788,0.61182606,0.9113145,26.434355,0.4158329,6.5586486,1.8214555,7.8852158,2.0911882,14.667119,0.7587491,-11.377199,22.299486,-0.040737964,-0.001199818,0.45927575,2.801868,3.2841823,0.14591837,0.13035144,0.14166667,0.11813363,-18.473183
LBrmHHzyIiY.004,22.485855,0.18676746,20.542719,21.40763,23.206686,2.6639671,34.880447,27.538456,117.787895,134.24503,0.8503824,0.6915396,0.32265213,0.67270416,1.2535341,0.930882,8.371671,4.3148623,7.180444,4.9383173,0.48288366,0.81795436,21.660978,0.58229893,6.463184,1.9554653,6.5747757,1.8310454,14.159624,0.8245874,0.040364034,2.1242304,1.1446631,0.5997096,3.2525294,0.579668,3.6121714,6.111039,13.886989,1.6250582,714.9318,0.4076219,1270.9377,0.17116946,-113.28192,-0.7807208,1694.8945,0.19146802,1084.9242,0.27340093,-113.63324,-0.7664236,2750.9321,0.108379185,942.8911,0.34038445,-117.90003,-0.69983053,-13.087836,-0.6253744,27.042494,0.26372656,-0.028047796,-1.2466675,-0.004606958,-3.5863347,0.54886436,0.8399239,26.273813,0.41604626,4.8755474,2.943373,5.2532244,2.5176885,12.858978,0.9824196,-11.263181,23.59037,-0.041441806,0.0030256433,0.42577964,2.4683123,2.811245,0.16071428,0.18316521,0.175,0.19331999,-19.449835
LCafv-LfC3Y.000,33.81541,0.12294137,31.524965,33.197147,35.351025,3.8260593,172.79236,171.66347,42.812405,29.586922,0.2998538,0.8856544,0.061712943,0.23011427,0.47318044,0.4114675,5.042787,3.096397,3.1243358,1.92732,0.08892694,1.0870827,16.846844,1.0097319,5.1755166,3.2508366,14.141684,1.1268963,-1.6660602,-9.5590925,0.028698253,1.7737489,1.0539601,0.7297032,7.3127775,0.5272759,6.889415,1.4692656,18.278292,0.6915275,724.36816,0.27730948,1355.1893,0.1889431,-129.12302,-0.67361987,1780.9679,0.12627743,1007.1317,0.36741054,-128.65164,-0.64845836,2830.705,0.0967898,1008.56256,0.39342985,-129.80319,-0.6308335,-14.526045,-0.7387888,24.340055,0.5390417,0.02889574,0.95067966,-0.0076560425,-1.9912965,0.1427975,0.779529,27.130476,0.47780645,5.1363006,3.5914764,17.29949,1.1260515,-8.002688,-2.3558438,-6.1183743,14.735967,0.0006237072,0.0086753275,0.051859364,2.401601,2.008032,0.19566667,0.21102421,0.30107144,0.36969423,-32.868233
LCafv-LfC3Y.001,34.231255,0.111293,32.11088,34.043667,36.545532,4.4346504,111.21355,88.86824,37.7605,28.808876,0.34722927,1.0792638,0.04563353,0.19107528,0.6437901,0.5981566,7.839181,4.609657,5.7825675,4.3428636,0.10846138,1.3170508,13.289393,0.9156874,-0.20232491,-70.42982,7.7328434,1.7685663,-2.760046,-5.346271,0.021701816,1.985162,1.2278081,0.6652352,6.0901318,0.5304133,2.5986187,4.191704,10.794794,1.0542921,689.90753,0.3205104,1330.4818,0.16973159,-136.34244,-0.64390963,1701.087,0.127562,1050.8004,0.31465235,-132.12502,-0.673197,2726.9941,0.100175455,1136.0499,0.40218744,-134.28354,-0.6414911,-7.3061686,-1.0451999,17.302502,0.5130506,0.043707773,0.5257078,-0.0040798807,-3.3527522,0.23830481,0.6655208,22.199059,0.42473182,-9.267964,-1.7569865,8.1006775,2.3028529,-13.232789,-1.1844774,-5.527779,13.358896,0.009435772,0.012581678,0.034623116,2.33489,1.7402946,0.19807692,0.14738801,0.3712,0.6440579,-30.921146
LCafv-LfC3Y.002,37.653053,0.13834319,33.21943,36.396976,41.43549,8.216061,372.47522,778.763,66.12196,82.7907,0.4211749,0.8837464,0.07316104,0.32856032,0.679533,0.60637194,8.346838,5.4648476,5.1802278,3.0309086,0.1460104,1.2400014,13.609401,1.1418356,-5.7545857,-3.4151783,4.6195273,3.7614737,-8.936299,-1.8910912,0.02131639,1.4128169,1.2595453,0.5963081,6.2839794,0.57163066,2.9074612,3.5576737,12.690693,1.0800854,710.1539,0.32910177,1320.7019,0.17926244,-113.838615,-0.8068819,1703.5171,0.12430104,1066.1282,0.30366775,-105.020065,-0.86398196,2725.8591,0.09960777,1063.9462,0.47772267,-107.58914,-0.8161484,-6.272564,-1.4748424,16.787182,0.62146205,0.056459896,0.43024457,-0.006830327,-2.7228436,0.23251918,0.88534296,21.184198,0.61962265,-13.166128,-1.520402,3.7295816,5.1342063,-16.380661,-1.0623189,-2.2731893,9.305634,0.024937326,0.0084583005,0.055738986,3.335557,2.5435073,0.19078946,0.1371588,0.20909089,0.5756491,-29.918344
LCafv-LfC3Y.003,41.17866,0.22940077,32.883663,35.818863,52.856415,19.972752,48.508793,34.959606,29.645405,12.820797,0.32810083,1.5020343,0.04444641,0.09221182,0.45914084,0.41469443,10.964238,11.457244,5.864507,4.5501914,0.1459638,2.2579618,11.186003,1.1364373,-3.3885248,-5.054564,2.7661395,5.018284,-2.42156,-6.170176,0.031841684,1.0749418,1.4641821,0.6103888,5.0454288,0.7537837,3.753153,2.8633611,12.867424,0.80496097,792.4407,0.3452625,1312.2043,0.2366653,-159.09422,-0.4890472,1735.2393,0.13146308,1149.4916,0.3089579,-146.68188,-0.5725947,2761.7073,0.09501375,977.52295,0.32301244,-148.72261,-0.542437,-4.8529434,-1.8934174,16.817247,0.52591497,0.05787983,0.41092235,-0.005507357,-2.4598322,0.43383977,1.1534022,16.054737,0.8858557,-18.0349,-1.1826351,-2.3341436,-8.226222,-12.752602,-1.5470572,-4.114154,12.07555,0.02271509,0.011802703,0.03080366,1.3342228,1.3404826,0.203,0.24627422,0.5788889,0.82639027,-26.972982
LCafv-LfC3Y.004,36.19598,0.11995577,33.405746,35.89989,38.80696,5.4012146,67.51059,55.915558,104.9474,134.9811,0.39372313,0.7895445,0.07816562,0.34258,0.62453866,0.546373,6.6330547,4.0559425,5.2759147,2.8445497,0.119887814,1.0132239,13.649101,1.0877907,-0.213821,-83.562775,10.136446,1.7588235,-7.4885097,-2.5322227,0.018243562,1.2988209,1.1595885,0.5966125,6.70579,0.5418663,4.7285295,2.4320202,14.48074,0.8304137,721.53516,0.3284918,1385.3514,0.21826234,-113.64059,-0.8051177,1742.089,0.11883252,1074.2085,0.3443936,-107.73748,-0.82595223,2732.7388,0.09864321,1006.0145,0.34393772,-108.74085,-0.80785817,-8.514427,-1.0896068,16.832151,0.64197713,0.042307515,0.6845802,-0.010245478,-1.3968372,0.17533182,0.7264047,19.481129,0.6042245,-4.55202,-4.2570724,10.37434,2.0709205,-14.450859,-1.403604,-4.8457346,12.437652,0.008926072,0.0056278217,0.064147025,3.2021348,2.7461488,0.17317073,0.12648028,0.17923076,0.4192752,-31.908445
LGdzP-r_G3U.000,35.0574,0.10401809,31.79169,34.920475,38.38764,6.595951,110.81916,147.3432,49.043007,50.2466,0.92607445,0.6202157,0.43446028,0.7665644,1.4374062,1.0029459,13.42628,8.82823,9.769783,6.095754,0.46270755,0.8052908,25.046516,0.6423253,-10.7115345,-1.5256995,9.940931,1.5745908,-6.2721877,-2.189502,0.02525479,1.8675507,1.3083714,0.6833331,6.044391,0.56089526,2.7607374,3.0660837,15.977907,0.6696474,764.07776,0.28403187,1431.036,0.17517984,-117.52571,-0.7939683,1706.1543,0.11601591,1128.4946,0.2544592,-115.32404,-0.789542,2753.406,0.1099116,999.5263,0.42030546,-118.645836,-0.7374688,-6.9441013,-0.94270086,18.12095,0.4357839,0.043069996,0.38420883,-0.015433731,-0.8814091,0.66481847,0.5690431,32.986145,0.32823044,-18.10881,-0.819774,6.5105104,2.7235732,-10.196222,-1.5611701,-5.6687713,13.237044,0.019557739,-0.006047541,0.29923338,3.8692462,2.3427043,0.18228571,0.14477737,0.23147058,0.27928618,-20.792728
LGdzP-r_G3U.001,34.251694,0.08625844,32.270966,33.73089,37.091194,4.8202286,62.217773,64.15707,23.550451,23.138699,0.8171238,0.72706765,0.25311813,0.64151883,1.360903,1.1077849,13.985827,10.542586,9.0323305,4.871199,0.3837688,0.9048492,28.227861,0.47406372,-7.8540044,-1.722316,12.835189,1.1194608,-4.592193,-2.8940504,0.01826444,1.8273064,1.0957863,0.68226135,7.6782064,0.42943814,6.467979,1.3272812,22.145748,0.4238049,738.0107,0.2759536,1412.3898,0.16910379,-116.96062,-0.789436,1732.2407,0.12817039,1084.9171,0.34907827,-116.69567,-0.75854754,2793.016,0.0887509,946.66064,0.41744715,-119.91611,-0.70986515,-10.831777,-0.57755643,20.701807,0.4085916,0.037960287,0.46282354,-0.0212725,-0.61227256,0.61876464,0.5438225,35.754997,0.3018359,-10.121039,-1.2903295,9.964872,1.5364542,-10.158807,-1.4810264,-7.0673494,13.866188,0.0048397467,-0.0056949523,0.18808325,3.268846,2.0749667,0.21064515,0.20016018,0.24312499,0.33133668,-19.98369
LGdzP-r_G3U.003,35.05383,0.14556995,32.273186,35.677658,38.66958,6.396393,77.32608,53.15649,61.688538,62.591694,0.8321207,0.68875283,0.2972195,0.6917429,1.3477113,1.0504918,14.92671,9.454603,9.710758,5.9963093,0.42606252,0.9111186,25.407888,0.5779263,-8.768457,-1.5508271,13.326663,1.0926341,-5.5596623,-2.2381854,0.024893895,1.5567626,1.2429929,0.63177043,6.6845284,0.53423923,8.055576,2.2910662,18.848368,0.54500985,779.7676,0.27571067,1349.0365,0.16735172,-114.37713,-0.79138124,1768.5055,0.12098047,1027.4589,0.32478243,-113.40953,-0.76394373,2793.338,0.091493495,925.1043,0.36354414,-115.73818,-0.72799265,-10.139414,-0.603655,19.251171,0.41981,0.035708264,0.581279,-0.018868038,-0.7219487,0.6498657,0.619059,32.379627,0.334754,-12.008103,-1.0752276,11.495499,1.4232435,-9.7458,-1.402911,-5.7276406,12.290596,0.006464217,-0.005347119,0.21824823,3.8692462,3.0140657,0.14822221,0.14322148,0.17023256,0.21850963,-20.239481
LGdzP-r_G3U.004,37.885975,0.12508976,34.374966,37.854317,42.623215,8.248249,89.39212,75.30228,39.80016,36.997536,0.9536407,0.7006199,0.3450227,0.7694637,1.5947328,1.2497101,15.54287,11.283376,9.444445,5.9872785,0.46098268,0.89688975,23.67458,0.60380363,-12.136506,-1.5201213,10.272909,1.880492,-7.42722,-1.991017,0.016718958,1.0428671,1.1481565,0.7217901,7.572604,0.56551915,6.7917843,1.438897,17.850756,0.722698,763.2182,0.31722054,1394.659,0.19722113,-107.65365,-0.86156195,1747.4907,0.13007481,1094.3984,0.32026625,-100.59224,-0.8942894,2747.7769,0.09958391,989.27997,0.34337822,-103.53924,-0.8416024,-7.5842214,-1.0705638,17.047668,0.571472,0.04043297,0.47233072,-0.013474589,-1.0695908,0.6607455,0.6251722,28.771942,0.4383433,-16.81732,-1.129913,5.232048,4.1201663,-11.499107,-1.3064815,-4.838086,10.772345,0.008921721,-0.0055065234,0.23070349,3.6691127,2.2757697,0.22588235,0.28911752,0.21064515,0.19210106,-19.284706
LGdzP-r_G3U.005,36.28559,0.11081838,33.496433,36.000748,39.952896,6.456463,57.763783,42.102165,28.28583,22.329313,0.909096,0.6911621,0.31954038,0.7594997,1.4818392,1.1622988,13.006769,8.293304,9.071561,5.2187743,0.4358383,0.91067094,26.015196,0.5718016,-12.855811,-1.195517,10.845593,1.4736773,-5.9635363,-2.3736598,0.018492984,1.4387515,1.1272317,0.6874103,7.541046,0.48258555,5.8648105,1.6488699,17.85237,0.5470188,761.8579,0.27509132,1385.6733,0.19182976,-112.06771,-0.8304266,1730.1439,0.1284043,1090.785,0.3054343,-107.984634,-0.8354974,2725.0095,0.09450165,1007.8417,0.39325768,-111.07804,-0.78459466,-8.216116,-0.82796484,18.29232,0.4276629,0.033921644,0.5524603,-0.0152170975,-0.8848196,0.6462881,0.6437326,31.778147,0.37670597,-16.589495,-0.8980235,7.900237,2.3005986,-9.969744,-1.4480668,-4.7920904,13.276151,0.0068279705,-0.0013564704,0.22780636,3.335557,2.0763564,0.22999999,0.16327296,0.2316129,0.25188446,-19.835932
LGgx7RVdL2Y.000,35.491558,0.15602908,31.028103,37.39863,39.384766,8.356663,223.74014,165.89156,71.99352,64.23325,0.42518026,0.6782086,0.15915567,0.35856497,0.64455116,0.4853955,5.064417,3.0022256,3.2319338,1.9065363,0.19068086,0.80487007,29.566273,0.37269375,7.4154487,1.9132371,14.624332,0.9622714,1.3628068,12.549133,0.030413719,1.6309237,1.0988923,0.6422295,8.765176,0.39175776,14.616974,0.74782586,28.77366,0.35823944,688.383,0.3045758,1452.905,0.15917139,-130.83675,-0.6722423,1755.6138,0.1356923,1126.5271,0.2736626,-127.57308,-0.658046,2803.4834,0.09666659,996.3852,0.3687197,-130.04573,-0.62269104,-17.314114,-0.5019591,27.3705,0.32424143,0.025340062,0.7858584,-0.015916955,-0.9430858,0.2812825,0.56605256,33.960533,0.2526849,3.851734,4.1772304,14.489047,1.187911,-8.27414,-1.8489913,-16.574863,23.56581,-0.010280606,-0.008910811,0.12667473,2.2681787,2.210315,0.17818181,0.13835515,0.28862068,0.3540575,-26.275593
LGgx7RVdL2Y.001,33.65667,0.16872437,25.787138,36.230194,37.364166,11.577028,304.6987,74.59054,41.45344,19.212852,0.3224986,0.677504,0.111742906,0.2577451,0.51819885,0.40645593,4.536531,3.1250224,3.5080156,2.1431954,0.1405047,0.6975675,34.472904,0.2680523,4.1539264,3.2812452,16.116726,0.7686846,3.547456,3.9593036,0.037375353,1.9715177,1.2228856,0.60245365,7.083523,0.43587565,11.3572645,0.8900183,28.871407,0.34465387,676.4871,0.30257323,1451.6731,0.1378379,-141.15729,-0.59990954,1724.2594,0.13031946,1140.2482,0.27456886,-139.75786,-0.580837,2769.5408,0.104936615,1026.1987,0.3189811,-142.40338,-0.5439627,-16.351234,-0.45777828,26.237358,0.32583204,0.02428732,0.65360355,-0.013636268,-0.90721667,0.22338204,0.36319554,39.074303,0.17303988,-0.5514455,-26.9461,15.364869,0.84085375,-3.2266738,-3.828867,-18.104673,25.525145,-0.012694946,-0.009160834,0.098408714,2.6017346,2.2757697,0.14088234,0.1014126,0.2860606,0.5573527,-30.098848
